0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
10,46,118,194,292,358,427,500,551,613,687,745,781,819,876,910,898,886,875,876,863,813,806,764,758,727,726,692,666,656,641,625,614,607,589,578,546,474,411,379,379,353,340,329,314,316,306,290,275,255,248,242,221,199,192,175,174,149,150,142,131,123,112,103,93,84,72,74,56,47,34,22,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,56,127,200,267,333,387,456,510,554,591,637,673,707,738,763,780,772,778,796,773,770,783,759,762,753,749,756,765,764,787,738,719,702,689,668,653,618,578,560,527,505,477,434,427,420,404,387,359,337,311,243,196,168,153,142,125,105,88,76,48,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,62,129,209,270,334,414,499,579,620,660,700,744,783,817,849,887,910,938,936,915,856,823,827,830,820,817,774,756,746,711,643,639,615,593,590,550,520,466,441,424,400,373,363,361,349,330,321,303,284,240,220,183,164,139,125,101,71,62,52,41,37,37,32,27,27,20,19,13,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,49,121,200,280,355,426,526,599,664,693,739,805,837,856,875,904,950,956,957,929,953,936,903,865,863,848,799,797,777,752,676,618,585,560,545,530,489,465,454,410,345,313,288,281,258,247,231,208,191,174,152,145,133,116,107,91,77,74,57,51,53,48,39,36,29,27,26,22,16,13,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,56,120,187,269,339,395,453,509,549,600,635,663,697,742,755,777,826,858,875,870,847,817,814,767,745,745,736,736,757,746,743,732,679,666,648,645,599,585,593,569,522,501,501,470,438,397,392,254,242,216,214,205,187,146,72,60,53,38,43,35,28,20,16,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,52,125,217,283,349,417,489,541,595,684,753,805,790,857,917,949,986,1017,1047,1063,1057,1019,994,972,965,916,858,816,702,645,641,633,603,592,574,552,460,390,355,321,290,241,224,213,205,202,194,184,179,157,142,122,112,101,95,89,81,77,79,65,55,52,48,43,37,34,25,23,20,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,56,130,208,267,327,387,441,503,537,582,642,682,709,741,798,838,877,931,971,955,985,1005,1035,1034,1037,1049,1024,985,938,875,791,740,667,636,610,569,537,535,513,496,503,427,271,232,198,169,150,122,97,81,77,62,56,48,45,42,43,34,32,26,23,16,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,53,122,218,289,365,445,500,572,624,679,744,813,846,887,940,981,1004,1046,1031,1014,983,1008,922,881,840,747,690,601,584,555,553,547,530,514,470,445,429,420,391,350,330,298,284,265,260,238,229,215,196,192,187,175,175,174,161,156,138,132,129,119,102,97,92,84,70,59,54,53,48,34,21,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,130,206,289,353,434,496,576,652,699,757,802,816,838,876,845,873,893,917,923,920,910,919,890,805,754,712,693,640,618,611,601,575,555,547,522,500,490,462,443,426,403,377,356,337,309,292,284,270,257,247,234,205,148,129,103,86,75,64,57,49,45,31,23,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,58,129,214,293,355,426,497,565,611,674,725,756,777,825,858,906,922,892,816,807,840,792,768,747,768,753,748,720,726,714,725,680,652,637,594,592,564,561,542,462,432,413,400,376,359,324,281,255,236,223,206,198,183,173,157,134,118,103,79,33,23,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
