0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
0,0,0,10,71,211,416,680,998,1389,1813,2294,2831,3396,3987,4624,5270,5950,6626,7315,7970,8585,9188,9759,10289,10837,11348,11843,12341,12850,13362,13858,14304,14730,15128,15519,15898,16240,16569,16864,17124,17278,17407,17525,17629,17723,17804,17879,17944,18001,18030,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
0,0,0,10,73,212,422,690,1040,1436,1878,2381,2922,3501,4146,4830,5549,6321,7103,7838,8589,9305,9968,10560,11095,11598,12075,12506,12895,13256,13579,13884,14181,14475,14762,15032,15303,15570,15821,16041,16245,16440,16622,16791,16944,17093,17234,17361,17482,17590,17676,17750,17809,17860,17901,17939,17970,17994,18011,18025,18030,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
0,0,0,10,68,206,424,718,1082,1506,1962,2455,2977,3529,4094,4676,5257,5854,6448,7046,7660,8272,8856,9449,10006,10555,11056,11526,11981,12412,12827,13218,13603,13962,14319,14667,14978,15282,15552,15810,16051,16284,16492,16695,16872,17022,17156,17274,17383,17489,17576,17656,17725,17786,17844,17898,17946,17981,18000,18014,18024,18030,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
0,0,0,10,65,215,439,729,1114,1564,2102,2678,3247,3852,4441,5034,5643,6253,6860,7485,8124,8726,9302,9860,10437,10977,11509,12016,12510,12997,13492,13965,14453,14903,15322,15719,16080,16358,16601,16820,16990,17117,17225,17335,17438,17532,17620,17705,17785,17854,17912,17954,17986,18005,18015,18025,18030,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
0,0,0,10,67,209,427,715,1068,1489,1970,2510,3076,3673,4309,4957,5629,6287,6935,7592,8211,8849,9454,10063,10671,11270,11801,12305,12796,13251,13700,14152,14566,14972,15360,15742,16051,16329,16585,16808,16993,17150,17283,17411,17524,17617,17692,17751,17801,17845,17883,17918,17946,17970,17992,18008,18020,18026,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
0,0,0,10,61,195,403,682,1038,1472,1938,2482,3069,3707,4380,5046,5732,6424,7117,7808,8506,9230,9959,10675,11343,11982,12575,13125,13626,14077,14451,14801,15141,15460,15765,16062,16340,16617,16875,17090,17202,17307,17411,17510,17604,17696,17759,17822,17867,17906,17946,17977,18002,18018,18028,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
0,0,0,10,69,211,428,706,1018,1358,1732,2122,2553,3015,3482,3973,4490,5023,5554,6093,6642,7174,7674,8172,8664,9143,9603,10064,10514,10964,11404,11841,12273,12697,13112,13532,13952,14349,14701,15039,15346,15635,15899,16159,16418,16667,16886,17067,17216,17338,17448,17550,17636,17713,17786,17849,17904,17956,17998,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
0,0,0,10,66,205,412,695,1041,1444,1914,2449,3038,3652,4294,4947,5618,6315,7041,7769,8478,9192,9905,10635,11374,12102,12782,13367,13815,14227,14626,14997,15348,15676,15983,16255,16503,16737,16970,17182,17374,17556,17664,17709,17758,17798,17835,17865,17894,17921,17944,17965,17982,17999,18012,18023,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
0,0,0,10,71,214,430,721,1080,1518,2026,2573,3153,3777,4439,5151,5885,6654,7449,8251,9061,9855,10610,11348,12081,12760,13398,13994,14489,14956,15332,15637,15899,16107,16273,16424,16549,16667,16773,16879,16974,17066,17152,17230,17304,17371,17426,17481,17538,17592,17643,17690,17735,17781,17820,17859,17892,17925,17959,17987,18009,18023,18028,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
0,0,0,10,68,205,412,687,1019,1395,1821,2310,2854,3436,4082,4764,5446,6162,6905,7661,8440,9211,10000,10797,11562,12283,12907,13417,13858,14221,14523,14800,15048,15235,15412,15577,15740,15904,16060,16210,16364,16519,16670,16814,16948,17077,17195,17309,17411,17507,17599,17686,17762,17836,17894,17949,17990,18012,18026,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031,18031
