0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
0,0,0,10,33,69,127,217,334,479,642,823,1055,1291,1570,1862,2153,2478,2827,3183,3577,3985,4403,4838,5307,5793,6255,6762,7288,7823,8317,8794,9287,9747,10235,10704,11224,11716,12185,12680,13118,13542,13953,14367,14770,15140,15508,15826,16108,16349,16577,16805,17004,17192,17380,17545,17713,17866,17996,18127,18240,18341,18441,18525,18609,18680,18745,18815,18875,18936,18993,19052,19101,19142,19174,19191,19211,19221,19228,19231,19233,19234,19234,19234,19234,19234,19234,19234,19234,19234,19234,19234,19234,19234,19234,19234,19234,19234
0,0,0,10,29,58,101,164,250,366,500,641,811,995,1199,1414,1662,1921,2194,2481,2761,3069,3388,3714,4042,4399,4750,5127,5487,5848,6197,6583,6968,7325,7679,7983,8304,8615,8899,9201,9476,9761,10043,10330,10599,10866,11132,11409,11642,11921,12181,12436,12690,12956,13203,13456,13709,13963,14192,14414,14640,14835,15051,15238,15409,15604,15783,15972,16149,16311,16492,16674,16841,17011,17178,17316,17454,17570,17706,17823,17922,18013,18082,18166,18232,18302,18369,18430,18482,18528,18590,18641,18692,18734,18781,18821,18868,18906
0,0,0,10,26,57,116,203,320,463,653,861,1078,1344,1630,1960,2315,2686,3107,3502,3965,4434,4914,5438,5966,6488,6999,7551,8100,8625,9161,9683,10202,10732,11262,11790,12341,12850,13386,13891,14424,14909,15354,15793,16194,16546,16910,17227,17521,17783,18005,18214,18397,18548,18692,18785,18871,18952,19024,19084,19138,19168,19198,19214,19222,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225
0,0,0,10,28,61,120,209,315,438,630,825,1062,1312,1608,1919,2289,2659,3054,3504,3960,4421,4946,5470,5990,6577,7135,7667,8244,8828,9415,9983,10552,11085,11647,12126,12598,13058,13509,13907,14298,14661,15036,15374,15716,15983,16264,16535,16786,17005,17230,17430,17629,17808,17989,18152,18305,18454,18576,18688,18805,18900,18962,19028,19075,19119,19149,19177,19194,19207,19216,19225,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230
0,0,0,10,24,60,119,196,300,446,613,813,1025,1301,1571,1881,2207,2542,2888,3266,3642,4016,4403,4808,5203,5643,6069,6524,6970,7405,7857,8315,8813,9265,9721,10152,10600,11053,11457,11907,12321,12743,13120,13496,13879,14236,14565,14932,15271,15602,15958,16315,16655,16960,17229,17472,17734,17963,18137,18301,18453,18578,18679,18774,18851,18905,18963,19022,19084,19131,19176,19199,19209,19216,19219,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221
0,0,0,10,25,60,123,208,322,474,658,875,1101,1369,1685,2012,2397,2803,3273,3723,4183,4672,5164,5690,6221,6726,7224,7692,8237,8722,9238,9748,10234,10711,11170,11616,12037,12408,12803,13158,13518,13877,14189,14536,14849,15142,15411,15672,15904,16146,16358,16565,16761,16962,17147,17302,17419,17524,17629,17732,17834,17931,18025,18102,18174,18241,18313,18376,18444,18518,18578,18640,18695,18746,18798,18854,18900,18943,18975,19012,19043,19078,19100,19115,19135,19150,19162,19173,19185,19197,19207,19212,19218,19222,19222,19225,19225,19226
0,0,0,10,32,74,149,245,381,540,725,934,1187,1470,1765,2109,2441,2791,3176,3576,4036,4523,4974,5437,5890,6393,6892,7408,7928,8424,8967,9516,10052,10600,11138,11678,12202,12703,13185,13655,14086,14470,14854,15185,15536,15844,16155,16442,16722,16994,17254,17491,17708,17905,18074,18215,18324,18408,18499,18590,18655,18722,18770,18825,18870,18910,18948,18979,19011,19041,19079,19108,19139,19159,19179,19193,19201,19209,19217,19222,19226,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228,19228
0,0,0,10,27,70,135,232,351,516,693,919,1167,1444,1760,2077,2424,2754,3096,3469,3867,4258,4681,5106,5529,5974,6385,6852,7310,7758,8209,8615,9075,9555,9988,10439,10903,11336,11788,12169,12584,12928,13268,13625,13974,14329,14658,14989,15277,15549,15786,16017,16254,16477,16677,16885,17066,17262,17433,17611,17793,17936,18084,18217,18343,18459,18574,18680,18780,18870,18953,19021,19058,19093,19121,19142,19166,19191,19203,19217,19224,19227,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230,19230
0,0,0,10,25,56,117,201,305,446,615,835,1053,1298,1580,1887,2191,2499,2830,3165,3532,3895,4289,4664,5042,5449,5810,6206,6591,6984,7332,7721,8082,8472,8847,9222,9586,9965,10316,10674,11018,11352,11698,12018,12329,12659,12970,13294,13612,13937,14237,14513,14782,15049,15296,15532,15774,16007,16229,16432,16613,16765,16929,17080,17217,17342,17478,17602,17722,17829,17930,18019,18122,18208,18301,18379,18456,18525,18594,18652,18704,18773,18831,18876,18917,18961,18994,19032,19056,19076,19103,19131,19150,19169,19181,19197,19205,19214
0,0,0,10,30,76,139,218,342,499,675,904,1149,1417,1716,2032,2358,2695,3052,3402,3764,4127,4478,4810,5161,5537,5840,6204,6553,6906,7247,7603,7947,8319,8663,8981,9293,9595,9895,10179,10487,10789,11095,11366,11655,11929,12216,12477,12728,12969,13195,13421,13654,13849,14043,14227,14424,14622,14802,14959,15135,15315,15491,15671,15830,16006,16169,16324,16459,16588,16723,16841,16960,17071,17182,17305,17421,17533,17629,17721,17821,17908,17994,18072,18151,18236,18308,18396,18477,18533,18595,18658,18709,18761,18806,18849,18894,18937
0,0,0,10,22,48,102,172,278,417,576,751,982,1239,1527,1838,2143,2475,2827,3163,3547,3942,4362,4730,5135,5545,5943,6360,6785,7191,7610,8013,8410,8797,9171,9523,9870,10264,10631,10969,11298,11630,11959,12271,12630,12959,13264,13578,13865,14188,14489,14805,15105,15437,15748,16063,16354,16642,16890,17125,17348,17565,17745,17893,18030,18133,18227,18316,18392,18456,18512,18567,18619,18663,18710,18756,18802,18851,18887,18935,18986,19023,19051,19081,19114,19141,19171,19188,19201,19213,19218,19224,19227,19228,19228,19228,19228,19228
0,0,0,10,30,61,106,179,284,407,557,738,953,1195,1453,1725,2036,2334,2686,3035,3399,3769,4142,4517,4921,5328,5724,6163,6598,7030,7448,7914,8355,8795,9250,9706,10139,10598,11055,11486,11914,12316,12700,13091,13457,13830,14187,14527,14816,15114,15402,15633,15890,16155,16382,16613,16843,17056,17260,17458,17621,17771,17943,18112,18261,18430,18568,18688,18809,18889,18972,19044,19085,19114,19141,19160,19177,19194,19208,19214,19215,19217,19217,19217,19217,19217,19217,19217,19217,19217,19217,19217,19217,19217,19217,19217,19217,19217
0,0,0,10,30,64,127,216,325,485,661,886,1112,1372,1650,1962,2304,2658,3046,3427,3848,4234,4642,5018,5394,5779,6160,6499,6875,7234,7587,7920,8279,8609,8934,9265,9577,9876,10172,10479,10775,11047,11323,11598,11889,12167,12438,12713,12957,13192,13449,13683,13928,14169,14386,14602,14820,15022,15228,15435,15635,15834,16043,16231,16424,16621,16789,16967,17129,17283,17428,17550,17681,17800,17922,18041,18163,18285,18402,18512,18618,18702,18795,18870,18935,18985,19036,19088,19125,19162,19183,19209,19219,19221,19223,19223,19223,19223
0,0,0,10,26,68,131,224,346,494,661,851,1072,1316,1598,1900,2217,2546,2874,3243,3623,4047,4496,4933,5369,5797,6233,6696,7137,7596,8079,8545,8987,9439,9889,10338,10790,11205,11661,12104,12535,12971,13408,13823,14205,14569,14903,15225,15542,15815,16090,16329,16595,16809,17000,17174,17326,17463,17606,17742,17881,18015,18143,18263,18367,18482,18576,18668,18764,18862,18954,19029,19086,19133,19163,19188,19201,19207,19213,19215,19218,19219,19220,19220,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221,19221
0,0,0,10,33,73,139,228,355,504,682,881,1098,1349,1627,1921,2250,2607,3005,3422,3830,4245,4691,5168,5645,6077,6525,6942,7395,7848,8306,8761,9181,9612,10007,10388,10744,11080,11418,11731,12077,12418,12752,13073,13382,13697,14000,14282,14556,14844,15112,15369,15657,15886,16134,16369,16579,16779,16990,17161,17341,17526,17675,17819,17945,18090,18223,18347,18466,18561,18664,18754,18826,18878,18935,18990,19050,19098,19135,19177,19211,19231,19235,19236,19236,19236,19236,19236,19236,19236,19236,19236,19236,19236,19236,19236,19236,19236
0,0,0,10,26,60,117,200,307,445,609,815,1028,1278,1553,1872,2179,2527,2887,3268,3664,4067,4472,4922,5377,5832,6262,6725,7132,7570,8016,8430,8842,9224,9556,9914,10262,10626,10988,11352,11701,12063,12407,12751,13099,13419,13773,14080,14372,14651,14921,15192,15452,15687,15893,16069,16249,16417,16564,16697,16833,16968,17087,17211,17340,17457,17566,17684,17805,17915,18020,18108,18190,18277,18348,18424,18484,18545,18603,18653,18698,18745,18791,18829,18875,18920,18964,18995,19018,19051,19077,19105,19131,19152,19171,19187,19202,19209
0,0,0,10,30,63,115,200,310,459,626,831,1054,1317,1610,1917,2267,2632,2989,3377,3759,4158,4581,5039,5479,5927,6352,6782,7236,7683,8135,8614,9033,9442,9892,10319,10744,11139,11499,11862,12202,12554,12897,13263,13594,13920,14239,14540,14850,15140,15399,15688,15956,16245,16512,16775,17054,17316,17579,17789,17959,18111,18254,18370,18475,18571,18652,18724,18788,18856,18913,18961,19001,19033,19069,19093,19117,19146,19163,19177,19195,19204,19211,19219,19221,19223,19225,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226
0,0,0,10,27,63,126,217,354,499,652,847,1058,1299,1548,1829,2123,2440,2789,3137,3485,3855,4229,4627,5021,5407,5778,6168,6567,6982,7403,7806,8239,8653,9098,9527,9941,10415,10867,11303,11752,12220,12655,13070,13480,13865,14238,14629,14987,15328,15696,16041,16352,16640,16919,17182,17392,17596,17773,17935,18072,18182,18310,18414,18518,18610,18696,18766,18839,18909,18970,19026,19078,19123,19156,19178,19198,19218,19231,19234,19236,19237,19237,19237,19237,19237,19237,19237,19237,19237,19237,19237,19237,19237,19237,19237,19237,19237
0,0,0,10,28,64,127,209,321,449,603,792,1022,1274,1590,1919,2283,2642,3059,3493,3960,4467,4978,5512,6061,6630,7206,7813,8414,9003,9555,10151,10719,11295,11816,12326,12826,13286,13755,14192,14618,14975,15289,15614,15886,16140,16373,16583,16778,16978,17154,17321,17467,17598,17737,17872,17993,18096,18195,18289,18363,18442,18500,18565,18621,18667,18717,18765,18802,18846,18890,18925,18959,18991,19020,19047,19071,19097,19125,19151,19175,19197,19211,19219,19220,19220,19220,19220,19220,19220,19220,19220,19220,19220,19220,19220,19220,19220
0,0,0,10,26,68,141,217,346,496,664,866,1102,1373,1661,2010,2367,2725,3123,3553,4017,4489,4988,5507,6054,6620,7187,7773,8296,8802,9270,9720,10168,10619,11047,11468,11860,12236,12591,12874,13153,13384,13600,13805,13975,14145,14322,14482,14638,14770,14923,15069,15194,15341,15463,15592,15717,15841,15965,16084,16192,16294,16384,16490,16599,16703,16797,16893,16990,17076,17184,17266,17359,17435,17507,17588,17653,17733,17796,17873,17956,18026,18095,18161,18205,18270,18330,18386,18451,18501,18561,18613,18663,18713,18758,18798,18835,18874
0,0,0,10,29,61,123,211,334,474,629,831,1056,1287,1550,1866,2192,2572,2956,3381,3831,4275,4744,5255,5689,6186,6706,7220,7776,8303,8813,9310,9786,10219,10682,11082,11500,11887,12283,12679,13047,13404,13733,14036,14302,14584,14827,15078,15334,15582,15840,16083,16292,16507,16690,16861,17032,17182,17326,17460,17586,17717,17852,17964,18077,18166,18274,18364,18448,18531,18616,18687,18748,18805,18862,18899,18947,18988,19027,19056,19078,19100,19129,19158,19173,19191,19212,19223,19226,19227,19227,19227,19227,19227,19227,19227,19227,19227
0,0,0,10,27,60,118,197,305,438,586,753,928,1128,1359,1608,1864,2152,2447,2786,3138,3530,3945,4381,4820,5231,5668,6139,6591,7057,7517,7969,8431,8859,9277,9727,10156,10559,10928,11265,11594,11909,12201,12492,12759,13021,13280,13560,13832,14060,14284,14517,14755,14967,15158,15363,15571,15759,15923,16076,16240,16396,16549,16693,16836,16979,17113,17237,17347,17459,17586,17705,17792,17906,18001,18089,18178,18268,18352,18428,18500,18558,18616,18667,18718,18767,18811,18851,18893,18922,18964,18997,19029,19051,19076,19099,19124,19154
0,0,0,10,26,53,89,150,239,345,495,641,820,1020,1229,1478,1751,2018,2311,2618,2931,3269,3606,3943,4320,4722,5107,5526,5956,6404,6849,7302,7741,8203,8662,9083,9525,9963,10383,10814,11247,11667,12077,12435,12826,13221,13552,13893,14217,14543,14860,15124,15402,15639,15840,16035,16234,16419,16597,16775,16936,17102,17261,17420,17568,17706,17856,17991,18147,18286,18416,18558,18673,18783,18881,18951,19022,19078,19121,19149,19172,19184,19199,19211,19221,19226,19229,19232,19232,19232,19232,19232,19232,19232,19232,19232,19232,19232
0,0,0,10,21,56,108,182,281,391,544,716,930,1184,1452,1721,2020,2340,2644,2989,3316,3642,3963,4276,4638,4984,5333,5699,6069,6459,6866,7280,7720,8133,8558,8951,9372,9791,10181,10619,11003,11393,11766,12146,12514,12893,13250,13582,13940,14276,14562,14829,15110,15370,15586,15770,15959,16153,16317,16478,16637,16776,16894,17026,17145,17249,17364,17465,17560,17636,17716,17795,17882,17964,18036,18102,18164,18233,18314,18374,18430,18488,18558,18610,18663,18725,18785,18831,18888,18936,18982,19020,19054,19085,19104,19123,19148,19169
0,0,0,10,32,69,135,217,332,478,642,845,1100,1369,1660,1980,2313,2692,3095,3511,3955,4428,4870,5379,5889,6395,6894,7393,7874,8381,8883,9362,9831,10286,10751,11180,11578,11991,12366,12728,13094,13448,13789,14143,14462,14756,15017,15264,15505,15722,15940,16157,16344,16509,16679,16843,16993,17134,17254,17391,17504,17593,17688,17775,17860,17938,18015,18081,18145,18206,18269,18342,18411,18463,18511,18558,18605,18649,18696,18741,18780,18816,18859,18893,18924,18956,18979,19005,19038,19064,19087,19101,19123,19146,19168,19186,19196,19207
0,0,0,10,32,72,144,234,346,499,663,869,1124,1354,1642,1926,2232,2567,2908,3286,3696,4116,4535,5009,5485,5992,6510,7054,7592,8109,8659,9242,9813,10415,10990,11552,12122,12673,13202,13684,14128,14558,14935,15303,15637,15958,16258,16540,16796,17033,17228,17408,17571,17746,17892,18046,18196,18333,18476,18574,18673,18756,18840,18904,18954,19012,19049,19093,19126,19146,19172,19195,19213,19218,19224,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226,19226
0,0,0,10,26,60,115,190,279,413,584,770,996,1263,1543,1853,2214,2609,3010,3426,3823,4256,4686,5135,5637,6108,6596,7056,7517,7970,8435,8907,9397,9864,10278,10708,11149,11572,11950,12310,12682,13024,13347,13653,13942,14215,14477,14739,14997,15238,15472,15695,15919,16125,16316,16500,16655,16804,16947,17087,17203,17338,17472,17596,17722,17841,17940,18041,18141,18233,18321,18395,18477,18551,18622,18690,18755,18811,18859,18904,18942,18983,19019,19054,19086,19117,19140,19165,19182,19196,19204,19208,19218,19227,19231,19232,19232,19232
0,0,0,10,25,50,111,207,313,464,647,830,1064,1315,1593,1865,2161,2474,2796,3138,3490,3843,4213,4602,5008,5441,5885,6296,6770,7261,7710,8182,8694,9181,9690,10164,10610,11033,11447,11839,12222,12599,12957,13279,13635,13934,14267,14583,14872,15105,15354,15563,15754,15952,16137,16301,16459,16640,16799,16960,17123,17276,17432,17595,17729,17855,17991,18124,18250,18367,18484,18592,18685,18776,18862,18939,19009,19062,19100,19139,19162,19187,19203,19211,19217,19219,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225,19225
0,0,0,10,34,82,161,261,398,565,763,989,1227,1510,1820,2158,2525,2946,3377,3824,4303,4805,5298,5805,6319,6875,7404,7927,8472,8988,9528,10083,10642,11186,11738,12275,12824,13325,13781,14249,14666,15044,15386,15711,16006,16238,16469,16681,16855,17051,17206,17342,17490,17622,17734,17854,17970,18066,18158,18263,18357,18452,18538,18620,18684,18742,18796,18836,18882,18925,18963,18997,19039,19081,19105,19127,19145,19168,19184,19197,19208,19218,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224
0,0,0,10,24,51,99,175,281,401,556,730,926,1157,1429,1701,2006,2364,2706,3064,3427,3789,4201,4596,5019,5453,5887,6327,6784,7253,7738,8219,8701,9188,9687,10145,10582,10991,11371,11801,12185,12591,12961,13313,13645,13986,14314,14671,15010,15320,15669,15984,16298,16551,16852,17115,17389,17625,17836,17997,18142,18265,18360,18451,18542,18616,18692,18760,18816,18860,18911,18960,18996,19030,19058,19087,19118,19138,19160,19174,19189,19198,19206,19215,19220,19223,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224,19224
0,0,0,10,32,77,139,238,372,535,731,942,1174,1420,1698,2018,2378,2745,3130,3509,3896,4310,4743,5181,5633,6071,6512,6971,7425,7880,8360,8848,9334,9832,10298,10798,11225,11670,12107,12488,12884,13285,13647,14045,14401,14720,15046,15361,15654,15924,16150,16397,16605,16812,17013,17188,17355,17514,17650,17777,17908,18029,18127,18228,18324,18432,18522,18595,18668,18729,18792,18851,18899,18943,18985,19033,19065,19095,19128,19151,19171,19196,19207,19217,19223,19228,19229,19229,19229,19230,19230,19230,19230,19230,19230,19230,19230,19230
0,0,0,10,32,80,141,237,354,489,675,867,1095,1345,1607,1886,2211,2582,2943,3325,3726,4133,4565,5018,5482,5992,6470,6987,7526,8099,8663,9255,9816,10352,10922,11455,11991,12512,13013,13472,13889,14301,14657,14987,15312,15601,15888,16164,16417,16649,16914,17135,17341,17524,17701,17846,18008,18167,18312,18454,18555,18671,18750,18810,18860,18910,18947,18984,19016,19044,19071,19091,19117,19139,19165,19183,19194,19204,19211,19219,19222,19222,19222,19223,19223,19223,19223,19223,19223,19223,19223,19223,19223,19223,19223,19223,19223,19223
0,0,0,10,38,76,142,243,387,564,747,972,1250,1519,1831,2166,2494,2853,3210,3570,3959,4343,4729,5093,5487,5862,6302,6748,7191,7657,8127,8599,9073,9544,9951,10373,10769,11188,11604,12008,12384,12733,13056,13364,13637,13897,14165,14446,14729,14980,15237,15481,15702,15922,16123,16343,16540,16713,16891,17049,17167,17283,17388,17473,17556,17649,17728,17807,17887,17961,18037,18117,18189,18252,18320,18386,18451,18520,18573,18633,18676,18743,18796,18844,18883,18916,18950,18982,19005,19036,19067,19093,19122,19154,19175,19189,19199,19211
0,0,0,10,25,56,101,166,257,370,511,678,850,1056,1326,1588,1859,2137,2429,2745,3075,3439,3814,4214,4598,4981,5364,5740,6112,6505,6873,7265,7636,8005,8372,8687,9005,9323,9607,9925,10219,10476,10739,10968,11178,11404,11607,11802,11987,12168,12324,12495,12643,12809,12964,13116,13254,13393,13512,13654,13789,13937,14073,14194,14308,14423,14547,14661,14791,14899,15019,15133,15248,15351,15475,15595,15702,15817,15907,16008,16087,16177,16271,16382,16468,16550,16650,16754,16845,16955,17055,17133,17230,17331,17421,17500,17587,17669
