0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
19297,19277,19239,19165,19069,18951,18784,18583,18357,18100,17806,17466,17094,16691,16264,15823,15341,14856,14374,13892,13391,12917,12410,11881,11372,10872,10346,9858,9385,8928,8456,8016,7574,7137,6699,6322,5971,5674,5414,5160,4933,4729,4543,4362,4184,3995,3805,3620,3439,3261,3081,2911,2746,2605,2466,2316,2180,2027,1904,1773,1659,1531,1403,1269,1170,1081,995,919,841,767,690
19297,19276,19230,19164,19089,18987,18861,18691,18493,18257,17982,17705,17385,17033,16671,16268,15844,15412,14976,14519,14051,13604,13154,12709,12241,11789,11363,10992,10586,10160,9730,9313,8884,8460,8067,7692,7363,7026,6713,6405,6115,5848,5597,5358,5155,4954,4787,4614,4438,4251,4072,3898,3730,3559,3388,3226,3061,2910,2747,2584,2421,2264,2105,1930,1784,1630,1491,1351,1232,1111,1003
19297,19278,19235,19163,19071,18935,18756,18535,18264,17975,17666,17307,16925,16491,16007,15499,14988,14431,13914,13354,12830,12289,11745,11195,10680,10172,9689,9216,8749,8301,7832,7387,6987,6626,6275,5923,5607,5346,5130,4908,4707,4515,4328,4153,3973,3806,3623,3451,3308,3148,3011,2879,2745,2624,2501,2385,2280,2176,2059,1947,1834,1733,1623,1520,1425,1341,1258,1169,1085,1004,921
19297,19278,19243,19188,19107,19006,18872,18714,18537,18340,18137,17881,17619,17313,16994,16663,16306,15946,15578,15204,14814,14409,13992,13597,13183,12770,12367,11921,11505,11087,10670,10266,9891,9502,9115,8738,8359,7981,7584,7211,6865,6534,6199,5838,5516,5165,4837,4494,4143,3790,3466,3128,2833,2552,2310,2067,1834,1626,1417,1212,1019,839,687,553,456,388,343,321,307,298,293
19297,19281,19243,19193,19115,19022,18880,18705,18493,18240,17958,17664,17310,16933,16561,16145,15721,15314,14856,14394,13943,13489,13045,12633,12213,11823,11422,11055,10688,10304,9912,9519,9121,8735,8371,8025,7676,7356,7048,6743,6447,6162,5859,5576,5321,5069,4817,4585,4341,4100,3891,3671,3477,3284,3113,2961,2808,2659,2509,2365,2228,2107,1986,1867,1757,1657,1575,1500,1432,1373,1301
19297,19277,19231,19161,19070,18942,18771,18567,18319,18049,17735,17398,17059,16672,16233,15773,15259,14707,14147,13607,13053,12484,11913,11393,10844,10318,9780,9256,8791,8273,7770,7302,6858,6431,6029,5616,5173,4777,4404,4059,3720,3403,3092,2815,2557,2328,2136,1987,1855,1722,1613,1507,1412,1328,1247,1181,1121,1066,1014,960,901,845,785,729,686,646,598,555,509,467,437
19297,19280,19241,19172,19093,18980,18842,18674,18472,18255,18013,17736,17426,17076,16700,16313,15878,15426,14977,14486,14017,13525,13047,12568,12097,11654,11201,10769,10387,9975,9577,9167,8749,8353,7993,7622,7260,6905,6572,6231,5906,5579,5275,4950,4652,4361,4098,3843,3604,3371,3144,2935,2744,2565,2394,2235,2070,1919,1760,1608,1456,1321,1203,1106,1010,936,855,776,705,643,577
19297,19274,19228,19168,19092,18984,18859,18687,18468,18209,17903,17588,17234,16846,16440,15985,15491,14983,14445,13882,13301,12692,12085,11464,10802,10109,9423,8764,8100,7484,6892,6276,5727,5219,4733,4305,3943,3585,3248,2941,2665,2409,2162,1954,1781,1637,1518,1424,1316,1221,1135,1054,995,914,846,772,705,645,590,546,496,462,441,411,385,355,335,317,301,290,281
19297,19278,19242,19185,19104,19012,18879,18722,18536,18322,18065,17786,17463,17150,16814,16455,16134,15767,15380,15007,14618,14257,13900,13517,13166,12866,12526,12215,11909,11649,11401,11134,10868,10589,10296,10006,9721,9436,9149,8860,8574,8305,8014,7741,7477,7212,6942,6690,6448,6209,5983,5770,5542,5305,5092,4868,4656,4438,4230,4047,3864,3683,3515,3356,3219,3092,2954,2850,2746,2641,2547
19297,19277,19228,19175,19082,18972,18830,18642,18423,18168,17870,17565,17225,16881,16532,16109,15677,15232,14781,14300,13838,13393,12947,12495,12021,11553,11097,10644,10224,9795,9393,8988,8620,8242,7891,7510,7167,6800,6481,6156,5859,5568,5295,5052,4799,4582,4357,4146,3916,3702,3498,3308,3130,2944,2776,2613,2433,2290,2131,1997,1864,1741,1614,1502,1382,1262,1160,1079,999,912,830
19297,19274,19228,19157,19059,18923,18768,18572,18334,18064,17781,17483,17153,16765,16361,15941,15517,15085,14615,14127,13588,13080,12549,12026,11488,10942,10457,9976,9487,9048,8664,8270,7878,7512,7165,6840,6544,6251,5981,5710,5448,5201,4975,4746,4538,4316,4116,3913,3727,3556,3394,3217,3085,2939,2799,2649,2498,2365,2247,2121,1989,1865,1762,1670,1582,1507,1440,1349,1272,1197,1124
19297,19276,19235,19164,19070,18950,18796,18639,18435,18216,17965,17675,17387,17075,16744,16403,16082,15760,15439,15108,14758,14395,14048,13652,13267,12881,12472,12042,11629,11213,10774,10339,9916,9490,9084,8648,8209,7774,7320,6884,6450,6039,5642,5245,4886,4530,4180,3841,3529,3254,2991,2768,2574,2383,2222,2065,1901,1758,1623,1504,1398,1297,1195,1093,1004,934,861,798,740,678,621
19297,19278,19243,19196,19113,19007,18864,18697,18494,18269,18010,17724,17426,17112,16753,16407,16061,15712,15338,14968,14600,14225,13817,13446,13041,12636,12179,11767,11341,10908,10485,10040,9607,9210,8832,8448,8117,7760,7425,7091,6772,6492,6229,5983,5755,5515,5305,5092,4860,4662,4463,4253,4049,3843,3646,3452,3276,3119,2958,2803,2649,2513,2400,2268,2149,2027,1903,1795,1681,1573,1467
19297,19271,19224,19149,19059,18943,18807,18631,18423,18176,17900,17580,17261,16892,16502,16092,15670,15264,14814,14336,13834,13317,12781,12263,11767,11267,10746,10253,9776,9276,8797,8323,7852,7418,6941,6473,6010,5526,5029,4576,4136,3750,3390,3033,2693,2428,2177,1991,1799,1635,1449,1274,1121,998,910,821,764,716,666,626,584,551,524,491,461,433,404,384,362,344,337
19297,19280,19243,19178,19090,18966,18813,18624,18401,18156,17884,17590,17268,16912,16541,16126,15669,15216,14725,14181,13610,13054,12473,11961,11416,10882,10346,9766,9180,8603,8039,7523,7003,6486,5988,5527,5060,4622,4227,3857,3497,3171,2879,2626,2385,2168,1968,1790,1620,1468,1323,1188,1052,932,818,718,628,564,506,449,413,381,357,331,306,284,273,259,252,246,240
19297,19282,19242,19183,19074,18931,18754,18558,18327,18076,17792,17461,17114,16732,16312,15835,15324,14749,14215,13702,13244,12782,12297,11809,11339,10830,10307,9799,9322,8793,8330,7877,7441,7031,6643,6311,5969,5609,5263,4940,4608,4318,4002,3725,3472,3251,3058,2862,2696,2552,2402,2245,2110,1985,1844,1712,1588,1471,1351,1241,1151,1071,986,914,852,799,756,706,668,613,574
19297,19281,19243,19185,19103,18982,18848,18685,18483,18251,17974,17696,17376,17053,16685,16289,15893,15447,14979,14518,14064,13582,13072,12519,11947,11372,10764,10183,9607,9115,8618,8119,7631,7167,6748,6343,5954,5589,5232,4886,4566,4303,4036,3789,3551,3361,3181,3004,2825,2657,2504,2364,2224,2094,1970,1865,1776,1688,1600,1514,1429,1353,1291,1228,1150,1064,981,913,850,779,716
19297,19275,19233,19168,19083,18954,18808,18633,18409,18153,17865,17548,17201,16833,16483,16061,15644,15222,14751,14314,13836,13359,12878,12401,11887,11409,10943,10456,10006,9553,9142,8751,8381,8026,7700,7361,7045,6718,6435,6148,5873,5597,5334,5063,4806,4565,4357,4167,3965,3780,3596,3434,3268,3120,2967,2799,2664,2527,2402,2272,2134,1999,1882,1765,1654,1551,1454,1362,1281,1197,1107
19297,19272,19230,19161,19070,18924,18751,18532,18280,18007,17686,17319,16933,16536,16125,15679,15210,14696,14177,13624,13051,12492,11915,11363,10809,10311,9822,9367,8907,8455,8077,7719,7335,6981,6645,6324,6014,5735,5465,5206,4974,4760,4575,4387,4186,4003,3834,3676,3530,3391,3267,3154,3045,2945,2844,2748,2639,2533,2438,2324,2219,2107,2009,1931,1826,1750,1678,1600,1514,1431,1359
19297,19279,19243,19178,19081,18969,18833,18655,18458,18218,17954,17665,17331,16998,16631,16224,15807,15358,14880,14378,13875,13342,12785,12283,11792,11336,10900,10524,10154,9775,9392,9018,8632,8244,7851,7475,7118,6763,6415,6037,5668,5294,4977,4670,4398,4142,3871,3626,3403,3200,3015,2829,2652,2460,2273,2092,1933,1773,1631,1491,1352,1236,1120,1004,897,816,735,674,615,558,508
19297,19275,19237,19164,19066,18931,18748,18536,18280,18007,17713,17369,17000,16622,16196,15739,15243,14712,14185,13615,13089,12538,11967,11385,10855,10326,9797,9270,8776,8303,7838,7413,7014,6610,6232,5904,5571,5268,4966,4698,4453,4218,3987,3711,3443,3187,2927,2674,2430,2197,1990,1807,1648,1505,1371,1274,1183,1118,1034,967,909,862,810,765,723,676,635,591,545,523,491
19297,19283,19252,19208,19134,19042,18913,18751,18570,18344,18104,17842,17531,17195,16863,16497,16120,15747,15328,14926,14480,14074,13667,13260,12847,12439,12052,11633,11239,10812,10375,9923,9522,9122,8744,8371,8015,7668,7298,6956,6622,6283,5953,5614,5305,5003,4701,4439,4190,3941,3702,3480,3261,3059,2856,2667,2467,2299,2126,1981,1822,1681,1547,1433,1322,1230,1144,1064,986,917,848
19297,19277,19238,19172,19075,18937,18761,18556,18322,18048,17744,17416,17079,16751,16374,16010,15597,15187,14782,14366,13921,13484,13013,12556,12060,11549,11043,10565,10057,9575,9092,8624,8181,7750,7314,6889,6510,6146,5823,5492,5176,4879,4602,4347,4085,3865,3660,3446,3262,3088,2908,2744,2595,2441,2291,2145,2013,1874,1756,1630,1518,1418,1327,1247,1180,1107,1018,939,849,752,673
