0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
10,81,223,409,597,773,949,1102,1211,1278,1319,1350,1347,1337,1285,1230,1133,1037,879,694,516,417,315,225,136,104,82,63,50,40,29,18,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,74,220,432,658,871,1080,1279,1438,1517,1540,1500,1413,1244,1067,910,805,716,623,537,441,361,285,231,184,143,107,84,66,56,48,44,41,37,34,31,27,24,19,17,13,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,219,417,621,797,949,1070,1184,1287,1355,1381,1396,1421,1413,1332,1187,1027,840,686,556,457,294,146,47,33,25,15,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,222,427,642,802,941,1041,1139,1162,1164,1118,1075,1005,951,931,936,951,888,802,705,601,493,363,298,253,230,209,175,138,107,92,86,81,61,41,19,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,79,232,445,665,866,1022,1105,1132,1116,1107,1070,1044,991,960,912,887,850,794,728,592,466,342,288,257,237,223,214,202,192,183,173,161,139,117,95,82,72,60,49,36,25,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,76,232,446,636,791,901,999,1044,1033,952,866,808,778,732,665,612,559,520,480,453,430,407,373,320,269,232,218,208,200,191,181,171,163,161,157,153,144,136,130,127,124,121,117,114,110,107,103,100,95,92,89,86,83,79,76,72,68,65,61,59,55,52,48,44,41,37,35,31,27,23,19,17,13,10,7,4,2,0,0,0,0,0,0,0,0,0
10,72,220,417,615,776,921,1046,1123,1165,1164,1176,1159,1146,1090,990,884,791,664,521,378,330,307,297,281,266,249,239,230,225,222,218,215,210,179,143,110,102,67,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,79,231,441,666,868,1052,1191,1281,1288,1243,1156,1058,974,887,827,765,733,691,638,572,484,394,313,271,248,229,217,198,179,164,154,145,133,124,117,110,75,39,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,70,188,344,490,621,749,862,930,970,1004,1051,1050,1027,999,995,997,988,920,802,655,564,489,447,413,389,333,268,221,201,190,176,164,152,139,117,90,66,51,35,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,213,403,607,790,951,1080,1199,1261,1276,1240,1208,1182,1151,1086,999,910,823,747,638,538,422,333,260,205,166,139,121,109,71,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,225,440,663,861,1022,1141,1207,1212,1170,1070,963,880,800,735,665,634,595,544,486,442,412,398,388,380,364,346,327,307,284,247,213,179,158,133,107,77,50,27,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,220,407,590,748,906,1037,1122,1147,1166,1204,1228,1215,1175,1164,1135,1056,934,804,694,564,420,289,197,158,129,111,93,76,61,48,35,21,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,71,217,417,635,821,1002,1163,1310,1392,1403,1309,1203,1109,1082,1067,1041,978,849,705,563,449,360,293,258,225,159,95,34,17,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,74,208,383,567,729,881,1000,1047,1065,1072,1122,1154,1151,1094,1009,880,779,707,693,681,616,525,433,387,363,335,287,207,133,90,81,78,73,70,62,57,52,42,30,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,81,234,442,652,836,974,1064,1105,1118,1106,1035,946,810,723,666,663,655,647,600,558,506,489,424,355,289,242,204,169,163,158,152,147,143,137,133,127,124,119,112,106,100,96,91,88,85,81,75,71,66,63,58,54,43,32,16,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,227,428,640,813,981,1085,1149,1110,1016,871,762,700,686,659,605,543,501,482,463,444,432,415,394,368,344,317,289,265,252,244,238,229,218,203,184,164,148,137,127,120,111,105,96,88,80,72,63,53,47,43,38,32,27,22,17,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,81,221,408,578,711,813,904,994,1056,1107,1137,1150,1142,1095,1027,942,864,797,726,667,628,553,448,347,298,287,235,179,121,107,98,89,79,70,63,55,47,37,29,21,15,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,219,409,586,731,852,967,1074,1147,1160,1135,1108,1107,1091,1066,1005,921,819,724,661,605,553,490,429,353,261,177,120,94,73,58,42,31,23,19,17,13,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,74,212,400,588,761,918,1048,1130,1142,1119,1071,1027,971,927,890,837,758,675,617,581,553,534,514,484,417,346,290,267,247,224,195,165,122,83,38,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,86,238,450,664,848,985,1090,1187,1288,1381,1442,1450,1404,1314,1205,1095,972,858,701,558,423,297,191,81,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,226,443,674,880,1041,1147,1203,1192,1131,1011,878,769,694,662,626,569,492,427,391,367,341,315,300,286,276,266,256,246,235,225,214,205,195,185,173,160,144,129,117,110,104,98,91,85,80,78,74,69,62,57,53,47,34,20,8,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,224,428,620,775,876,927,932,934,933,946,949,959,945,896,815,728,664,624,578,536,498,473,449,417,394,369,350,326,305,281,250,214,174,135,95,61,37,21,13,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,232,447,650,803,901,962,968,955,906,863,826,810,793,770,721,670,614,585,567,550,527,508,501,496,493,483,482,466,410,324,236,171,131,101,85,71,50,27,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,76,217,412,613,784,911,993,1058,1133,1202,1246,1255,1257,1261,1244,1133,975,836,758,706,628,505,344,201,125,99,84,72,60,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,79,236,443,647,782,868,903,945,973,997,956,899,836,801,759,717,671,632,588,550,528,511,481,447,408,381,355,329,290,252,213,189,168,155,153,152,151,133,107,79,63,54,49,44,41,37,35,31,27,23,19,17,13,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,76,224,442,672,884,1062,1193,1311,1405,1489,1541,1527,1457,1335,1216,1079,918,754,608,447,285,152,83,49,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,76,228,448,695,907,1090,1215,1304,1367,1377,1355,1275,1200,1056,918,778,702,631,570,514,454,383,312,255,209,169,132,104,84,72,64,56,47,39,32,27,23,19,17,13,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,78,228,419,595,730,855,985,1089,1150,1137,1118,1083,1070,1046,1040,979,900,796,708,581,457,364,324,298,275,248,215,184,156,141,128,122,112,103,92,82,74,64,55,46,41,37,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,75,206,377,544,694,818,919,959,973,964,956,961,963,978,989,1003,990,971,934,914,856,687,501,337,290,247,192,132,89,71,65,61,59,55,52,48,44,41,37,35,30,27,23,20,17,13,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,82,224,409,568,695,807,931,1031,1118,1158,1151,1107,1042,973,892,813,764,737,673,597,505,439,359,286,239,222,214,197,178,156,144,138,132,126,115,107,97,90,83,77,69,64,61,59,52,47,43,41,36,31,27,20,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,229,449,679,861,1003,1124,1250,1369,1470,1514,1500,1441,1335,1187,1007,825,667,516,393,285,204,152,121,102,86,76,67,59,50,43,36,28,19,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,74,209,391,570,724,871,1018,1155,1234,1261,1215,1180,1088,984,868,761,659,557,496,479,470,471,471,429,378,323,305,268,232,194,178,143,113,84,74,67,59,53,43,37,29,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,73,219,419,614,755,873,975,1073,1138,1176,1178,1151,1123,1111,1092,1028,939,859,790,709,596,469,362,298,268,242,214,188,137,87,39,21,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,82,233,447,642,804,921,1039,1132,1219,1274,1308,1282,1140,976,847,811,792,715,624,521,465,425,391,367,349,268,185,103,93,88,83,78,72,67,62,57,51,46,41,36,30,25,20,15,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,81,229,433,630,795,943,1073,1198,1249,1224,1171,1127,1111,1069,1043,975,891,765,660,556,449,357,281,242,211,184,156,131,109,93,81,72,66,61,59,55,52,48,44,41,37,35,31,27,23,19,17,13,11,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,235,460,703,885,1013,1090,1162,1224,1283,1339,1379,1389,1348,1290,1177,1034,843,628,441,303,235,187,147,116,90,70,48,28,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,84,243,450,655,825,951,1023,1068,1119,1166,1192,1209,1197,1112,964,808,696,584,497,429,399,372,351,341,326,303,277,259,247,239,183,129,75,69,63,57,51,46,41,36,30,25,20,15,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,83,217,407,588,745,882,988,1063,1086,1094,1086,1082,1073,1067,1066,1061,1058,964,788,574,426,351,312,282,253,224,197,165,134,111,100,92,85,76,67,61,56,52,44,40,35,31,25,20,15,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,78,215,400,556,679,782,892,1006,1062,1090,1058,1051,1044,1035,1022,979,943,888,796,694,598,550,501,438,362,301,258,227,195,161,133,98,67,40,25,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,79,235,439,644,818,963,1096,1201,1307,1334,1300,1181,1058,931,829,734,667,572,464,362,315,292,269,246,219,188,160,150,146,140,137,131,127,121,117,111,105,99,93,88,84,81,77,72,66,61,56,51,45,40,35,30,25,20,15,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,79,225,425,622,786,930,1002,1030,1016,1040,1069,1115,1133,1093,1001,897,840,714,577,436,386,355,325,299,283,274,268,257,237,213,192,169,141,109,86,78,71,69,61,58,51,47,41,36,30,25,20,15,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,77,227,430,622,755,834,873,906,932,974,999,1009,994,968,952,912,829,714,587,499,440,413,362,307,254,232,216,198,185,174,170,166,162,156,151,145,142,139,136,130,124,120,116,111,106,101,97,63,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
