0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
10,31,67,112,141,177,228,296,368,434,511,552,597,672,714,765,827,856,868,893,925,915,897,895,913,920,878,797,777,832,856,847,846,853,817,768,704,666,650,621,598,557,518,490,442,404,368,340,349,363,366,353,342,339,342,333,327,316,314,326,326,320,316,334,321,300,293,279,259,240,229
10,29,62,115,164,228,315,400,492,560,598,668,741,816,918,992,1019,1068,1074,1077,1084,1065,1085,1094,1065,1023,991,956,940,915,917,914,845,761,712,703,668,577,477,438,423,393,379,362,355,347,350,355,315,303,297,269,266,255,244,239,221,209,221,229,225,214,211,213,198,179,167,172,173,165,164
10,29,54,90,136,182,235,292,335,374,400,459,518,568,625,650,688,717,728,742,764,795,822,812,809,827,816,849,862,834,835,821,779,764,776,764,756,757,775,770,719,677,666,696,683,673,679,671,694,704,677,662,633,576,523,485,476,441,417,414,398,373,332,286,231,165,113,67,36,23,14
10,26,54,88,128,171,235,317,387,465,535,576,648,731,749,788,840,831,865,920,913,905,898,856,832,810,791,768,734,751,776,785,791,784,750,710,695,669,628,613,601,581,588,586,538,507,504,484,476,485,450,429,414,387,364,323,305,302,299,294,281,258,242,240,229,210,182,157,143,127,131
10,30,66,116,161,219,299,375,452,518,584,651,676,726,826,899,974,1066,1112,1100,1094,1123,1140,1091,1069,1075,1064,1062,989,983,1021,971,912,871,829,815,856,839,769,718,684,656,628,588,535,487,421,341,281,265,242,215,201,179,165,147,126,115,107,106,113,115,116,116,99,83,88,91,89,88,72
10,27,56,108,148,192,251,306,370,419,459,519,587,660,726,763,822,887,901,940,960,961,970,957,950,914,896,885,814,794,810,808,828,814,756,731,733,717,688,674,666,652,631,629,623,589,554,518,494,472,460,436,400,370,350,330,324,316,310,311,304,287,253,215,193,170,155,160,150,133,128
10,33,69,106,136,184,233,297,391,478,565,621,669,742,794,861,949,1002,1046,1101,1144,1190,1216,1228,1283,1355,1379,1345,1323,1280,1208,1208,1165,1057,994,914,790,720,695,644,583,532,503,455,381,317,263,213,202,203,181,167,140,140,149,142,141,127,115,99,94,84,55,51,56,56,50,38,34,27,20
10,29,55,93,138,173,225,290,343,400,471,536,602,636,649,695,680,688,754,760,762,750,718,740,734,651,640,651,617,566,508,515,533,545,572,583,575,570,572,576,575,555,560,564,537,529,535,522,494,481,465,439,441,465,450,437,436,430,426,391,366,364,349,327,296,264,265,242,208,209,199
10,30,69,102,146,203,252,330,407,474,553,603,645,684,693,772,855,877,896,932,943,907,891,898,926,942,924,909,873,849,831,807,773,746,729,732,724,710,686,644,622,588,564,516,496,470,442,436,441,444,418,394,368,364,354,331,343,323,302,293,267,256,250,239,232,240,222,183,161,167,169
10,33,69,117,169,234,291,351,434,508,553,581,628,718,792,824,844,856,902,958,1027,1047,1039,1054,1061,1084,1031,966,970,928,823,778,786,758,713,672,621,589,563,541,533,509,473,455,437,430,422,403,389,357,333,339,309,278,286,290,301,284,251,244,258,256,227,195,180,163,142,158,168,152,148
10,31,62,112,165,214,274,311,361,423,470,541,578,600,643,672,662,643,643,652,681,713,710,743,781,771,795,839,843,829,855,874,858,849,832,842,875,874,889,890,870,845,808,794,756,715,706,689,651,587,538,486,417,385,352,318,321,307,278,254,225,207,203,204,191,159,143,136,121,120,119
10,29,54,82,130,189,249,310,370,428,484,545,584,612,673,705,692,695,723,744,738,743,783,779,776,810,862,869,838,859,856,868,878,830,775,762,715,688,692,669,653,599,543,509,474,468,450,423,445,430,397,409,414,410,403,391,370,333,318,316,309,290,249,245,251,241,246,232,222,222,214
10,36,73,122,165,206,252,312,384,455,523,596,639,688,759,800,832,828,856,928,980,1019,1053,1054,1014,996,1021,1014,970,977,979,953,945,905,911,945,931,947,981,950,893,826,746,717,697,605,516,437,378,356,350,361,328,276,211,177,146,105,98,90,82,75,60,60,63,58,57,49,42,40,25
10,27,54,102,153,212,277,342,412,468,517,566,616,678,727,786,872,910,944,1035,1115,1127,1137,1093,1057,1079,1070,1116,1166,1163,1141,1080,1036,1037,1015,959,928,905,833,765,730,686,618,545,494,458,417,378,348,322,297,280,271,256,234,214,190,154,122,115,93,68,56,50,51,47,33,25,21,13,12
10,25,55,99,168,252,320,373,427,482,535,615,678,729,802,897,988,1086,1109,1047,971,920,947,973,958,979,1032,1031,985,1006,992,916,889,846,798,720,674,702,706,669,655,622,606,593,530,474,414,389,362,310,294,307,292,260,266,273,256,241,237,230,200,170,165,157,134,115,96,93,88,93,94
10,26,54,96,140,203,255,297,365,434,509,555,598,643,691,764,792,842,914,929,915,936,992,1063,1125,1147,1183,1189,1157,1068,989,996,987,952,883,824,794,754,722,703,666,583,530,514,485,428,370,357,356,347,321,293,280,270,254,229,194,177,176,174,171,161,138,125,141,164,169,151,131,134,134
10,32,64,107,150,214,275,321,399,480,544,605,664,715,718,772,839,839,893,908,915,955,958,958,991,992,944,953,937,903,864,802,761,725,681,665,655,643,610,570,562,551,539,534,528,498,449,398,392,387,369,346,328,314,301,321,303,272,262,255,268,273,252,234,228,214,200,189,173,165,174
10,35,67,111,160,237,319,392,471,525,594,688,753,783,808,857,915,983,1033,1072,1126,1132,1136,1129,1106,1052,987,944,915,912,830,736,742,738,690,657,631,589,549,529,491,446,399,373,389,384,352,327,304,285,263,237,222,209,201,197,205,215,201,209,219,217,210,176,183,181,148,150,164,169,155
10,28,54,101,162,209,248,314,375,437,504,553,623,667,700,774,824,866,927,980,1005,1036,1090,1059,993,947,892,812,746,749,762,757,760,774,781,769,733,712,703,726,747,743,691,624,579,528,527,516,468,426,388,371,363,369,379,368,340,319,302,282,279,255,232,232,223,188,162,142,120,116,107
10,32,60,111,171,233,318,395,468,529,567,638,713,747,804,883,953,1027,1058,1097,1096,1077,1122,1153,1112,1059,1058,1056,1021,967,938,890,824,803,782,706,661,636,605,570,513,480,466,507,544,524,516,513,497,477,440,390,342,302,277,231,188,156,149,151,125,105,99,97,87,89,88,85,90,68,54
10,24,45,75,118,166,221,291,343,407,466,502,573,647,668,698,743,750,792,821,848,852,813,814,820,821,795,806,813,821,864,889,853,801,778,751,729,703,717,712,676,673,669,669,648,611,604,564,511,498,488,461,441,421,405,392,389,368,341,318,304,300,275,248,225,203,178,166,158,147,138
10,30,59,105,163,235,314,381,439,508,578,632,665,665,705,741,777,823,815,821,861,882,908,928,953,1007,1017,984,986,990,965,951,911,874,867,861,804,743,687,654,647,613,574,532,517,482,425,419,398,358,354,344,313,303,304,296,278,271,257,244,238,212,191,171,147,140,162,168,169,187,176
