0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
5983,5979,5967,5947,5920,5887,5841,5786,5731,5664,5587,5503,5420,5334,5240,5154,5057,4968,4878,4788,4696,4597,4498,4397,4296,4189,4090,3980,3873,3766,3656,3549,3439,3332,3221,3112,3002,2885,2771,2658,2541,2425,2308,2187,2074,1956,1836,1719,1603,1493,1373,1253,1134,1023
5983,5976,5964,5942,5914,5879,5845,5809,5770,5730,5688,5638,5589,5536,5479,5414,5349,5281,5212,5139,5063,4989,4908,4824,4743,4658,4567,4481,4387,4292,4197,4106,4003,3903,3807,3709,3606,3503,3397,3298,3192,3083,2979,2871,2755,2645,2532,2421,2308,2190,2077,1968,1856,1739
5983,5977,5962,5946,5926,5900,5873,5843,5810,5773,5733,5692,5649,5602,5547,5489,5431,5367,5305,5237,5161,5086,5005,4928,4845,4759,4672,4585,4493,4404,4307,4205,4106,3999,3892,3787,3687,3584,3476,3375,3273,3167,3064,2955,2850,2746,2642,2536,2433,2331,2229,2130,2037,1944
5983,5976,5966,5951,5933,5913,5890,5860,5830,5799,5764,5723,5677,5631,5585,5532,5480,5423,5366,5305,5241,5176,5108,5038,4961,4886,4807,4731,4648,4561,4474,4387,4298,4203,4109,4015,3918,3820,3726,3624,3524,3419,3316,3204,3099,2989,2883,2772,2659,2546,2432,2318,2205,2087
5983,5979,5967,5945,5917,5879,5832,5784,5725,5655,5578,5492,5403,5305,5199,5078,4953,4827,4685,4545,4391,4224,4059,3882,3697,3511,3309,3104,2883,2666,2439,2213,1991,1766,1553,1343,1150,959,790,638,518,418,329,247,172,103,44,20,5,0,0,0,0,0
5983,5977,5962,5941,5911,5876,5831,5781,5718,5650,5578,5492,5399,5299,5191,5079,4957,4821,4687,4535,4385,4223,4053,3879,3697,3530,3364,3188,3022,2875,2726,2575,2425,2270,2113,1962,1817,1678,1549,1426,1300,1185,1061,946,828,708,590,487,397,322,252,196,154,114
5983,5976,5963,5940,5909,5879,5845,5808,5764,5719,5673,5622,5565,5509,5448,5385,5318,5249,5178,5104,5028,4944,4865,4774,4685,4592,4498,4398,4300,4200,4096,3995,3895,3793,3690,3579,3467,3358,3248,3143,3033,2920,2809,2701,2587,2475,2369,2258,2149,2047,1939,1838,1748,1658
5983,5979,5966,5944,5914,5880,5839,5787,5728,5659,5581,5499,5406,5330,5261,5186,5107,5020,4934,4844,4757,4659,4562,4460,4353,4245,4139,4024,3916,3800,3680,3563,3437,3316,3197,3064,2940,2816,2690,2568,2440,2309,2179,2058,1937,1826,1723,1622,1524,1435,1344,1259,1175,1094
5983,5976,5966,5945,5915,5877,5830,5780,5720,5649,5576,5493,5405,5307,5203,5090,4973,4871,4771,4669,4569,4468,4365,4252,4143,4022,3906,3782,3670,3541,3417,3291,3166,3033,2901,2768,2634,2496,2362,2230,2100,1980,1853,1738,1625,1512,1400,1304,1213,1128,1047,974,898,826
5983,5976,5960,5937,5908,5867,5825,5777,5716,5647,5572,5488,5397,5303,5194,5076,4948,4821,4682,4529,4378,4215,4045,3865,3685,3504,3309,3122,2926,2745,2577,2416,2258,2109,1951,1795,1650,1525,1403,1278,1154,1036,915,795,679,565,454,358,279,207,160,120,79,45
5983,5977,5963,5942,5916,5887,5857,5821,5783,5742,5699,5651,5604,5549,5491,5431,5368,5300,5233,5160,5089,5008,4929,4853,4777,4696,4608,4523,4431,4343,4252,4159,4058,3964,3866,3767,3665,3565,3462,3360,3257,3149,3044,2938,2828,2717,2603,2491,2377,2263,2146,2037,1921,1814
5983,5977,5962,5940,5908,5869,5822,5767,5706,5639,5560,5474,5391,5290,5177,5063,4932,4806,4685,4582,4476,4371,4257,4145,4030,3909,3790,3665,3530,3400,3275,3141,3005,2868,2735,2603,2462,2317,2180,2040,1901,1761,1630,1502,1396,1296,1201,1114,1033,951,873,800,731,664
5983,5979,5966,5945,5916,5880,5839,5788,5731,5664,5590,5515,5436,5355,5272,5186,5099,5010,4925,4842,4750,4656,4556,4459,4358,4262,4163,4063,3964,3855,3751,3643,3533,3422,3312,3207,3093,2980,2871,2759,2644,2531,2415,2297,2182,2063,1939,1820,1700,1584,1465,1347,1230,1114
5983,5977,5965,5945,5922,5894,5862,5830,5798,5760,5719,5671,5622,5573,5519,5462,5403,5342,5277,5213,5143,5076,5005,4929,4855,4781,4703,4616,4532,4444,4358,4269,4178,4083,3993,3893,3796,3693,3597,3495,3384,3284,3179,3074,2961,2847,2739,2623,2510,2396,2278,2162,2050,1924
5983,5977,5962,5941,5908,5874,5836,5792,5744,5692,5636,5580,5525,5465,5399,5335,5267,5198,5125,5052,4980,4902,4822,4743,4656,4568,4485,4394,4301,4210,4122,4024,3926,3831,3731,3633,3529,3430,3323,3212,3106,2995,2883,2770,2656,2545,2429,2313,2198,2080,1963,1842,1724,1609
5983,5977,5961,5942,5916,5888,5861,5829,5794,5756,5714,5671,5625,5572,5521,5462,5406,5345,5281,5218,5152,5083,5015,4942,4866,4789,4711,4629,4543,4455,4366,4274,4186,4088,3992,3898,3804,3705,3600,3497,3389,3283,3177,3069,2957,2851,2734,2625,2513,2395,2279,2164,2039,1921
