0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
6740,6676,6534,6312,6027,5677,5292,4869,4413,3930,3453,2990,2520,2047,1585,1202,900,680,493,352,240,145,78,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6675,6539,6349,6111,5827,5544,5252,4949,4630,4298,3975,3645,3312,2982,2646,2304,2062,1844,1646,1476,1323,1185,1069,969,883,808,736,670,613,566,531,496,463,431,400,371,342,317,289,263,239,216,195,174,155,136,119,103,88,75,62,51,40,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6677,6535,6343,6098,5815,5489,5138,4759,4358,3937,3517,3114,2708,2318,1971,1676,1412,1198,1004,823,659,517,397,296,219,158,111,71,46,34,24,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6665,6511,6291,6036,5728,5392,5032,4672,4307,3931,3538,3138,2740,2334,1929,1549,1260,1032,844,673,532,403,332,268,209,159,112,71,37,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6670,6529,6329,6090,5815,5510,5167,4812,4430,4033,3612,3208,2807,2423,2114,1820,1549,1310,1108,910,735,586,452,350,287,231,182,139,101,75,57,40,25,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6517,6280,5976,5616,5208,4769,4313,3847,3360,2895,2469,2105,1874,1675,1484,1308,1154,1020,899,799,713,633,562,516,474,434,396,360,325,292,261,232,204,178,154,132,111,92,75,60,46,34,24,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6677,6525,6308,6031,5717,5393,5077,4766,4496,4245,4002,3767,3535,3309,3090,2873,2672,2478,2293,2116,1943,1778,1625,1474,1326,1192,1108,1029,955,885,818,752,692,631,582,534,489,446,405,364,328,292,254,218,187,162,139,119,103,88,75,63,51,40,31,24,17,12,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6677,6539,6355,6128,5858,5577,5294,5004,4714,4421,4128,3880,3633,3396,3186,2984,2792,2621,2454,2290,2133,1977,1827,1679,1544,1413,1285,1160,1041,928,824,722,627,537,458,389,327,273,226,185,148,115,85,58,34,24,16,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6674,6529,6333,6072,5779,5455,5099,4714,4290,3832,3371,2892,2462,2078,1732,1429,1160,958,787,643,516,399,328,262,203,151,104,63,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6676,6531,6310,6031,5699,5321,4934,4542,4200,3871,3530,3190,2850,2496,2143,1794,1492,1265,1071,898,738,592,464,350,248,154,99,60,33,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6668,6514,6295,6005,5666,5288,4869,4444,4006,3534,3048,2571,2122,1740,1403,1115,849,619,446,347,256,169,89,50,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6675,6535,6328,6078,5789,5483,5139,4771,4391,4025,3649,3262,2882,2498,2121,1770,1501,1267,1059,864,681,519,422,360,308,267,231,194,162,137,119,103,88,75,62,52,40,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6678,6535,6332,6066,5732,5347,4961,4581,4212,3840,3468,3097,2726,2378,2080,1845,1640,1471,1321,1187,1066,958,867,778,692,612,531,464,413,365,319,275,231,192,163,138,119,104,88,75,62,51,40,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6671,6514,6293,6007,5661,5269,4847,4388,3892,3451,3024,2590,2175,1781,1405,1077,800,580,410,279,176,95,37,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6675,6528,6323,6077,5797,5498,5188,4855,4501,4144,3805,3460,3144,2851,2558,2270,1995,1724,1459,1201,945,711,549,422,329,254,191,140,95,60,33,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6517,6299,6035,5728,5393,5045,4709,4378,4066,3788,3527,3266,3012,2774,2553,2341,2133,1941,1757,1586,1440,1310,1199,1095,997,909,827,752,681,615,552,496,441,392,349,309,274,239,208,179,154,132,111,92,75,60,46,34,24,16,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6673,6522,6291,5997,5665,5297,4902,4516,4146,3774,3392,3014,2668,2328,2008,1732,1490,1273,1074,891,753,638,539,458,393,342,296,252,210,172,137,107,90,75,62,51,40,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6677,6535,6360,6127,5871,5582,5252,4882,4489,4078,3650,3215,2884,2565,2293,2066,1875,1683,1500,1331,1170,1036,916,801,693,618,553,491,432,378,324,275,229,185,143,104,83,65,52,40,31,24,17,12,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6740,6674,6533,6347,6112,5836,5501,5167,4804,4432,4034,3644,3272,2919,2601,2289,2007,1767,1556,1358,1163,977,800,658,524,401,288,179,123,77,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
