0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,0,0,10,85,231,449,741,1104,1539,2041,2602,3214,3869,4582,5328,6095,6907,7749,8595,9429,10268,11102,11947,12786,13599,14421,15251,16047,16808,17575,18347,19054,19698,20333,20961,21589,22223,22752,23277,23797,24301,24795,25273,25741,26068,26373,26656,26912,27145,27354,27523,27645,27750,27842,27919,27975,28012,28036,28057,28075,28089,28099,28105,28106,28106,28106,28106,28106,28106
0,0,0,10,86,239,466,771,1144,1582,2077,2631,3244,3897,4605,5369,6187,7061,7974,8923,9909,10926,11901,12899,13886,14847,15797,16743,17685,18611,19430,20189,20935,21658,22355,23026,23649,24235,24773,25240,25633,25984,26293,26585,26858,27108,27335,27462,27574,27671,27753,27823,27883,27935,27980,28019,28050,28075,28092,28101,28105,28106,28106,28106,28106,28106,28106,28106,28106,28106
0,0,0,10,88,248,488,806,1205,1684,2242,2880,3599,4398,5260,6151,7043,7863,8701,9545,10363,11140,11890,12628,13274,13914,14472,15021,15567,16066,16563,17043,17502,17952,18394,18825,19244,19648,20038,20410,20763,21068,21361,21643,21918,22184,22441,22689,22929,23149,23342,23524,23695,23860,24022,24183,24342,24500,24655,24809,24961,25112,25261,25407,25551,25693,25831,25966,26098,26228
0,0,0,10,88,246,483,800,1191,1656,2198,2814,3490,4225,5013,5849,6744,7670,8557,9467,10371,11251,12118,12991,13865,14738,15591,16439,17274,18066,18790,19460,20086,20683,21268,21840,22401,22953,23496,24030,24548,25057,25471,25847,26191,26513,26727,26916,27095,27263,27423,27576,27721,27858,27928,27985,28031,28065,28086,28099,28105,28106,28106,28106,28106,28106,28106,28106,28106,28106
0,0,0,10,89,245,476,778,1152,1597,2105,2658,3237,3837,4469,5096,5730,6361,7003,7663,8344,9044,9756,10481,11216,11921,12584,13259,13921,14585,15199,15794,16327,16847,17345,17815,18278,18733,19177,19610,20034,20450,20855,21248,21629,21999,22358,22710,23053,23394,23733,24069,24400,24615,24827,25035,25238,25437,25632,25824,26002,26174,26338,26491,26638,26781,26919,27052,27181,27305
0,0,0,10,89,246,476,775,1147,1588,2082,2638,3246,3886,4549,5250,5992,6766,7537,8334,9160,10015,10862,11735,12604,13430,14232,14948,15659,16370,17045,17660,18228,18748,19214,19670,20122,20571,21015,21457,21892,22321,22741,23145,23457,23747,24021,24286,24547,24803,25054,25299,25508,25710,25905,26092,26271,26443,26607,26764,26913,27054,27188,27319,27448,27573,27696,27813,27915,27997
0,0,0,10,87,243,468,767,1132,1554,2035,2574,3175,3830,4533,5288,6062,6875,7713,8581,9474,10346,11209,12087,12972,13847,14706,15568,16430,17251,18015,18762,19483,20172,20828,21452,22041,22599,23133,23645,24116,24524,24842,25127,25355,25572,25780,25918,26050,26180,26308,26433,26555,26675,26792,26907,27019,27128,27234,27337,27436,27528,27613,27690,27760,27822,27878,27926,27967,27998
0,0,0,10,87,247,477,779,1151,1589,2060,2571,3130,3726,4358,5002,5670,6346,7039,7749,8476,9212,9940,10645,11267,11886,12475,13022,13514,13996,14477,14958,15443,15931,16424,16920,17421,17924,18432,18917,19369,19818,20262,20699,21133,21561,21986,22405,22819,23227,23612,23976,24333,24685,25031,25370,25704,26025,26322,26584,26831,27047,27228,27341,27445,27542,27631,27714,27787,27853
0,0,0,10,89,245,475,782,1164,1620,2143,2735,3385,4066,4791,5573,6379,7229,8120,9015,9942,10822,11695,12590,13506,14355,15214,16084,16962,17842,18717,19590,20465,21339,22129,22864,23589,24237,24829,25268,25681,26049,26401,26739,27048,27336,27584,27796,27991,28034,28061,28078,28091,28100,28105,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106
0,0,0,10,88,249,486,773,1114,1490,1911,2376,2888,3441,4038,4679,5354,6052,6776,7512,8272,9044,9832,10636,11459,12296,13139,13926,14685,15431,16171,16914,17655,18376,19069,19747,20411,21057,21678,22272,22841,23390,23925,24450,24897,25286,25615,25922,26181,26435,26679,26902,27107,27293,27459,27602,27727,27832,27916,27978,28018,28047,28069,28086,28098,28104,28106,28106,28106,28106
0,0,0,10,84,238,465,762,1129,1561,2050,2599,3176,3782,4434,5094,5788,6473,7178,7910,8657,9418,10200,10997,11816,12540,13272,13945,14617,15253,15873,16494,17111,17725,18335,18941,19503,20051,20584,21107,21614,22108,22589,23056,23484,23863,24232,24582,24921,25241,25549,25759,25962,26151,26319,26480,26635,26783,26917,27038,27145,27239,27323,27400,27473,27542,27607,27668,27725,27778
0,0,0,10,88,245,484,803,1202,1682,2217,2827,3505,4249,5057,5918,6768,7655,8551,9452,10324,11139,11924,12712,13501,14290,15022,15739,16451,17159,17864,18568,19265,19935,20568,21182,21785,22383,22921,23446,23886,24309,24716,25110,25458,25755,26041,26316,26578,26825,27058,27273,27455,27603,27722,27814,27889,27953,28001,28033,28056,28075,28090,28101,28106,28106,28106,28106,28106,28106
0,0,0,10,86,237,463,756,1109,1529,2000,2518,3088,3707,4362,5048,5773,6512,7277,8068,8859,9646,10454,11267,12057,12782,13509,14232,14963,15703,16451,17104,17743,18373,18893,19397,19860,20304,20724,21126,21481,21793,22099,22398,22682,22923,23160,23391,23615,23835,24046,24248,24430,24598,24761,24917,25065,25210,25352,25492,25631,25767,25898,26019,26133,26245,26352,26456,26557,26656
0,0,0,10,88,249,487,796,1178,1629,2153,2752,3423,4141,4923,5766,6666,7540,8410,9274,10158,11043,11920,12756,13593,14422,15220,15967,16708,17438,18081,18712,19334,19952,20570,21115,21658,22178,22691,23198,23697,24194,24689,25174,25585,25923,26179,26337,26484,26626,26765,26901,27033,27161,27284,27403,27518,27621,27715,27769,27819,27866,27909,27949,27985,28017,28046,28072,28091,28101
0,0,0,10,86,244,476,782,1166,1626,2158,2761,3417,4108,4815,5566,6354,7175,8029,8919,9844,10802,11720,12623,13471,14198,14922,15643,16332,17002,17657,18297,18936,19576,20216,20847,21397,21926,22435,22892,23335,23764,24182,24584,24960,25310,25622,25896,26134,26358,26570,26772,26965,27152,27332,27504,27635,27726,27807,27881,27947,28002,28042,28073,28095,28105,28106,28106,28106,28106
0,0,0,10,89,248,480,780,1150,1577,2049,2564,3130,3747,4413,5128,5879,6620,7394,8202,9035,9898,10707,11509,12324,13109,13864,14623,15386,16152,16920,17700,18486,19266,20052,20842,21597,22290,22890,23405,23890,24347,24784,25205,25517,25797,26044,26278,26502,26711,26891,27045,27172,27275,27362,27439,27512,27581,27647,27710,27770,27827,27880,27930,27977,28020,28055,28079,28094,28103
0,0,0,10,88,247,487,790,1151,1576,2066,2619,3233,3914,4659,5461,6306,7170,8041,8896,9747,10552,11323,12059,12793,13505,14179,14832,15475,16074,16666,17236,17782,18317,18834,19338,19830,20312,20780,21230,21637,22010,22360,22691,23008,23270,23494,23713,23924,24125,24314,24494,24666,24837,25006,25171,25335,25496,25654,25812,25967,26115,26250,26372,26482,26582,26678,26772,26863,26951
0,0,0,10,87,249,489,809,1206,1685,2212,2752,3328,3911,4518,5152,5800,6473,7174,7900,8634,9338,10055,10793,11545,12297,12942,13536,14126,14722,15324,15931,16543,17161,17784,18410,19019,19619,20209,20785,21348,21896,22405,22826,23234,23628,24011,24380,24735,25080,25417,25745,26064,26333,26546,26739,26908,27055,27186,27310,27427,27535,27634,27718,27794,27863,27922,27972,28004,28032
0,0,0,10,86,230,430,684,992,1358,1779,2256,2783,3335,3857,4402,4976,5558,6130,6719,7329,7962,8616,9289,9983,10695,11421,12166,12925,13653,14347,15048,15754,16405,17050,17626,18102,18568,19025,19473,19910,20338,20756,21164,21561,21946,22318,22680,23037,23386,23726,24017,24303,24587,24869,25148,25424,25696,25966,26160,26346,26528,26708,26885,27058,27226,27389,27489,27561,27627
0,0,0,10,87,248,487,806,1205,1679,2222,2837,3514,4247,5022,5807,6623,7479,8375,9294,10237,11145,12063,12962,13876,14808,15690,16514,17341,18108,18853,19570,20177,20763,21322,21851,22352,22840,23313,23778,24229,24653,25011,25273,25507,25718,25915,26099,26275,26441,26597,26745,26887,27024,27154,27276,27391,27497,27598,27695,27788,27877,27953,28018,28074,28090,28100,28105,28106,28106
0,0,0,10,88,247,487,807,1200,1662,2172,2736,3360,4045,4764,5499,6213,6937,7671,8416,9172,9938,10716,11505,12240,12956,13678,14409,15113,15802,16478,17148,17815,18480,19097,19661,20200,20713,21207,21678,22125,22557,22978,23389,23787,24163,24515,24833,25134,25414,25672,25839,25991,26104,26214,26322,26426,26528,26627,26722,26815,26904,26991,27075,27156,27234,27309,27381,27450,27516
0,0,0,10,89,248,478,779,1153,1600,2116,2705,3365,4090,4851,5646,6445,7273,8132,9024,9948,10891,11815,12678,13542,14402,15268,16105,16950,17792,18598,19340,19971,20524,21024,21488,21881,22247,22602,22920,23234,23544,23850,24147,24436,24721,25000,25275,25545,25810,26071,26326,26571,26800,27012,27201,27369,27515,27639,27742,27829,27902,27963,28013,28050,28076,28091,28101,28106,28106
0,0,0,10,88,241,470,773,1132,1562,2058,2623,3253,3942,4648,5389,6152,6931,7739,8577,9444,10285,11029,11740,12413,13073,13731,14387,15017,15598,16167,16726,17279,17827,18372,18878,19381,19882,20380,20873,21363,21847,22329,22809,23266,23682,24056,24381,24699,25009,25312,25607,25889,26158,26367,26540,26711,26806,26897,26985,27070,27151,27230,27306,27379,27449,27516,27579,27639,27695
0,0,0,10,87,243,474,780,1161,1614,2134,2715,3326,3973,4659,5361,6102,6877,7609,8370,9163,9953,10740,11548,12359,13144,13911,14635,15316,15946,16577,17214,17852,18428,19004,19553,20060,20522,20970,21408,21827,22235,22630,23011,23380,23735,24072,24383,24672,24944,25198,25432,25652,25865,26072,26274,26471,26661,26843,27016,27179,27330,27461,27573,27664,27743,27813,27874,27916,27954
0,0,0,10,86,248,487,794,1153,1569,2021,2523,3053,3621,4225,4870,5559,6221,6912,7633,8324,9040,9784,10545,11328,12132,12953,13710,14326,14940,15554,16165,16767,17351,17922,18476,19010,19474,19874,20171,20406,20626,20837,21042,21243,21442,21638,21831,22021,22210,22396,22580,22762,22942,23120,23295,23468,23639,23808,23974,24139,24302,24462,24620,24776,24930,25082,25232,25379,25524
0,0,0,10,87,239,466,772,1153,1594,2103,2679,3299,3981,4722,5518,6367,7216,7986,8746,9505,10257,11016,11779,12534,13295,14062,14834,15532,16198,16850,17465,18074,18632,19173,19703,20221,20725,21214,21690,22123,22543,22948,23342,23725,24099,24462,24806,25128,25368,25586,25779,25943,26090,26229,26365,26499,26630,26759,26885,27008,27129,27247,27361,27466,27563,27652,27733,27806,27870
0,0,0,10,86,242,464,757,1125,1562,2064,2618,3224,3890,4609,5381,6189,7030,7900,8792,9657,10522,11364,12177,12963,13719,14434,15123,15781,16385,16933,17467,17987,18491,18984,19463,19906,20308,20699,21075,21442,21801,22149,22488,22818,23138,23448,23736,24009,24265,24510,24743,24948,25121,25283,25436,25574,25710,25843,25974,26102,26227,26350,26470,26588,26702,26815,26925,27031,27130
0,0,0,10,88,240,456,739,1076,1456,1888,2363,2865,3392,3951,4536,5151,5798,6472,7170,7868,8561,9268,9987,10719,11467,12228,12925,13621,14273,14931,15590,16242,16893,17534,18173,18777,19340,19893,20432,20950,21462,21969,22447,22863,23263,23648,24019,24374,24713,25030,25322,25585,25832,26062,26252,26431,26598,26746,26876,26979,27065,27147,27226,27302,27375,27445,27511,27574,27633
0,0,0,10,85,235,462,765,1144,1597,2127,2732,3409,4157,4973,5852,6747,7690,8631,9605,10583,11597,12643,13597,14493,15334,16102,16781,17447,18084,18700,19310,19915,20510,21090,21651,22189,22662,23022,23360,23686,23999,24299,24583,24854,25107,25343,25565,25778,25985,26184,26377,26514,26643,26763,26876,26986,27093,27198,27301,27401,27494,27580,27660,27736,27806,27870,27928,27980,28028
0,0,0,10,87,237,453,727,1066,1468,1923,2424,2977,3564,4180,4824,5504,6197,6917,7646,8403,9185,9992,10813,11631,12372,13110,13846,14581,15282,15971,16616,17228,17810,18366,18910,19414,19907,20292,20659,21015,21350,21666,21958,22219,22472,22718,22961,23203,23443,23678,23906,24129,24345,24555,24759,24961,25160,25357,25553,25745,25936,26117,26293,26461,26622,26772,26908,27027,27129
0,0,0,10,86,248,486,806,1205,1668,2207,2815,3487,4217,5000,5820,6677,7482,8294,9107,9905,10646,11382,12103,12828,13533,14242,14950,15574,16168,16748,17316,17852,18340,18821,19291,19727,20157,20565,20947,21318,21675,22017,22347,22665,22973,23271,23559,23840,24113,24324,24526,24720,24904,25081,25257,25431,25603,25774,25926,26057,26187,26314,26440,26562,26681,26797,26909,27018,27124
0,0,0,10,85,245,484,804,1199,1667,2208,2796,3453,4162,4902,5661,6446,7265,8100,8944,9782,10614,11456,12261,12957,13640,14319,14962,15604,16240,16872,17498,18116,18726,19329,19899,20453,20997,21534,22065,22592,23055,23424,23730,24006,24271,24526,24771,25004,25226,25410,25587,25758,25922,26080,26231,26375,26511,26640,26764,26880,26988,27090,27189,27286,27379,27470,27558,27642,27722
0,0,0,10,88,245,477,783,1167,1625,2159,2756,3409,4131,4920,5730,6592,7500,8459,9450,10470,11513,12588,13647,14685,15739,16780,17729,18653,19524,20386,21211,21998,22761,23505,24188,24751,25236,25693,26120,26514,26874,27203,27511,27768,27865,27931,27980,28017,28044,28065,28082,28096,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106,28106
0,0,0,10,88,247,486,804,1196,1643,2103,2590,3115,3675,4269,4899,5537,6177,6830,7501,8190,8861,9469,10062,10665,11276,11894,12521,13156,13787,14412,15038,15664,16291,16921,17552,18185,18820,19454,19958,20457,20949,21431,21900,22340,22747,23145,23535,23857,24170,24475,24767,25052,25327,25586,25835,26073,26283,26482,26670,26848,27014,27166,27309,27441,27559,27663,27761,27850,27931
