0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
14717,14717,14717,14716,14715,14715,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714
14717,14717,14717,14717,14717,14716,14716,14716,14716,14714,14712,14710,14709,14708,14706,14706,14704,14702,14700,14700,14700,14700,14699,14699,14699,14699,14698,14697,14696,14696,14695,14695,14694,14692,14692,14690,14688,14687,14683,14681,14681,14681,14679,14678,14675,14671,14668,14666,14664,14661,14660,14660,14657,14655,14654,14653,14650,14647,14645,14644,14642,14637,14633,14629,14623,14620,14613,14611,14603,14598,14594,14592,14590,14586,14583,14580,14579,14576,14575,14573,14571,14571,14567,14566,14563,14562,14559,14558,14553,14550,14548,14545,14544,14542,14539,14537,14535,14535,14532,14531,14529,14527,14525,14520,14519,14518,14515,14511,14510,14508,14507,14504,14502,14502,14502,14501,14498,14497,14497,14495,14493,14490,14487,14483,14477,14474,14471,14466,14459,14452,14449,14441,14437,14433,14431,14426,14418,14414,14410,14408,14401,14394,14383,14376,14372,14367,14360,14352,14347,14341,14331,14327,14322,14317,14311,14302,14294,14284,14278,14273,14264,14255,14247,14237,14229,14218,14206,14196,14189,14179,14176,14169,14161,14154,14149,14145,14133,14123,14116,14107,14099,14087,14078,14071,14058,14046,14033,14021,14012,14000,13982,13970,13956,13937,13930,13915,13897,13885,13877,13865,13852,13838,13828,13820,13816,13808,13799,13785,13779,13772,13765,13754,13741,13732,13720,13707,13695,13681,13669,13655,13640,13627,13606,13602,13586,13571,13555,13540,13531,13513,13493,13482,13468,13450,13431,13410,13393,13379,13355,13340,13324,13305,13289,13278,13258,13239,13225,13209,13194,13185,13159,13138,13116,13094,13074,13051,13029,13010,12984,12959,12938,12917,12899,12874,12854,12826,12804,12776,12752,12732,12708,12679,12656,12634,12603,12580,12550,12521,12495,12464,12441,12408,12379,12342,12309,12273,12245,12213,12178,12141,12110,12074,12050,12019,11994,11960,11933,11905,11881,11856,11829
14717,14716,14715,14715,14715,14715,14715,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714,14714
14717,14717,14716,14715,14713,14712,14710,14709,14708,14706,14702,14696,14694,14692,14689,14688,14684,14680,14679,14676,14672,14670,14667,14663,14662,14660,14656,14656,14655,14650,14648,14648,14648,14645,14642,14640,14638,14636,14631,14629,14625,14618,14614,14611,14608,14606,14603,14599,14597,14593,14587,14585,14584,14583,14579,14577,14575,14574,14572,14569,14567,14563,14555,14549,14544,14542,14537,14535,14531,14527,14521,14520,14515,14506,14503,14500,14499,14497,14493,14490,14487,14486,14484,14480,14479,14477,14476,14469,14463,14458,14455,14453,14451,14449,14447,14446,14445,14443,14442,14440,14438,14433,14430,14429,14428,14424,14424,14422,14420,14419,14419,14417,14414,14412,14412,14411,14408,14408,14406,14403,14403,14400,14399,14398,14396,14395,14394,14393,14390,14389,14386,14383,14381,14379,14378,14373,14371,14367,14362,14355,14350,14349,14346,14345,14340,14335,14333,14328,14325,14323,14317,14314,14309,14301,14290,14285,14278,14271,14268,14263,14254,14246,14241,14233,14232,14224,14216,14211,14206,14197,14196,14191,14188,14182,14177,14174,14167,14162,14155,14149,14143,14134,14126,14116,14108,14100,14090,14078,14071,14060,14049,14041,14030,14012,13996,13983,13966,13952,13939,13928,13913,13905,13886,13873,13861,13846,13832,13811,13800,13786,13777,13759,13738,13715,13697,13682,13666,13646,13625,13602,13588,13563,13544,13524,13507,13488,13468,13443,13418,13397,13375,13353,13336,13312,13292,13271,13249,13237,13215,13192,13174,13154,13135,13112,13099,13086,13072,13053,13032,13012,12992,12978,12957,12941,12926,12905,12882,12865,12851,12833,12826,12818,12807,12797,12786,12778,12771,12758,12748,12738,12731,12721,12713,12704,12695,12691,12687,12675,12667,12657,12652,12647,12637,12631,12617,12610,12598,12591,12581,12572,12570,12555,12547,12537,12529,12519,12509,12499,12491,12481,12466
14717,14717,14717,14716,14715,14713,14713,14712,14712,14712,14710,14708,14706,14703,14702,14702,14700,14694,14692,14685,14680,14678,14673,14665,14663,14655,14651,14642,14637,14632,14628,14624,14621,14618,14617,14614,14611,14610,14608,14608,14603,14600,14599,14595,14591,14589,14585,14583,14580,14573,14571,14569,14568,14563,14560,14556,14555,14551,14551,14549,14546,14544,14543,14542,14542,14538,14538,14537,14536,14536,14536,14536,14536,14535,14535,14535,14535,14535,14535,14534,14534,14534,14533,14533,14533,14533,14533,14533,14531,14530,14528,14526,14524,14523,14521,14520,14519,14517,14516,14513,14512,14512,14512,14511,14510,14509,14509,14508,14508,14507,14505,14502,14501,14499,14498,14497,14497,14496,14496,14495,14493,14492,14490,14490,14488,14485,14479,14476,14471,14468,14462,14457,14452,14450,14447,14446,14440,14439,14435,14431,14430,14427,14425,14421,14419,14417,14413,14409,14406,14406,14402,14401,14396,14393,14391,14390,14388,14385,14381,14377,14374,14372,14368,14361,14358,14355,14355,14351,14345,14343,14339,14338,14335,14335,14334,14332,14331,14329,14328,14325,14324,14322,14321,14320,14317,14312,14308,14303,14298,14296,14293,14286,14281,14280,14276,14270,14266,14261,14254,14248,14242,14241,14231,14226,14220,14209,14201,14190,14186,14181,14172,14166,14157,14151,14147,14139,14128,14123,14114,14108,14102,14096,14092,14085,14077,14066,14059,14050,14046,14041,14034,14031,14022,14020,14013,14008,13999,13992,13987,13982,13976,13970,13963,13952,13948,13938,13933,13928,13918,13909,13905,13898,13885,13882,13875,13869,13866,13856,13851,13841,13834,13823,13816,13808,13799,13792,13783,13772,13764,13755,13739,13726,13714,13708,13698,13685,13670,13658,13639,13622,13616,13603,13590,13575,13567,13552,13536,13521,13510,13492,13477,13456,13441,13418,13407,13380,13360,13340,13328,13313,13295
14717,14717,14716,14716,14716,14716,14716,14716,14714,14712,14712,14710,14708,14708,14708,14708,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706,14706
14717,14717,14717,14717,14717,14716,14714,14713,14712,14712,14711,14708,14705,14699,14696,14691,14688,14685,14680,14675,14672,14668,14665,14660,14654,14651,14647,14642,14638,14629,14623,14610,14604,14595,14589,14581,14574,14562,14552,14539,14533,14529,14523,14518,14513,14504,14500,14496,14490,14485,14483,14478,14474,14466,14458,14449,14444,14440,14434,14424,14419,14413,14405,14397,14384,14379,14372,14365,14358,14351,14344,14336,14332,14326,14320,14315,14308,14303,14294,14287,14279,14269,14260,14252,14240,14232,14225,14217,14207,14194,14186,14179,14170,14160,14149,14141,14131,14119,14110,14102,14094,14087,14080,14073,14068,14057,14050,14042,14026,14020,14016,14003,13990,13981,13973,13962,13951,13939,13916,13898,13883,13870,13850,13829,13813,13794,13768,13743,13720,13696,13672,13651,13627,13600,13580,13561,13531,13509,13492,13470,13448,13432,13409,13387,13370,13347,13334,13305,13290,13267,13250,13226,13201,13181,13153,13134,13107,13082,13059,13039,13017,12996,12973,12945,12920,12895,12874,12849,12823,12800,12779,12756,12730,12702,12677,12657,12640,12618,12600,12579,12563,12546,12526,12506,12487,12455,12433,12412,12380,12357,12330,12301,12278,12253,12234,12214,12191,12172,12154,12136,12114,12089,12059,12037,12016,11997,11975,11947,11924,11902,11878,11860,11840,11813,11787,11762,11742,11729,11703,11679,11657,11629,11609,11585,11564,11539,11513,11480,11458,11435,11409,11385,11364,11342,11323,11300,11280,11258,11230,11194,11167,11139,11111,11083,11054,11024,10996,10966,10933,10910,10875,10842,10808,10770,10737,10701,10659,10622,10580,10545,10500,10445,10394,10354,10314,10260,10212,10151,10108,10058,10003,9955,9905,9862,9818,9782,9742,9694,9658,9621,9591,9563,9526,9489,9451,9414,9377,9333,9284,9239,9196,9151,9117,9078,9028,8980,8933,8882,8842,8797,8735
14717,14716,14716,14715,14714,14712,14712,14710,14709,14709,14707,14705,14705,14705,14704,14704,14703,14701,14701,14701,14701,14700,14698,14698,14698,14695,14695,14694,14691,14691,14688,14685,14682,14681,14678,14676,14673,14670,14667,14667,14665,14664,14662,14658,14656,14653,14648,14646,14642,14637,14634,14627,14626,14623,14619,14614,14610,14605,14600,14594,14584,14575,14567,14563,14558,14551,14546,14539,14533,14529,14523,14517,14511,14506,14500,14498,14494,14489,14483,14480,14474,14470,14463,14457,14452,14446,14440,14437,14430,14424,14417,14412,14402,14396,14385,14378,14369,14359,14356,14347,14338,14333,14328,14322,14318,14313,14309,14304,14301,14296,14290,14283,14275,14272,14264,14255,14246,14240,14231,14224,14210,14203,14191,14185,14180,14174,14164,14155,14147,14135,14123,14113,14108,14097,14088,14077,14065,14057,14046,14036,14027,14019,14006,13998,13990,13978,13967,13956,13938,13934,13926,13911,13895,13880,13863,13850,13838,13821,13804,13790,13772,13765,13755,13735,13724,13710,13697,13688,13677,13665,13649,13632,13621,13609,13593,13577,13555,13536,13524,13512,13493,13475,13454,13436,13414,13401,13383,13371,13358,13341,13330,13317,13304,13287,13275,13264,13250,13234,13219,13204,13192,13178,13156,13142,13126,13112,13096,13080,13068,13054,13033,13024,13013,13002,12981,12964,12953,12938,12916,12895,12883,12870,12854,12841,12829,12815,12802,12792,12783,12770,12759,12747,12733,12718,12712,12697,12686,12666,12654,12640,12629,12611,12605,12591,12582,12571,12560,12548,12532,12523,12513,12500,12491,12477,12461,12447,12429,12413,12396,12380,12364,12342,12325,12313,12297,12280,12263,12248,12227,12215,12196,12180,12166,12146,12127,12111,12094,12077,12057,12041,12029,12016,11999,11983,11972,11952,11939,11929,11914,11897,11885,11864,11839,11817,11798,11783,11770,11749,11734,11714,11694
14717,14717,14717,14717,14717,14716,14715,14714,14713,14710,14708,14706,14704,14701,14700,14696,14691,14686,14682,14677,14670,14664,14659,14653,14649,14636,14625,14615,14605,14597,14588,14576,14565,14558,14553,14542,14536,14523,14521,14516,14510,14499,14488,14485,14475,14464,14459,14455,14447,14440,14433,14418,14414,14409,14402,14393,14388,14382,14381,14377,14372,14368,14364,14360,14356,14354,14352,14350,14349,14344,14341,14339,14334,14330,14328,14322,14322,14319,14311,14310,14307,14304,14301,14298,14295,14293,14290,14287,14286,14282,14281,14276,14270,14264,14259,14254,14249,14239,14233,14228,14224,14216,14211,14202,14197,14190,14186,14182,14179,14173,14169,14162,14159,14156,14146,14139,14133,14124,14118,14112,14105,14102,14100,14096,14090,14089,14087,14085,14083,14081,14081,14080,14079,14078,14078,14077,14077,14077,14077,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076,14076
14717,14717,14716,14715,14715,14715,14714,14712,14710,14709,14709,14708,14707,14704,14701,14698,14696,14696,14694,14692,14690,14688,14687,14685,14681,14677,14675,14672,14669,14665,14661,14654,14645,14642,14640,14637,14636,14633,14630,14628,14624,14623,14619,14615,14613,14611,14610,14609,14607,14606,14603,14602,14599,14598,14595,14593,14588,14585,14583,14580,14579,14576,14571,14565,14560,14556,14553,14546,14536,14532,14527,14517,14509,14501,14493,14486,14477,14471,14459,14454,14447,14436,14430,14424,14417,14408,14399,14389,14380,14377,14366,14356,14343,14336,14326,14321,14312,14305,14299,14292,14288,14280,14274,14264,14255,14249,14242,14230,14220,14212,14202,14196,14185,14174,14164,14158,14149,14143,14131,14125,14116,14110,14101,14098,14087,14081,14073,14066,14060,14052,14046,14042,14036,14028,14019,14012,14006,13998,13996,13985,13983,13977,13970,13964,13955,13951,13946,13942,13935,13930,13925,13922,13917,13909,13907,13902,13898,13890,13885,13882,13877,13876,13874,13865,13863,13862,13859,13855,13851,13844,13841,13836,13832,13830,13824,13815,13811,13808,13801,13796,13788,13785,13779,13776,13772,13767,13766,13760,13758,13754,13747,13744,13741,13737,13733,13729,13725,13721,13716,13709,13703,13700,13697,13689,13681,13676,13670,13665,13661,13655,13652,13648,13645,13639,13633,13628,13621,13617,13615,13611,13608,13605,13603,13601,13598,13598,13595,13593,13593,13591,13590,13586,13581,13580,13579,13578,13576,13575,13571,13570,13568,13567,13564,13562,13560,13559,13555,13554,13552,13548,13545,13543,13543,13542,13541,13540,13537,13535,13534,13532,13531,13530,13528,13523,13518,13515,13509,13501,13498,13494,13491,13487,13482,13480,13474,13473,13472,13470,13469,13468,13468,13464,13460,13456,13453,13448,13442,13438,13432,13428,13423,13420,13417,13412,13410,13410,13407,13404,13401,13397,13395
