0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300
14717,14713,14700,14681,14655,14623,14579,14531,14472,14411,14349,14275,14207,14135,14067,14001,13931,13860,13787,13711,13629,13549,13461,13373,13281,13189,13092,12993,12897,12798,12689,12583,12471,12354,12239,12122,11990,11872,11742,11620,11489,11358,11214,11065,10919,10773,10621,10468,10317,10155,9995,9833,9673,9500,9333,9160,8985,8793,8610,8426,8257,8081,7908,7730,7561,7393,7232,7059,6884,6712,6538,6374,6226,6075,5929,5787,5646,5497,5356,5207,5063,4915,4781,4652,4500,4365,4229,4096,3960,3824,3687,3558,3423,3290,3159,3027,2900,2766,2628,2502,2364,2236,2114,1985,1863,1744,1639,1533,1435,1337,1246,1149,1065,984,903,831,755,683,614,557,498,441,382,336,290,245,209,173,143,110,84,62,45,29,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,14712,14703,14685,14658,14628,14586,14540,14483,14419,14349,14268,14180,14088,13991,13880,13761,13639,13503,13363,13241,13115,12990,12875,12753,12630,12511,12386,12255,12132,12001,11869,11731,11587,11448,11309,11164,11013,10866,10716,10570,10422,10268,10116,9957,9800,9629,9470,9297,9126,8957,8778,8605,8429,8236,8045,7856,7657,7464,7257,7058,6863,6668,6488,6302,6118,5940,5764,5592,5412,5244,5078,4897,4729,4551,4382,4216,4044,3880,3709,3538,3363,3200,3033,2867,2697,2536,2366,2201,2044,1893,1756,1627,1515,1401,1299,1205,1109,1014,925,837,746,654,571,487,404,322,242,162,86,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,14711,14695,14676,14653,14616,14576,14529,14475,14409,14331,14258,14178,14087,13983,13878,13760,13631,13500,13361,13207,13049,12886,12723,12540,12368,12190,12009,11834,11659,11477,11291,11092,10913,10725,10544,10368,10195,10014,9839,9662,9489,9303,9116,8937,8733,8539,8338,8144,7950,7740,7536,7315,7095,6899,6705,6526,6340,6149,5966,5779,5598,5407,5220,5037,4840,4650,4457,4253,4063,3873,3674,3477,3281,3082,2885,2676,2505,2339,2195,2054,1917,1795,1658,1536,1407,1291,1182,1089,997,910,830,757,683,616,554,496,439,386,337,291,246,207,171,140,113,85,60,44,27,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,14711,14700,14683,14657,14625,14582,14540,14488,14420,14345,14268,14184,14094,13989,13879,13766,13644,13504,13368,13210,13049,12882,12707,12527,12344,12149,11950,11749,11529,11315,11072,10829,10588,10328,10071,9811,9539,9250,8965,8655,8340,8019,7691,7357,7019,6682,6326,5972,5613,5236,4847,4452,4069,3674,3301,2932,2573,2244,1917,1607,1326,1114,939,779,617,471,331,209,144,105,72,46,27,17,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,14713,14700,14681,14652,14616,14573,14526,14482,14434,14385,14330,14276,14216,14143,14076,14001,13925,13842,13763,13671,13579,13476,13377,13274,13165,13052,12932,12807,12688,12562,12432,12309,12170,12037,11899,11756,11611,11474,11341,11210,11070,10934,10797,10662,10523,10380,10234,10096,9951,9818,9679,9541,9389,9242,9083,8929,8778,8613,8457,8296,8144,7976,7819,7662,7497,7335,7163,6994,6828,6659,6491,6311,6144,5977,5798,5620,5439,5263,5088,4909,4729,4549,4358,4171,3979,3785,3601,3408,3214,3023,2829,2639,2452,2286,2139,1986,1831,1697,1577,1447,1315,1206,1089,969,858,767,689,622,554,494,437,380,333,290,252,208,170,138,109,84,60,42,29,16,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,14712,14700,14683,14660,14627,14584,14537,14480,14419,14351,14274,14190,14096,13999,13888,13775,13655,13520,13384,13239,13082,12921,12754,12586,12402,12211,12018,11808,11592,11375,11148,10912,10661,10414,10145,9879,9601,9314,9014,8718,8411,8096,7772,7504,7235,6982,6732,6481,6225,5970,5752,5515,5278,5045,4802,4577,4341,4098,3868,3630,3395,3165,2936,2719,2516,2322,2122,1937,1770,1616,1482,1350,1227,1107,999,888,782,684,599,504,419,335,248,176,91,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,14713,14701,14681,14654,14617,14575,14525,14468,14406,14340,14263,14174,14080,13986,13878,13759,13636,13497,13364,13218,13070,12905,12732,12550,12376,12193,12014,11832,11638,11465,11294,11114,10943,10757,10594,10422,10261,10091,9917,9740,9563,9372,9183,8994,8799,8614,8419,8228,8026,7813,7613,7402,7190,6975,6755,6541,6319,6118,5923,5723,5526,5343,5156,4964,4769,4578,4399,4188,3992,3798,3603,3395,3219,3062,2909,2763,2613,2465,2321,2171,2029,1887,1753,1622,1502,1394,1288,1193,1106,1016,928,852,776,703,639,569,506,453,392,343,296,250,217,177,142,114,90,66,45,33,20,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,14712,14699,14679,14646,14613,14567,14522,14470,14415,14367,14321,14273,14220,14163,14107,14045,13975,13914,13836,13765,13688,13606,13527,13450,13363,13272,13179,13090,12993,12893,12787,12685,12579,12470,12363,12248,12131,12019,11898,11779,11653,11519,11388,11255,11120,10977,10840,10694,10551,10399,10251,10079,9919,9756,9594,9426,9256,9086,8908,8739,8568,8389,8200,8011,7834,7667,7504,7352,7189,7039,6878,6722,6573,6435,6290,6153,6005,5861,5723,5587,5451,5310,5174,5038,4899,4765,4631,4497,4360,4219,4080,3945,3792,3665,3524,3391,3254,3119,2983,2847,2710,2582,2453,2318,2185,2056,1923,1800,1681,1576,1472,1379,1277,1189,1095,1010,927,849,774,703,633,569,507,448,396,344,295,250,211,173,142,113,85,63,43,28,16,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,14714,14704,14686,14658,14622,14582,14531,14470,14410,14340,14266,14195,14122,14044,13963,13887,13809,13735,13654,13574,13485,13397,13306,13211,13119,13027,12930,12825,12720,12610,12508,12401,12292,12183,12060,11942,11809,11687,11554,11422,11293,11161,11023,10887,10750,10600,10458,10311,10164,10016,9856,9700,9538,9377,9209,9043,8870,8707,8530,8354,8177,7992,7810,7639,7466,7295,7119,6950,6780,6607,6440,6270,6094,5922,5748,5583,5421,5257,5086,4929,4756,4594,4429,4264,4093,3926,3765,3597,3433,3278,3117,2948,2784,2617,2455,2294,2139,2007,1879,1763,1656,1540,1440,1335,1235,1142,1046,946,853,762,668,582,496,416,329,245,164,90,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14717,14710,14698,14683,14657,14628,14585,14534,14474,14424,14365,14303,14244,14183,14114,14038,13957,13874,13792,13707,13617,13523,13427,13331,13230,13125,13024,12921,12813,12709,12592,12476,12371,12251,12128,12007,11887,11759,11634,11496,11362,11221,11093,10954,10812,10664,10519,10381,10230,10074,9921,9765,9602,9443,9272,9113,8938,8768,8583,8418,8245,8072,7900,7723,7539,7356,7174,6993,6815,6640,6465,6297,6137,5975,5803,5637,5470,5307,5147,4982,4820,4650,4494,4324,4160,3995,3838,3677,3519,3357,3201,3041,2887,2722,2573,2451,2322,2212,2099,1987,1877,1768,1672,1570,1474,1375,1276,1186,1091,998,911,825,740,653,570,483,400,322,240,160,85,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
