0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
0,0,0,10,16,32,51,65,92,117,153,198,243,299,341,409,458,512,596,677,767,830,896,972,1063,1144,1251,1355,1450,1549,1649,1744,1833,1939,2030,2137,2240,2335,2432,2532,2627,2757,2856,2958,3064,3167,3257,3354,3433,3510,3584,3655,3712,3779,3856,3908,3950,3994,4031,4065,4095,4130,4150,4178,4199,4225,4246,4262,4274,4290,4301,4308,4313,4323,4333,4342,4353,4358,4364,4373,4380,4389,4396,4402,4411,4416,4421,4423
0,0,0,10,18,41,60,88,122,154,188,217,253,287,328,374,431,488,549,626,685,760,830,905,990,1067,1161,1253,1357,1459,1554,1651,1756,1844,1929,2030,2126,2200,2292,2381,2473,2561,2654,2732,2814,2890,2963,3038,3111,3186,3247,3308,3367,3424,3475,3517,3561,3598,3639,3675,3713,3758,3791,3827,3858,3882,3897,3919,3934,3953,3972,3984,4003,4028,4052,4079,4105,4126,4147,4173,4199,4222,4248,4272,4293,4311,4332,4346
0,0,0,10,19,36,62,91,123,152,188,223,262,305,362,424,485,554,627,714,804,897,1005,1105,1214,1307,1412,1534,1641,1747,1851,1951,2057,2148,2239,2330,2424,2518,2608,2688,2769,2842,2905,2972,3041,3108,3169,3232,3301,3354,3411,3465,3513,3552,3605,3650,3690,3734,3777,3825,3868,3911,3961,4007,4034,4070,4095,4121,4138,4155,4170,4182,4191,4205,4220,4235,4246,4260,4268,4281,4290,4295,4304,4309,4313,4319,4323,4329
0,0,0,10,22,36,59,87,111,142,184,214,257,291,348,397,450,518,576,627,674,741,790,847,909,966,1021,1076,1133,1183,1238,1287,1347,1412,1469,1525,1578,1635,1696,1759,1824,1883,1957,2013,2071,2144,2220,2282,2353,2422,2493,2557,2625,2681,2740,2800,2870,2932,2996,3058,3110,3164,3209,3245,3284,3323,3363,3399,3439,3484,3535,3584,3634,3681,3727,3780,3822,3869,3914,3964,4008,4044,4071,4104,4135,4165,4188,4218
0,0,0,10,19,32,55,63,81,104,127,156,187,219,261,309,358,403,459,509,568,637,711,798,871,948,1041,1118,1202,1301,1374,1464,1544,1634,1717,1810,1907,1989,2063,2159,2243,2331,2423,2511,2591,2666,2751,2822,2897,2963,3037,3120,3178,3244,3304,3353,3407,3464,3518,3562,3608,3645,3681,3720,3765,3802,3837,3878,3913,3954,4001,4039,4077,4126,4166,4191,4230,4257,4280,4301,4318,4330,4336,4340,4347,4348,4350,4354
0,0,0,10,21,41,65,94,127,167,204,258,316,372,437,503,581,650,728,815,897,978,1083,1173,1270,1379,1485,1589,1694,1787,1872,1965,2057,2152,2253,2348,2440,2537,2639,2729,2825,2920,3004,3075,3153,3233,3304,3372,3440,3513,3575,3633,3700,3754,3801,3841,3883,3923,3957,3990,4020,4045,4067,4082,4105,4122,4139,4152,4173,4185,4200,4211,4227,4242,4254,4272,4282,4300,4310,4328,4336,4348,4361,4372,4378,4384,4389,4394
0,0,0,10,15,25,38,61,84,111,140,166,206,240,279,315,357,405,472,511,556,623,675,752,820,877,947,1032,1117,1195,1286,1355,1426,1493,1567,1634,1697,1765,1837,1887,1939,1999,2064,2126,2182,2248,2303,2353,2405,2472,2533,2597,2663,2740,2814,2885,2973,3034,3095,3149,3202,3263,3316,3371,3421,3461,3504,3548,3577,3607,3641,3671,3695,3722,3750,3767,3789,3806,3822,3842,3866,3881,3901,3922,3941,3957,3982,4002
0,0,0,10,20,32,50,75,93,125,146,177,211,245,285,328,365,411,461,519,569,624,678,725,787,841,900,960,1014,1077,1152,1220,1297,1367,1436,1514,1580,1645,1723,1802,1869,1945,2012,2081,2150,2226,2303,2364,2441,2510,2570,2643,2725,2798,2877,2954,3016,3090,3148,3216,3267,3327,3388,3451,3512,3562,3620,3675,3736,3782,3829,3863,3895,3928,3961,3988,4017,4045,4067,4087,4117,4133,4154,4170,4186,4199,4208,4217
0,0,0,10,18,33,51,69,90,121,153,189,222,278,337,393,465,534,595,671,745,818,901,982,1069,1158,1244,1337,1442,1533,1630,1727,1837,1928,2009,2090,2174,2256,2336,2410,2488,2562,2639,2714,2774,2846,2900,2953,3000,3048,3097,3139,3183,3227,3271,3308,3337,3374,3416,3447,3477,3510,3537,3572,3604,3636,3660,3689,3711,3728,3746,3765,3785,3800,3818,3830,3843,3858,3869,3875,3885,3895,3913,3930,3949,3963,3979,3997
0,0,0,10,19,31,50,76,103,138,173,232,290,339,399,457,522,592,670,747,813,897,979,1071,1156,1249,1336,1429,1520,1630,1738,1827,1924,2023,2108,2194,2287,2382,2469,2548,2636,2719,2791,2880,2946,3021,3092,3161,3225,3278,3337,3382,3436,3480,3522,3567,3604,3649,3706,3752,3792,3834,3880,3927,3963,3996,4026,4056,4090,4118,4141,4156,4169,4191,4200,4209,4225,4230,4238,4246,4262,4274,4288,4304,4318,4336,4349,4359
0,0,0,10,16,29,47,60,88,117,141,175,213,249,296,357,410,466,521,575,633,681,723,780,822,871,923,962,1012,1060,1110,1165,1225,1288,1354,1428,1486,1536,1593,1652,1708,1767,1826,1877,1929,1986,2034,2079,2137,2198,2258,2320,2381,2439,2501,2563,2618,2685,2740,2804,2879,2945,3025,3091,3156,3238,3314,3402,3468,3542,3611,3676,3749,3807,3859,3911,3961,4002,4036,4060,4086,4103,4118,4136,4158,4176,4191,4210
0,0,0,10,23,39,65,86,115,150,189,237,284,344,399,455,510,566,630,693,757,830,895,962,1041,1131,1207,1304,1386,1469,1559,1638,1712,1795,1879,1955,2039,2130,2212,2286,2355,2429,2500,2584,2653,2718,2790,2855,2922,2990,3058,3133,3196,3253,3327,3392,3463,3526,3587,3631,3684,3734,3781,3839,3882,3931,3976,4011,4046,4074,4102,4140,4170,4203,4230,4255,4277,4287,4304,4314,4329,4341,4349,4359,4367,4374,4382,4394
0,0,0,10,17,35,50,71,99,126,154,191,234,276,328,383,452,515,576,655,733,818,897,976,1069,1167,1258,1361,1462,1572,1674,1753,1835,1920,1998,2073,2163,2256,2330,2416,2504,2576,2662,2730,2794,2867,2927,2986,3062,3119,3196,3260,3315,3385,3445,3503,3565,3622,3689,3751,3809,3865,3927,3989,4038,4086,4127,4166,4205,4235,4266,4290,4318,4346,4370,4397,4420,4438,4458,4475,4493,4506,4517,4520,4525,4529,4531,4533
0,0,0,10,16,31,48,75,103,137,157,190,225,260,295,345,397,438,486,537,599,659,732,802,877,944,1004,1062,1116,1179,1247,1312,1383,1436,1511,1588,1668,1756,1841,1952,2060,2160,2275,2363,2468,2571,2659,2767,2874,2962,3063,3152,3241,3318,3390,3462,3533,3593,3651,3722,3779,3834,3888,3933,3980,4022,4063,4102,4136,4160,4183,4196,4208,4219,4229,4237,4250,4259,4267,4277,4290,4302,4313,4321,4331,4342,4348,4357
0,0,0,10,21,36,50,63,82,103,124,159,201,247,292,345,410,460,528,597,666,718,785,868,951,1037,1114,1188,1270,1337,1410,1480,1558,1653,1728,1813,1904,1973,2056,2132,2202,2279,2350,2413,2478,2557,2621,2685,2762,2832,2893,2958,3023,3080,3135,3197,3257,3306,3358,3414,3462,3523,3556,3604,3654,3697,3744,3781,3814,3843,3875,3899,3920,3941,3960,3978,3998,4016,4028,4044,4062,4076,4098,4118,4140,4171,4196,4226
0,0,0,10,17,24,36,56,83,114,142,171,210,244,288,328,380,430,478,540,602,673,733,801,879,981,1074,1168,1284,1378,1482,1593,1722,1831,1932,2041,2148,2245,2347,2437,2537,2619,2715,2787,2858,2937,3015,3095,3182,3247,3305,3359,3422,3483,3538,3600,3646,3700,3746,3783,3820,3849,3878,3900,3918,3932,3947,3960,3978,3990,4009,4022,4038,4048,4059,4074,4083,4094,4109,4126,4133,4141,4151,4160,4182,4194,4204,4220
0,0,0,10,20,31,48,62,74,94,115,143,174,207,243,277,312,358,414,465,526,597,649,706,758,803,848,897,957,1021,1076,1149,1215,1283,1341,1405,1466,1525,1575,1638,1697,1750,1804,1855,1903,1942,1979,2029,2081,2134,2178,2221,2267,2306,2370,2419,2468,2515,2574,2628,2668,2712,2764,2800,2832,2863,2895,2932,2962,2988,3015,3038,3065,3085,3102,3125,3156,3180,3209,3232,3254,3274,3301,3329,3349,3367,3384,3402
0,0,0,10,19,32,52,79,110,148,189,240,288,340,402,463,520,580,645,714,775,840,912,997,1085,1156,1238,1325,1404,1501,1581,1654,1730,1799,1872,1960,2058,2146,2215,2284,2347,2405,2471,2531,2608,2678,2741,2806,2877,2942,2998,3062,3109,3168,3220,3266,3317,3366,3408,3446,3483,3524,3562,3606,3641,3668,3697,3716,3742,3759,3776,3798,3818,3836,3864,3888,3911,3934,3952,3967,3989,4010,4028,4048,4066,4082,4103,4121
0,0,0,10,20,38,67,96,138,170,211,249,308,355,419,487,549,609,685,750,830,905,971,1042,1119,1209,1299,1384,1482,1582,1678,1782,1888,1979,2082,2184,2284,2376,2472,2554,2654,2748,2830,2900,2993,3063,3148,3207,3274,3343,3393,3454,3509,3568,3613,3666,3715,3761,3810,3851,3887,3926,3959,3983,4008,4038,4064,4099,4123,4146,4159,4172,4187,4202,4219,4236,4249,4255,4262,4275,4286,4293,4306,4314,4320,4326,4330,4335
0,0,0,10,16,31,49,67,95,118,145,177,207,232,264,295,321,344,374,416,449,496,550,594,647,694,753,803,853,900,955,1003,1066,1121,1181,1245,1296,1359,1408,1458,1521,1564,1616,1668,1712,1767,1811,1859,1907,1953,2004,2064,2120,2194,2260,2317,2382,2440,2492,2550,2604,2655,2705,2762,2813,2860,2905,2965,3018,3074,3130,3182,3226,3264,3311,3359,3410,3456,3504,3548,3592,3625,3661,3698,3726,3759,3785,3813
0,0,0,10,16,25,40,62,84,112,133,162,186,220,261,310,357,409,459,515,574,646,707,765,844,923,1001,1095,1176,1267,1370,1474,1576,1698,1805,1904,1994,2079,2146,2217,2282,2354,2428,2496,2560,2625,2684,2752,2810,2875,2937,3007,3073,3127,3185,3236,3282,3326,3362,3404,3446,3491,3539,3589,3646,3686,3726,3775,3819,3849,3875,3905,3927,3946,3964,3981,3990,4008,4025,4044,4061,4084,4102,4123,4141,4158,4175,4191
0,0,0,10,21,35,57,81,113,152,186,221,268,315,363,415,477,541,619,692,765,841,912,982,1048,1121,1195,1265,1339,1414,1500,1587,1680,1787,1875,1976,2087,2180,2280,2379,2486,2599,2705,2803,2892,2980,3064,3145,3227,3320,3386,3462,3533,3608,3685,3756,3829,3901,3964,4028,4086,4132,4175,4219,4253,4286,4318,4354,4376,4397,4418,4432,4444,4452,4461,4464,4469,4478,4483,4488,4493,4499,4506,4509,4513,4517,4522,4524
0,0,0,10,18,29,55,80,114,153,195,244,283,338,403,476,560,647,734,835,943,1051,1152,1259,1349,1447,1534,1623,1721,1808,1892,1963,2051,2130,2209,2287,2378,2457,2529,2601,2650,2712,2770,2826,2890,2944,2996,3050,3091,3156,3207,3253,3307,3355,3399,3454,3517,3562,3624,3674,3720,3771,3816,3867,3898,3930,3963,3988,4010,4032,4056,4069,4091,4106,4124,4140,4160,4184,4205,4227,4249,4276,4293,4318,4333,4345,4357,4372
0,0,0,10,17,32,44,68,101,135,179,234,279,334,395,455,522,592,670,750,824,901,996,1076,1157,1261,1341,1431,1524,1635,1736,1836,1939,2038,2147,2260,2349,2442,2528,2612,2707,2777,2857,2945,3027,3099,3186,3272,3348,3426,3496,3578,3651,3726,3793,3854,3917,3974,4017,4054,4083,4113,4133,4154,4172,4197,4217,4245,4263,4282,4299,4318,4333,4347,4356,4366,4378,4386,4399,4407,4414,4419,4421,4428,4434,4436,4438,4441
0,0,0,10,16,27,44,60,75,93,114,139,167,201,243,294,347,401,446,502,558,618,691,761,816,872,956,1019,1096,1180,1281,1388,1490,1591,1686,1772,1873,1975,2057,2132,2232,2320,2412,2490,2566,2645,2717,2778,2849,2915,2980,3045,3109,3178,3227,3285,3345,3387,3442,3477,3505,3549,3582,3613,3637,3666,3691,3712,3734,3755,3776,3804,3824,3843,3864,3877,3892,3908,3927,3940,3954,3967,3982,3993,4002,4009,4014,4020
0,0,0,10,19,34,50,81,111,155,199,243,290,342,381,440,498,562,612,675,737,797,855,911,976,1049,1108,1159,1215,1274,1340,1404,1473,1548,1618,1689,1774,1866,1952,2024,2124,2220,2327,2440,2546,2665,2765,2841,2938,3025,3111,3200,3283,3364,3443,3521,3609,3678,3753,3847,3920,3987,4047,4097,4137,4177,4214,4243,4272,4291,4314,4332,4341,4354,4369,4379,4395,4408,4418,4427,4439,4453,4460,4465,4470,4478,4485,4494
0,0,0,10,20,29,46,70,97,144,187,235,285,338,393,450,511,580,643,715,788,870,947,1018,1100,1183,1277,1356,1435,1524,1609,1694,1784,1879,1982,2076,2175,2280,2381,2489,2591,2698,2806,2906,2998,3089,3185,3286,3385,3467,3539,3607,3677,3740,3788,3841,3888,3927,3966,4011,4038,4067,4105,4132,4157,4189,4209,4233,4264,4291,4311,4334,4355,4372,4388,4398,4410,4423,4429,4437,4443,4451,4457,4459,4465,4468,4471,4471
0,0,0,10,14,27,45,68,94,127,166,208,261,310,367,431,493,558,616,670,735,794,863,945,1016,1087,1158,1237,1318,1385,1466,1558,1639,1738,1815,1891,1985,2077,2187,2281,2391,2500,2595,2685,2794,2888,2992,3074,3163,3240,3321,3403,3483,3570,3649,3707,3767,3834,3891,3939,3974,4012,4041,4080,4116,4146,4184,4217,4245,4273,4299,4324,4341,4360,4374,4387,4398,4408,4416,4427,4436,4443,4455,4465,4473,4482,4485,4489
0,0,0,10,20,28,38,51,64,81,100,122,152,190,236,288,334,380,431,485,533,582,628,689,746,810,887,960,1050,1128,1194,1273,1341,1407,1496,1583,1682,1777,1880,1969,2074,2165,2249,2318,2377,2434,2509,2578,2647,2718,2783,2854,2932,2994,3052,3107,3160,3207,3259,3309,3370,3422,3478,3532,3598,3643,3696,3752,3788,3833,3880,3916,3961,4001,4039,4081,4115,4159,4202,4244,4280,4311,4340,4368,4390,4412,4433,4450
0,0,0,10,19,32,54,70,94,117,147,193,237,296,371,435,513,575,643,737,828,929,1040,1139,1255,1358,1479,1584,1684,1783,1888,1994,2098,2227,2334,2448,2532,2612,2693,2778,2850,2925,2987,3046,3087,3131,3176,3221,3256,3295,3340,3380,3422,3460,3508,3545,3589,3638,3681,3722,3762,3808,3843,3881,3924,3981,4030,4079,4136,4182,4233,4272,4316,4340,4364,4389,4406,4418,4432,4446,4453,4462,4472,4477,4482,4489,4492,4494
0,0,0,10,21,37,57,80,105,137,173,221,260,316,365,413,462,499,547,610,676,736,809,883,947,1024,1107,1190,1287,1386,1468,1561,1647,1733,1811,1881,1964,2045,2123,2191,2270,2350,2413,2488,2575,2655,2746,2831,2916,3003,3085,3148,3202,3261,3322,3370,3422,3481,3523,3568,3607,3663,3713,3760,3802,3847,3886,3929,3965,4001,4037,4068,4101,4130,4155,4177,4189,4205,4220,4237,4252,4264,4274,4289,4299,4309,4322,4332
0,0,0,10,21,31,54,78,107,147,189,239,289,351,413,470,537,619,690,771,856,934,1022,1105,1186,1303,1408,1519,1631,1740,1850,1961,2082,2193,2289,2401,2489,2584,2651,2732,2794,2842,2904,2959,3009,3059,3121,3178,3232,3277,3321,3370,3433,3492,3543,3600,3650,3690,3725,3774,3811,3853,3904,3938,3983,4020,4052,4081,4113,4144,4164,4179,4198,4214,4230,4248,4264,4284,4300,4318,4328,4336,4349,4362,4374,4383,4391,4400
0,0,0,10,18,32,42,64,83,112,147,182,219,260,302,343,376,415,454,499,553,600,639,689,739,792,842,894,956,1007,1053,1119,1177,1233,1291,1352,1416,1476,1535,1601,1665,1726,1796,1873,1958,2031,2101,2170,2238,2311,2384,2441,2501,2554,2614,2664,2724,2778,2831,2894,2948,3000,3040,3090,3137,3173,3219,3263,3312,3346,3385,3421,3462,3506,3538,3574,3604,3644,3678,3715,3755,3787,3826,3861,3893,3927,3960,3986
0,0,0,10,22,33,50,75,105,137,176,212,254,304,361,428,489,566,644,725,822,922,1025,1129,1243,1343,1441,1542,1646,1750,1848,1966,2092,2217,2334,2451,2547,2643,2730,2813,2903,2986,3073,3151,3233,3322,3408,3482,3570,3636,3705,3769,3833,3895,3955,4006,4054,4090,4129,4178,4214,4246,4278,4304,4330,4347,4368,4387,4404,4424,4441,4452,4462,4477,4494,4512,4529,4541,4548,4555,4561,4564,4565,4570,4573,4575,4575,4576
