0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
30415,30357,30225,30024,29751,29396,28979,28501,27954,27347,26664,25909,25103,24250,23360,22441,21510,20575,19619,18685,17751,16849,15938,15069,14199,13357,12557,11840,11150,10466,9798,9121,8477,7847,7246,6683,6165,5671,5212,4783,4380,3972,3593,3221,2866,2535,2234,1923,1636,1381,1153,928,723,544,394,265,160,86,55,36,22,12,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30415,30361,30231,30015,29733,29400,29001,28540,28015,27440,26805,26119,25372,24581,23764,22925,22051,21133,20184,19203,18217,17221,16228,15226,14248,13308,12382,11498,10649,9830,9042,8335,7683,7078,6539,6026,5561,5167,4798,4453,4146,3876,3609,3356,3105,2882,2679,2504,2342,2199,2061,1926,1802,1684,1569,1461,1350,1242,1146,1051,961,874,793,711,636,567,502,439,384,333,285,240,193,155,123,94,68,46,28,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30415,30368,30239,30043,29772,29433,29021,28542,28009,27450,26840,26187,25493,24767,24004,23233,22406,21583,20720,19815,18921,17994,17048,16096,15094,14108,13109,12150,11233,10315,9442,8621,7818,7077,6394,5754,5154,4587,4032,3494,2998,2601,2240,1916,1615,1352,1121,905,720,547,391,254,145,66,23,9,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30416,30369,30259,30075,29831,29513,29128,28678,28179,27618,26974,26268,25489,24654,23788,22903,22025,21143,20278,19442,18633,17804,16963,16112,15317,14550,13811,13102,12443,11787,11152,10541,9929,9337,8758,8206,7658,7112,6572,6049,5548,5060,4581,4144,3706,3308,2935,2566,2258,2000,1746,1511,1291,1083,937,821,716,624,537,468,405,352,303,254,212,172,135,105,76,53,35,21,11,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30415,30356,30227,30013,29720,29370,28953,28473,27921,27334,26719,26068,25432,24749,24058,23338,22668,22046,21430,20804,20206,19597,18989,18363,17742,17128,16532,15930,15333,14731,14137,13543,12961,12378,11816,11270,10750,10235,9736,9239,8732,8237,7739,7271,6844,6441,6084,5740,5421,5099,4790,4498,4231,3973,3752,3546,3345,3165,2970,2795,2626,2467,2312,2167,2018,1895,1773,1652,1547,1433,1330,1234,1139,1040,947,857,782,707,635,568,509,450,393,341,291,248,206,169,135,106,79,57,40,24,13,7,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30415,30361,30234,30037,29769,29455,29093,28663,28176,27642,27057,26439,25845,25238,24635,24056,23471,22893,22298,21697,21127,20591,20046,19544,19025,18514,18008,17571,17145,16744,16348,15946,15551,15164,14770,14382,13987,13606,13224,12848,12477,12109,11761,11420,11085,10743,10400,10074,9733,9387,9055,8721,8397,8068,7736,7409,7083,6760,6440,6118,5779,5451,5122,4813,4495,4200,3926,3663,3420,3181,2949,2725,2513,2312,2135,1974,1822,1693,1564,1436,1310,1191,1072,954,837,736,624,522,422,331,254,188,132,85,44,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
30415,30362,30239,30037,29765,29425,29011,28556,28024,27457,26841,26213,25526,24810,24127,23415,22667,21889,21099,20274,19454,18600,17725,16831,15942,15082,14186,13265,12349,11456,10619,9886,9208,8581,7999,7460,6980,6571,6193,5881,5608,5366,5139,4919,4703,4486,4281,4080,3883,3698,3523,3354,3180,3013,2849,2681,2516,2366,2213,2063,1922,1777,1649,1530,1411,1303,1200,1098,1002,914,824,743,664,595,535,468,399,339,285,232,184,138,96,55,23,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
30415,30359,30229,30024,29746,29414,29039,28599,28111,27573,26979,26348,25683,24980,24232,23479,22667,21843,20977,20094,19174,18253,17318,16373,15421,14477,13541,12613,11673,10742,9788,8883,7982,7081,6232,5465,4738,4047,3403,2813,2326,1901,1554,1231,953,693,470,303,213,133,66,35,16,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
30415,30363,30236,30023,29733,29369,28941,28438,27886,27248,26536,25752,24926,24099,23213,22275,21301,20262,19252,18214,17140,16043,14980,14018,13176,12405,11688,11006,10349,9733,9176,8655,8174,7710,7255,6836,6430,6046,5682,5339,4992,4688,4394,4116,3879,3654,3446,3248,3059,2885,2722,2581,2436,2297,2160,2023,1892,1764,1637,1515,1395,1279,1169,1056,948,846,741,645,546,449,355,269,194,133,91,63,40,22,11,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30415,30367,30245,30040,29750,29396,28983,28494,27934,27289,26647,26032,25399,24766,24100,23439,22773,22102,21398,20713,20019,19313,18633,17975,17330,16667,16010,15345,14679,14015,13343,12652,11971,11291,10622,9961,9308,8646,8013,7382,6778,6196,5674,5185,4713,4267,3842,3444,3079,2753,2450,2185,1964,1766,1583,1412,1256,1105,970,845,732,635,554,473,402,339,286,237,194,160,126,100,76,55,38,21,10,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30415,30354,30217,30000,29730,29407,29031,28607,28140,27602,27034,26406,25744,25051,24338,23610,22899,22133,21374,20575,19787,19045,18314,17595,16887,16206,15563,14995,14454,13946,13428,12956,12499,12066,11648,11262,10902,10563,10219,9894,9574,9268,8956,8650,8356,8061,7775,7503,7236,6974,6709,6476,6253,6027,5797,5571,5345,5116,4895,4680,4455,4246,4038,3828,3616,3408,3200,2998,2792,2592,2391,2190,2003,1809,1627,1440,1275,1125,983,853,736,623,512,408,325,248,178,122,83,54,36,22,12,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30415,30363,30231,30015,29729,29349,28905,28396,27841,27224,26563,25881,25134,24359,23552,22689,21811,20941,20074,19208,18326,17495,16685,15889,15123,14363,13628,12894,12186,11492,10765,10118,9475,8831,8227,7614,7006,6408,5831,5286,4801,4355,3961,3629,3337,3044,2785,2542,2301,2085,1899,1738,1583,1447,1318,1192,1083,968,862,760,667,583,499,426,364,310,257,204,160,121,87,58,37,13,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30415,30360,30218,30016,29731,29364,28917,28386,27800,27136,26453,25736,24967,24170,23351,22485,21590,20701,19774,18836,17850,16919,16024,15176,14398,13647,12903,12186,11497,10829,10225,9637,9068,8526,8041,7613,7223,6862,6511,6188,5875,5561,5275,5012,4740,4464,4211,3959,3720,3496,3264,3056,2854,2666,2477,2303,2133,1981,1839,1707,1595,1491,1391,1289,1189,1097,1013,931,854,781,708,640,574,513,459,404,350,304,259,223,184,149,118,93,69,51,33,21,12,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30415,30360,30227,30010,29719,29358,28935,28472,27940,27355,26727,26051,25316,24529,23720,22852,21948,21021,20063,19112,18134,17136,16126,15189,14243,13354,12489,11673,10891,10107,9353,8627,7903,7223,6592,6003,5454,4941,4445,3960,3488,3076,2732,2432,2167,1937,1736,1555,1397,1278,1182,1084,989,897,805,717,631,551,477,404,335,268,208,149,97,52,23,9,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30415,30363,30245,30041,29765,29422,29026,28568,28048,27482,26880,26251,25634,25003,24339,23652,22940,22208,21468,20714,19964,19198,18446,17714,16987,16269,15557,14878,14189,13505,12840,12157,11495,10829,10172,9541,8900,8299,7728,7198,6690,6209,5752,5311,4955,4597,4248,3932,3631,3347,3063,2787,2532,2287,2059,1838,1632,1436,1268,1124,999,889,785,688,588,490,399,318,239,169,109,51,10,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30415,30363,30243,30048,29790,29474,29080,28643,28144,27610,27050,26474,25853,25201,24520,23836,23144,22430,21703,20960,20206,19436,18680,17923,17216,16519,15821,15125,14421,13724,13043,12348,11659,10982,10328,9689,9070,8469,7904,7382,6881,6400,5939,5510,5107,4712,4446,4212,3974,3742,3522,3300,3081,2861,2644,2431,2229,2057,1911,1782,1668,1572,1464,1362,1263,1169,1079,995,913,833,756,688,619,555,493,435,379,329,282,239,202,167,130,103,74,52,34,19,11,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30415,30361,30234,30028,29751,29419,29031,28583,28080,27535,26962,26337,25708,25029,24358,23717,23056,22383,21696,20979,20247,19516,18802,18123,17471,16840,16203,15595,15025,14528,14027,13537,13039,12535,12046,11582,11128,10684,10240,9809,9386,8945,8510,8064,7620,7171,6713,6267,5814,5409,5035,4667,4336,4009,3695,3377,3080,2777,2502,2222,1968,1723,1491,1298,1148,1009,884,770,663,571,484,409,344,285,236,189,153,118,90,67,46,29,20,11,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
30415,30360,30223,30014,29724,29359,28919,28399,27819,27177,26498,25771,25004,24212,23368,22495,21578,20625,19660,18656,17652,16685,15739,14796,13881,12992,12127,11318,10553,9794,9069,8375,7679,7001,6338,5683,5047,4425,3811,3190,2594,2014,1501,1124,828,578,371,202,106,42,18,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
30415,30369,30243,30039,29775,29442,29052,28602,28100,27548,26930,26281,25636,24972,24258,23536,22810,22114,21421,20735,20025,19329,18641,17929,17205,16485,15776,15089,14407,13746,13102,12457,11817,11170,10538,9987,9443,8937,8443,7959,7482,7002,6521,6055,5605,5197,4781,4383,4016,3633,3278,2940,2600,2267,1961,1647,1359,1066,794,531,270,192,130,91,65,40,20,10,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
30415,30358,30216,30012,29738,29409,29000,28549,28047,27498,26891,26262,25584,24879,24143,23387,22597,21784,20917,20041,19159,18340,17549,16782,16022,15261,14502,13737,12978,12241,11509,10779,10051,9350,8682,8035,7393,6770,6157,5585,5042,4537,4067,3630,3292,2971,2687,2417,2158,1907,1669,1485,1364,1252,1148,1038,941,841,744,647,555,469,388,330,282,235,193,156,122,91,66,48,28,16,7,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30415,30356,30211,30003,29730,29425,29057,28629,28169,27689,27152,26573,25959,25305,24602,23875,23106,22321,21496,20693,19869,19029,18181,17302,16410,15535,14694,13932,13194,12520,11831,11164,10522,9889,9285,8687,8112,7569,7043,6535,6053,5579,5138,4714,4315,3917,3542,3187,2838,2508,2198,1881,1594,1351,1160,978,811,656,519,398,294,198,125,78,53,32,18,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
30415,30359,30226,30004,29718,29366,28945,28463,27916,27299,26663,25987,25289,24549,23825,23075,22313,21538,20744,19946,19130,18337,17556,16782,15994,15218,14444,13661,12921,12224,11587,10932,10303,9679,9073,8479,7899,7350,6813,6290,5782,5294,4804,4354,3914,3508,3141,2791,2471,2194,1934,1694,1475,1273,1079,901,758,627,507,407,310,228,155,102,51,17,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30415,30364,30245,30043,29782,29453,29062,28607,28092,27517,26903,26216,25473,24715,23975,23236,22477,21696,20932,20180,19409,18668,17914,17155,16431,15729,15022,14328,13709,13134,12582,12049,11524,11034,10546,10067,9609,9166,8745,8344,7974,7629,7294,6976,6675,6380,6096,5814,5540,5279,5016,4755,4503,4259,4021,3787,3562,3348,3132,2932,2726,2531,2342,2159,1986,1816,1656,1506,1358,1220,1088,963,845,732,623,525,440,349,276,213,158,111,74,48,28,13,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
30415,30368,30249,30050,29775,29452,29068,28622,28115,27542,26921,26236,25515,24742,23921,23025,22111,21165,20218,19269,18302,17303,16293,15301,14320,13341,12417,11476,10593,9761,8938,8121,7335,6590,5860,5143,4474,3828,3281,2844,2441,2097,1796,1506,1245,983,746,568,435,311,219,146,89,48,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
30415,30358,30233,30041,29775,29426,29006,28502,27946,27322,26644,25938,25189,24413,23601,22730,21866,21013,20172,19374,18542,17744,16955,16195,15411,14629,13855,13088,12378,11718,11044,10397,9765,9162,8599,8025,7466,6921,6399,5882,5362,4853,4413,4030,3693,3366,3073,2820,2594,2386,2202,2016,1845,1675,1513,1359,1216,1075,940,823,719,624,534,459,394,332,277,235,191,155,124,94,69,49,33,21,13,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
30415,30361,30247,30065,29804,29487,29096,28629,28101,27519,26892,26203,25450,24634,23792,22932,22060,21154,20271,19399,18532,17648,16778,15897,14995,14102,13265,12430,11599,10774,9991,9254,8548,7932,7385,6904,6434,5981,5544,5122,4724,4341,3988,3655,3333,3035,2747,2464,2201,1941,1710,1475,1264,1074,912,762,632,520,426,342,287,235,188,146,106,72,48,27,13,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
30415,30354,30215,30004,29741,29408,29012,28573,28093,27564,26971,26356,25715,25044,24381,23682,22971,22234,21459,20680,19920,19193,18462,17721,16952,16195,15449,14716,13971,13258,12552,11850,11154,10466,9790,9159,8586,8053,7555,7076,6625,6221,5833,5468,5126,4811,4507,4233,3976,3735,3496,3271,3045,2830,2619,2419,2219,2022,1844,1665,1499,1349,1208,1078,960,853,757,669,596,524,459,395,337,287,239,195,153,119,87,57,33,15,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
