0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
10,28,64,117,181,257,322,394,471,573,671,798,897,1009,1052,1140,1210,1318,1408,1485,1552,1594,1652,1694,1752,1784,1797,1742,1737,1716,1740,1665,1607,1531,1470,1429,1366,1332,1220,1097,996,911,851,759,697,638,605,571,543,489,444,416,405,395,359,323,296,267,247,211,202,179,167,152,144,135,129,125,123,113,101,95,88,80,77,78,80,78,72,60,44,23,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,68,131,191,278,355,447,520,606,709,795,908,994,1064,1113,1186,1292,1366,1435,1490,1565,1632,1680,1719,1676,1615,1497,1424,1366,1349,1327,1300,1241,1189,1123,1014,917,793,726,652,591,545,517,507,493,448,441,431,424,418,394,398,376,378,373,367,351,329,300,298,305,319,307,294,287,279,291,276,283,251,241,229,218,226,208,220,223,230,222,205,179,175,169,181,181,171,175,162,162,152,145,135,122,116,107,104,100
10,29,61,113,182,273,351,418,497,582,658,719,810,905,1022,1090,1189,1259,1319,1363,1424,1414,1442,1451,1531,1590,1597,1593,1534,1483,1406,1372,1296,1281,1205,1201,1179,1160,1121,1054,989,898,851,791,776,750,755,762,749,710,667,607,569,525,492,465,428,404,391,392,378,360,314,310,287,282,257,252,239,217,189,175,151,142,126,128,109,90,73,73,80,73,62,54,50,35,15,4,1,0,0,0,0,0,0,0,0,0
10,27,60,108,170,245,320,389,448,490,542,606,680,736,793,839,922,986,1083,1159,1243,1290,1286,1287,1319,1360,1389,1378,1378,1374,1342,1308,1296,1297,1282,1201,1109,1035,981,936,898,850,820,788,801,811,780,724,685,695,683,641,608,604,601,560,505,481,473,473,453,440,430,420,401,368,346,349,358,333,320,296,297,272,267,263,250,232,206,188,167,160,151,144,133,126,111,113,104,107,87,79,70,73,78,76,64,45
10,26,53,79,124,186,256,345,402,475,525,588,658,731,789,833,867,913,958,988,1012,1051,1116,1164,1206,1234,1297,1323,1346,1337,1354,1360,1342,1322,1301,1300,1289,1284,1284,1263,1188,1159,1144,1117,1067,996,991,967,907,859,779,716,633,595,579,562,541,517,505,486,484,466,445,436,423,441,430,425,411,387,367,323,278,239,197,170,127,94,63,50,39,37,27,18,11,6,3,0,0,0,0,0,0,0,0,0,0,0
10,21,56,98,161,225,283,362,435,539,640,736,791,836,888,923,969,976,998,974,960,996,1021,1057,1061,1085,1126,1167,1211,1261,1267,1278,1231,1239,1233,1230,1247,1212,1212,1147,1143,1121,1127,1104,1068,1047,1026,980,889,834,808,757,660,589,567,547,519,484,459,416,389,369,355,338,320,311,272,251,235,246,248,241,220,200,197,212,210,197,174,184,180,175,167,175,168,163,151,151,132,118,103,84,69,63,65,53,45,34
10,32,69,125,185,263,343,425,513,622,727,815,880,944,1032,1115,1198,1263,1333,1359,1424,1461,1525,1515,1504,1479,1487,1490,1488,1450,1403,1389,1349,1292,1240,1186,1150,1103,1082,1061,1049,1014,967,874,802,749,705,676,652,622,569,522,499,484,455,411,398,370,339,297,271,267,250,240,221,207,191,188,197,205,194,169,147,142,138,138,136,131,120,118,113,108,97,86,81,82,85,82,63,59,59,67,63,50,39,32,27,21
10,32,72,134,202,274,355,429,523,625,691,773,802,878,925,982,1054,1129,1208,1249,1313,1369,1457,1501,1569,1600,1599,1605,1650,1704,1756,1748,1739,1707,1683,1650,1562,1455,1356,1251,1175,1079,1023,955,903,838,775,688,612,538,518,484,475,450,441,430,378,340,280,266,231,198,172,145,139,114,97,79,69,67,46,29,13,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,26,60,105,164,219,298,394,491,583,679,773,857,951,1066,1157,1212,1214,1246,1260,1312,1381,1422,1461,1419,1409,1374,1379,1390,1427,1429,1371,1311,1285,1294,1242,1161,1110,1074,1037,971,918,868,824,797,782,761,733,698,681,653,621,581,530,488,447,432,399,391,385,393,384,369,344,319,300,293,280,254,244,230,227,213,204,189,169,149,131,124,115,112,103,98,86,79,65,56,39,26,22,23,23,14,5,1,0,0,0
10,25,50,101,182,263,353,440,517,600,668,763,801,846,881,931,977,1016,1047,1075,1112,1165,1228,1283,1288,1329,1376,1414,1412,1433,1471,1508,1470,1429,1343,1283,1229,1189,1152,1118,1057,1036,977,988,948,938,838,771,691,649,598,574,547,507,503,498,501,483,477,472,472,453,423,396,395,395,376,360,342,318,292,270,254,233,200,161,130,100,87,64,49,30,16,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0
10,34,82,151,227,316,404,502,591,662,747,831,931,1015,1126,1219,1299,1357,1428,1474,1502,1514,1577,1599,1608,1597,1584,1601,1611,1654,1658,1655,1633,1638,1587,1506,1425,1341,1263,1137,1045,962,852,758,675,617,582,525,487,439,416,392,364,348,332,304,293,291,294,275,263,232,204,176,152,140,129,127,115,114,118,108,88,64,63,57,52,40,34,27,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,24,51,89,151,230,302,381,449,525,601,699,775,849,935,1005,1058,1063,1083,1137,1169,1230,1252,1291,1308,1331,1366,1411,1435,1448,1450,1468,1444,1394,1304,1226,1219,1194,1220,1160,1128,1054,1025,1001,1026,1024,1006,998,974,978,882,868,817,838,773,721,608,517,429,363,309,277,256,241,218,200,168,151,144,136,119,98,91,88,80,73,56,51,38,32,26,22,17,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0
10,32,77,129,206,295,396,493,570,639,689,756,844,958,1047,1112,1131,1151,1180,1234,1285,1323,1328,1331,1338,1354,1368,1389,1423,1454,1472,1450,1464,1393,1372,1309,1263,1214,1178,1159,1161,1116,1073,1001,960,934,878,789,743,681,662,616,583,543,501,462,422,394,379,350,320,295,305,294,271,236,207,197,183,170,151,134,134,122,110,95,86,76,68,56,46,27,21,12,6,1,1,1,1,0,0,0,0,0,0,0,0,0
10,32,80,131,205,274,348,438,513,606,670,740,791,866,975,1057,1114,1144,1190,1240,1292,1349,1427,1452,1505,1534,1629,1676,1729,1717,1689,1667,1639,1639,1590,1558,1481,1377,1288,1185,1098,1011,944,901,852,816,761,750,718,692,610,566,505,484,466,466,446,388,359,296,255,189,160,137,124,106,97,87,75,73,68,74,66,55,39,28,25,18,11,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,38,76,132,205,311,422,504,585,686,772,859,916,975,1022,1044,1076,1106,1133,1159,1134,1144,1133,1209,1261,1329,1355,1379,1408,1416,1417,1352,1300,1225,1237,1231,1239,1196,1129,1048,980,904,841,801,809,832,815,791,752,722,685,642,641,618,590,548,509,454,392,339,306,273,261,255,251,238,233,230,230,228,215,203,197,199,200,187,182,156,170,163,168,140,120,106,99,89,86,85,88,86,87,82,67,45,36,29,31,19
10,25,56,91,141,201,269,345,421,480,545,648,738,803,811,841,886,938,1010,1069,1139,1159,1167,1150,1142,1131,1141,1133,1153,1131,1132,1107,1051,1000,951,920,920,896,869,814,749,702,665,639,624,583,561,522,508,475,485,469,473,445,429,396,400,396,425,419,405,371,350,353,353,368,352,358,342,349,332,342,347,351,342,312,306,270,270,263,295,291,279,268,286,295,305,301,288,275,276,288,270,256,248,245,230,213
10,27,55,101,163,254,337,433,511,590,666,739,831,932,1025,1093,1104,1125,1162,1230,1255,1252,1256,1276,1305,1312,1293,1266,1234,1209,1160,1137,1135,1129,1110,1094,1099,1079,1041,1011,998,991,926,896,832,820,768,759,740,729,695,675,641,620,594,586,575,584,540,494,431,404,380,367,370,394,406,388,358,321,297,290,286,302,294,276,230,188,178,172,154,119,102,92,82,61,60,49,43,27,20,13,8,4,1,1,0,0
10,23,63,104,170,234,331,405,502,597,761,880,1010,1068,1134,1189,1243,1351,1411,1510,1538,1649,1716,1799,1799,1838,1820,1765,1677,1579,1522,1388,1337,1227,1169,1060,1011,964,991,995,1018,998,981,940,900,879,865,809,751,696,661,614,571,510,446,380,342,302,281,275,273,247,211,179,158,134,104,83,64,61,53,44,32,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,51,82,134,196,271,371,463,543,612,675,769,828,893,957,1029,1125,1173,1222,1211,1249,1271,1286,1273,1258,1292,1337,1368,1376,1363,1403,1418,1376,1276,1184,1128,1099,1071,998,953,914,923,916,893,874,837,794,761,722,697,671,620,574,534,542,549,550,513,474,443,419,399,384,367,359,329,308,277,260,245,244,238,223,207,186,178,170,174,173,171,157,136,113,94,81,71,54,51,37,36,30,27,17,7,4,1,1
10,25,59,101,174,253,331,405,474,560,627,737,831,920,991,1065,1133,1192,1195,1202,1186,1209,1265,1300,1355,1369,1378,1370,1321,1271,1215,1180,1195,1188,1187,1100,1060,1010,999,960,990,1016,1033,1010,1018,1024,1005,981,995,1006,1020,974,932,839,771,695,657,598,565,498,441,386,353,339,324,286,240,171,138,122,127,131,123,108,85,65,51,41,29,21,20,20,17,10,4,2,0,0,0,0,0,0,0,0,0,0,0,0
10,31,74,133,213,285,364,428,474,525,576,656,703,746,771,814,878,936,987,1041,1094,1103,1145,1221,1318,1353,1362,1331,1325,1285,1290,1252,1263,1238,1200,1184,1160,1175,1163,1180,1186,1116,1061,986,971,943,905,865,837,839,826,795,760,711,668,620,586,581,545,512,449,437,423,401,384,354,346,311,287,273,258,258,235,225,203,189,162,147,134,119,105,95,87,67,53,39,30,14,5,2,1,0,0,0,0,0,0,0
10,25,61,117,173,248,318,386,468,537,624,682,754,826,897,947,1021,1109,1187,1215,1181,1160,1178,1226,1280,1294,1311,1303,1298,1294,1293,1306,1323,1347,1345,1313,1256,1224,1178,1155,1115,1111,1125,1132,1161,1138,1141,1060,961,880,822,791,733,710,693,658,625,598,567,515,468,417,356,305,265,230,194,168,152,133,118,101,87,69,58,46,38,34,25,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,23,50,87,145,205,275,340,426,517,584,644,703,784,842,880,909,935,949,941,959,994,1062,1099,1134,1151,1212,1258,1336,1346,1344,1339,1365,1408,1406,1387,1363,1372,1359,1332,1286,1234,1175,1104,1029,955,888,839,829,784,793,773,769,741,712,705,674,639,601,561,512,445,402,374,366,337,304,271,244,223,187,164,141,139,128,110,98,87,84,83,79,82,67,63,52,44,31,20,13,8,4,1,0,0,0,0,0,0
10,25,54,93,152,214,291,367,467,563,679,772,845,920,1029,1145,1224,1312,1372,1462,1469,1535,1522,1573,1570,1627,1667,1688,1676,1625,1533,1465,1441,1426,1408,1323,1280,1246,1187,1143,1047,1037,1020,1010,971,907,847,776,712,641,571,505,479,452,425,394,367,346,307,281,260,244,205,174,146,142,128,115,98,95,86,78,65,63,58,55,43,33,25,23,17,10,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,25,61,118,190,263,341,415,507,575,644,688,756,850,918,975,1010,1081,1133,1217,1250,1306,1321,1352,1340,1329,1325,1344,1311,1299,1298,1322,1341,1316,1291,1235,1220,1212,1201,1181,1169,1171,1156,1115,1091,1074,1076,1054,1036,1036,1048,1026,969,859,743,640,563,508,444,400,361,313,262,214,187,149,120,89,79,62,48,30,17,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,32,87,145,221,297,401,487,577,647,737,821,907,990,1093,1170,1255,1281,1315,1317,1295,1286,1289,1338,1363,1350,1344,1287,1279,1238,1213,1172,1161,1165,1166,1151,1141,1157,1145,1164,1158,1169,1165,1144,1103,1091,1053,1023,955,900,821,728,650,589,534,472,458,425,393,322,301,277,276,244,230,210,211,192,168,151,129,115,97,82,78,62,63,52,41,26,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,27,60,98,160,234,314,386,480,542,624,665,772,879,977,1034,1047,1054,1045,1071,1125,1181,1186,1181,1206,1221,1255,1207,1227,1192,1194,1177,1159,1146,1114,1094,1071,1016,962,904,910,905,940,913,902,865,805,770,723,690,648,610,578,530,461,437,433,435,442,426,421,406,375,364,335,330,328,327,340,325,313,300,302,301,287,272,264,268,284,300,293,285,263,246,229,206,202,191,191,179,170,152,127,102,96,90,81,70
