0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,59,197,398,637,852,1070,1279,1504,1733,1927,2011,2015,1986,1992,1996,1997,1891,1760,1627,1589,1536,1420,1300,1210,1151,1047,880,708,576,500,449,405,370,338,308,274,242,208,175,146,110,82,56,39,23,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,64,199,407,629,826,997,1166,1327,1449,1534,1577,1623,1659,1686,1697,1684,1629,1539,1437,1373,1330,1269,1185,1099,1040,973,908,849,798,734,670,643,624,616,580,547,493,440,382,336,308,286,259,231,200,180,158,138,116,89,62,32,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,68,210,421,663,886,1120,1334,1511,1620,1707,1785,1838,1833,1813,1754,1656,1505,1323,1191,1104,1060,1009,937,870,817,784,754,719,684,648,611,570,542,497,451,390,353,322,314,305,300,294,289,277,269,260,257,247,238,226,212,200,184,177,163,148,122,90,68,47,30,11,1,0,0,0,0,0,0
10,64,192,390,600,786,949,1122,1262,1388,1497,1603,1704,1798,1890,1972,2039,2062,2054,1991,1959,1885,1807,1691,1573,1456,1337,1184,1013,826,650,466,301,186,125,93,73,49,31,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,66,194,385,611,819,1012,1179,1331,1479,1602,1723,1832,1926,2004,2009,1989,1956,1963,1945,1849,1703,1491,1333,1136,1014,873,794,716,650,580,522,465,431,402,379,323,259,209,185,168,142,118,96,79,60,43,27,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,206,401,623,805,969,1083,1186,1280,1378,1467,1574,1676,1791,1810,1795,1755,1743,1706,1613,1527,1429,1366,1286,1228,1161,1111,1066,949,808,673,588,512,440,402,375,339,292,252,221,198,171,148,123,102,89,81,70,56,42,30,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,65,200,393,599,791,972,1159,1313,1468,1610,1775,1896,1951,1952,1937,1950,1932,1885,1816,1739,1637,1508,1374,1284,1188,1072,925,782,685,611,536,459,391,352,321,274,227,177,147,125,112,102,88,76,66,56,44,31,21,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,62,190,370,577,766,952,1145,1319,1453,1514,1547,1548,1563,1588,1646,1693,1721,1680,1622,1586,1596,1612,1610,1569,1500,1389,1283,1148,1026,915,847,772,706,621,463,293,129,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,69,207,395,598,780,943,1088,1183,1269,1332,1425,1479,1528,1534,1531,1472,1397,1302,1218,1154,1125,1109,1075,1021,976,947,924,854,754,653,597,562,538,515,496,481,456,432,401,385,368,355,345,346,337,327,314,309,301,279,266,245,243,228,217,198,181,167,152,135,119,101,88,73,61,50,38,25,12
10,66,203,400,620,817,1015,1203,1391,1498,1567,1598,1655,1692,1676,1620,1562,1530,1517,1496,1498,1488,1436,1323,1165,969,765,601,527,502,485,461,429,408,390,373,357,349,345,338,322,308,306,303,299,289,274,266,259,255,246,227,207,189,164,152,135,131,116,99,80,61,41,20,5,0,0,0,0,0
