0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,0,1,6,20,41,68,103,144,197,256,322,399,485,577,679,785,900,1024,1150,1281,1429,1582,1732,1888,2015,2143,2272,2401,2532,2667,2800,2936,3078,3219,3361,3506,3649,3798,3948,4092,4238,4378,4508,4636,4757,4875,4984,5084,5170,5245,5323,5389,5454
0,0,1,5,17,37,64,97,143,198,253,320,397,481,564,650,744,830,927,1016,1106,1196,1288,1387,1486,1587,1688,1795,1894,2004,2111,2218,2328,2435,2545,2652,2763,2872,2982,3099,3213,3326,3443,3559,3676,3797,3910,4028,4148,4265,4381,4491,4611,4731
0,0,1,8,20,42,70,105,139,175,214,254,296,346,395,448,505,570,635,703,772,845,921,995,1076,1160,1241,1326,1417,1503,1597,1692,1787,1878,1981,2081,2177,2275,2378,2481,2587,2686,2792,2901,3005,3113,3229,3339,3452,3563,3676,3794,3907,4016
0,0,1,7,22,38,58,84,111,141,174,211,251,292,335,382,437,495,553,617,679,747,823,898,979,1056,1139,1225,1312,1399,1491,1580,1677,1779,1878,1985,2092,2197,2297,2400,2508,2609,2711,2817,2920,3029,3134,3238,3342,3448,3551,3653,3755,3854
0,0,1,8,18,33,51,71,94,124,154,185,220,261,307,353,399,452,504,561,618,679,743,808,876,946,1023,1098,1177,1253,1336,1423,1510,1597,1686,1781,1875,1969,2066,2164,2258,2360,2460,2565,2668,2780,2885,2995,3101,3212,3325,3438,3552,3666
0,0,1,5,17,39,67,105,152,200,259,329,406,492,581,679,785,906,1031,1157,1299,1439,1593,1760,1925,2102,2287,2473,2675,2880,3101,3318,3545,3771,3993,4218,4431,4641,4834,5025,5194,5346,5466,5566,5655,5737,5812,5881,5940,5964,5979,5984,5984,5984
0,0,1,7,22,43,73,108,153,203,266,334,406,492,585,685,793,905,1027,1163,1297,1449,1599,1761,1931,2105,2287,2454,2620,2796,2962,3109,3258,3409,3559,3714,3871,4022,4167,4306,4435,4558,4684,4799,4923,5038,5156,5276,5394,5497,5587,5662,5732,5788
0,0,1,8,21,44,75,105,139,176,220,265,311,362,419,475,536,599,666,735,806,880,956,1040,1119,1210,1299,1392,1486,1586,1684,1784,1888,1989,2089,2191,2294,2405,2517,2626,2736,2841,2951,3064,3175,3283,3397,3509,3615,3726,3835,3937,4045,4146
0,0,1,5,18,40,70,104,145,197,256,325,403,485,578,654,723,798,877,964,1050,1140,1227,1325,1422,1524,1631,1739,1845,1960,2068,2184,2304,2421,2547,2668,2787,2920,3044,3168,3294,3416,3544,3675,3805,3926,4047,4158,4261,4362,4460,4549,4640,4725
0,0,1,8,18,39,69,107,154,204,264,335,408,491,579,677,781,894,1011,1113,1213,1315,1415,1516,1619,1732,1841,1962,2078,2202,2314,2443,2567,2693,2818,2951,3083,3216,3350,3488,3622,3754,3884,4004,4131,4246,4359,4472,4584,4680,4771,4856,4937,5010
