0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,0,0,10,66,220,434,730,1102,1548,2074,2655,3291,3976,4641,5337,5988,6632,7297,7925,8556,9162,9731,10303,10844,11344,11778,12120,12426,12705,12958,13150,13287,13401,13515,13607,13694,13767,13833,13896,13953,14003,14018,14028,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,62,192,392,647,945,1287,1684,2122,2596,3117,3646,4206,4792,5401,6003,6579,7152,7731,8305,8831,9345,9777,10113,10434,10734,11011,11266,11499,11722,11942,12157,12363,12561,12741,12918,13080,13228,13366,13484,13604,13710,13808,13900,13970,14002,14023,14030,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,72,200,389,654,963,1311,1681,2077,2511,2979,3482,4010,4558,5123,5698,6278,6811,7343,7869,8415,8955,9469,9972,10443,10911,11370,11803,12200,12575,12897,13141,13319,13467,13593,13697,13782,13842,13895,13938,13977,14004,14022,14029,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,66,187,376,624,937,1287,1670,2085,2536,3028,3556,4118,4686,5267,5843,6401,6892,7348,7801,8216,8641,9023,9400,9751,10072,10385,10684,10974,11257,11536,11802,12060,12298,12503,12694,12880,13056,13224,13380,13534,13667,13784,13880,13974,13999,14016,14026,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,68,208,426,718,1083,1523,2039,2607,3220,3895,4590,5335,6112,6911,7728,8463,9173,9818,10400,10866,11264,11612,11935,12221,12486,12733,12951,13162,13349,13500,13616,13716,13808,13894,13955,14007,14026,14031,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,68,211,427,728,1103,1547,2048,2590,3168,3749,4383,5026,5708,6347,6937,7511,8102,8680,9260,9773,10266,10728,11103,11424,11707,11984,12215,12419,12610,12787,12946,13091,13220,13330,13440,13533,13620,13702,13770,13835,13885,13930,13967,13998,14018,14026,14031,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,66,201,382,601,871,1153,1460,1803,2172,2554,2981,3429,3864,4307,4756,5196,5634,6091,6549,7012,7457,7885,8328,8763,9198,9627,9982,10300,10585,10858,11117,11353,11588,11805,12003,12197,12379,12563,12736,12897,13055,13160,13255,13336,13421,13500,13574,13644,13711,13776,13836,13896,13947,13992,14024,14032,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,67,199,406,673,1004,1387,1804,2263,2759,3267,3813,4334,4883,5439,6005,6534,7049,7585,8125,8655,9158,9644,10118,10587,10968,11321,11673,11967,12245,12510,12769,13013,13261,13470,13640,13771,13856,13917,13957,13990,14011,14023,14030,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,67,202,411,684,1037,1458,1951,2495,3059,3653,4269,4898,5545,6215,6835,7383,7902,8408,8910,9379,9815,10215,10567,10893,11198,11469,11729,11977,12206,12429,12621,12807,12983,13134,13280,13403,13516,13617,13699,13778,13841,13894,13941,13975,13999,14020,14030,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,67,192,384,632,946,1306,1713,2162,2630,3144,3670,4221,4789,5365,5930,6527,7095,7649,8165,8665,9175,9654,10083,10501,10913,11311,11714,12107,12501,12877,13191,13448,13564,13624,13676,13724,13766,13810,13850,13884,13916,13945,13968,13991,14006,14018,14028,14032,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,62,166,334,547,818,1125,1451,1808,2182,2578,2986,3381,3802,4222,4671,5124,5562,6009,6483,6945,7407,7871,8316,8746,9123,9469,9804,10124,10429,10723,11000,11273,11532,11789,12026,12250,12463,12668,12841,13014,13158,13271,13353,13434,13505,13574,13646,13710,13773,13833,13888,13937,13977,14000,14016,14026,14032,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,71,205,405,670,1019,1419,1903,2436,3022,3649,4263,4905,5550,6148,6698,7258,7816,8372,8891,9389,9881,10342,10719,11056,11380,11683,11953,12189,12406,12605,12788,12942,13081,13212,13323,13424,13522,13614,13690,13758,13816,13870,13922,13958,13987,14009,14023,14032,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
0,0,0,10,67,196,379,630,941,1316,1759,2250,2773,3334,3916,4516,5163,5818,6459,7078,7685,8211,8685,9121,9537,9947,10361,10764,11140,11448,11719,11986,12222,12442,12672,12873,13072,13247,13396,13531,13644,13743,13820,13866,13898,13929,13956,13982,14001,14016,14025,14032,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033,14033
