0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
0,0,0,10,82,215,411,662,968,1314,1694,2089,2505,2911,3311,3707,4098,4459,4738,4995,5240,5469,5687,5895,6095,6273,6371,6456,6533,6597,6640,6670,6692,6712,6731,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,74,216,438,723,1073,1458,1881,2337,2820,3297,3760,4230,4703,5165,5548,5850,6070,6257,6398,6510,6605,6672,6715,6744,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,75,211,401,639,923,1206,1498,1801,2120,2452,2775,3105,3438,3768,4104,4446,4688,4906,5104,5274,5427,5565,5681,5781,5867,5942,6014,6080,6137,6184,6219,6254,6287,6319,6350,6379,6408,6433,6461,6487,6511,6534,6555,6576,6595,6614,6631,6647,6662,6675,6688,6699,6710,6719,6726,6733,6738,6743,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,73,215,407,652,935,1261,1612,1991,2392,2813,3233,3636,4042,4432,4779,5074,5338,5552,5746,5927,6091,6233,6353,6454,6531,6592,6639,6679,6704,6716,6726,6734,6741,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,85,239,459,714,1022,1358,1718,2078,2443,2819,3212,3612,4010,4416,4821,5201,5490,5718,5906,6077,6218,6347,6418,6482,6541,6591,6638,6679,6713,6738,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,80,221,421,660,935,1240,1583,1938,2320,2717,3138,3542,3943,4327,4636,4930,5201,5440,5642,5840,6015,6164,6298,6400,6463,6519,6568,6611,6649,6675,6693,6710,6725,6738,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,77,233,470,774,1134,1542,1981,2437,2903,3390,3855,4281,4645,4876,5075,5266,5442,5596,5730,5851,5951,6037,6117,6188,6234,6276,6316,6354,6390,6425,6458,6489,6518,6546,6572,6596,6618,6639,6658,6675,6690,6704,6716,6726,6734,6741,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,73,225,442,719,1033,1357,1673,1984,2254,2505,2748,2983,3215,3441,3660,3877,4078,4272,4457,4634,4807,4972,5125,5276,5424,5558,5642,5721,5795,5865,5932,5998,6058,6119,6168,6216,6261,6304,6345,6386,6422,6458,6496,6532,6563,6588,6611,6631,6647,6662,6675,6687,6699,6710,6719,6726,6733,6738,6742,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,73,211,395,622,892,1173,1456,1746,2036,2329,2622,2870,3117,3354,3564,3766,3958,4129,4296,4460,4617,4773,4923,5071,5206,5337,5465,5590,5709,5822,5926,6028,6123,6213,6292,6361,6423,6477,6524,6565,6602,6635,6665,6692,6716,6726,6734,6741,6746,6749,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
0,0,0,10,76,221,417,678,971,1295,1651,2036,2460,2918,3379,3858,4288,4672,5018,5321,5590,5792,5963,6107,6234,6351,6422,6488,6547,6599,6646,6687,6723,6737,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750,6750
