0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0,10,32,77,139,233,350,501,698,920,1142,1394,1674,1959,2271,2598,2925,3275,3620,3995,4386,4797,5210,5603,6013,6432,6820,7206,7609,8038,8473,8889,9332,9768,10230,10660,11073,11493,11898,12302,12704,13107,13518,13917,14298,14662,15001,15383,15778,16162,16515,16893,17244,17562,17845,18099,18294,18484,18639,18755,18835,18903,18950,19000,19028,19050,19062,19071,19073,19074
0,0,10,30,67,138,218,333,470,660,859,1102,1409,1746,2132,2519,2931,3378,3862,4331,4808,5286,5757,6216,6682,7136,7580,8029,8471,8929,9367,9805,10251,10673,11074,11479,11870,12257,12624,12981,13313,13618,13954,14255,14530,14798,15053,15313,15556,15792,16032,16249,16449,16635,16813,16966,17112,17240,17379,17502,17622,17731,17845,17939,18039,18130,18234,18322,18395,18471,18542
0,0,10,29,64,115,203,311,445,605,793,1024,1325,1630,1954,2317,2702,3124,3521,3953,4405,4808,5241,5669,6104,6563,7000,7421,7853,8233,8631,9069,9495,9908,10343,10745,11160,11576,11973,12351,12741,13137,13498,13830,14188,14539,14875,15196,15495,15733,15978,16176,16394,16566,16718,16845,16974,17105,17233,17354,17487,17614,17710,17817,17917,18001,18082,18152,18233,18297,18354
0,0,10,32,80,145,240,348,507,694,885,1126,1392,1670,1991,2298,2644,3011,3400,3819,4233,4665,5088,5493,5920,6342,6785,7223,7686,8170,8648,9134,9587,10028,10462,10872,11290,11676,12035,12335,12639,12945,13231,13507,13759,14000,14229,14460,14683,14918,15115,15320,15513,15709,15924,16087,16238,16400,16557,16710,16860,16994,17111,17211,17315,17415,17509,17594,17675,17769,17865
0,0,10,27,66,121,207,317,482,670,868,1115,1350,1646,1964,2322,2680,3073,3470,3882,4337,4769,5283,5788,6308,6834,7372,7861,8332,8759,9218,9648,10062,10477,10840,11212,11536,11885,12215,12547,12849,13129,13389,13666,13931,14203,14470,14693,14914,15117,15320,15515,15718,15897,16058,16208,16348,16480,16604,16745,16873,17000,17104,17210,17306,17413,17508,17613,17704,17796,17870
0,0,10,29,77,154,270,407,584,799,1038,1304,1592,1918,2266,2618,3001,3453,3882,4319,4764,5222,5693,6176,6654,7132,7575,8024,8464,8875,9345,9805,10250,10673,11106,11531,11979,12430,12884,13298,13671,14023,14356,14669,14965,15261,15556,15848,16096,16354,16589,16813,17036,17234,17424,17595,17781,17935,18085,18224,18331,18424,18501,18573,18625,18675,18723,18788,18838,18881,18913
0,0,10,32,74,135,218,332,476,649,861,1097,1384,1683,2047,2441,2815,3182,3564,3974,4383,4818,5263,5697,6113,6602,7034,7507,7985,8445,8911,9385,9891,10346,10796,11190,11574,11952,12280,12599,12886,13172,13438,13712,13977,14206,14429,14641,14840,15032,15267,15495,15723,15910,16101,16262,16409,16567,16728,16899,17044,17172,17296,17418,17525,17633,17733,17824,17922,17990,18068
0,0,10,25,63,108,178,280,394,535,693,888,1121,1378,1688,2034,2403,2802,3193,3647,4120,4620,5094,5626,6182,6735,7309,7889,8460,9014,9610,10199,10790,11394,11931,12501,13070,13627,14185,14693,15200,15640,16056,16466,16854,17221,17563,17878,18141,18385,18591,18741,18843,18925,18969,18999,19012,19025,19038,19048,19049,19052,19052,19052,19052,19052,19052,19052,19052,19052,19052
0,0,10,33,80,148,260,399,586,788,1015,1264,1573,1890,2244,2593,2974,3335,3713,4126,4539,4971,5397,5837,6281,6700,7154,7617,8082,8560,9034,9527,9982,10457,10920,11384,11871,12288,12721,13095,13461,13792,14085,14369,14613,14865,15104,15314,15528,15739,15945,16149,16348,16541,16706,16869,17052,17214,17367,17526,17659,17786,17919,18046,18166,18273,18367,18455,18536,18613,18680
0,0,10,34,76,143,246,374,528,716,935,1202,1519,1855,2204,2608,3001,3439,3878,4349,4833,5351,5887,6455,7019,7603,8152,8704,9235,9755,10264,10782,11255,11745,12177,12609,13044,13438,13828,14197,14545,14879,15193,15466,15746,16012,16264,16520,16722,16917,17101,17305,17484,17628,17789,17922,18073,18196,18305,18399,18495,18564,18625,18678,18733,18783,18836,18881,18922,18951,18968
