0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
0,0,0,0,10,50,136,275,489,755,1072,1423,1831,2299,2795,3318,3872,4467,5062,5692,6302,6880,7490,8091,8649,9197,9735,10279,10815,11335,11827,12305,12800,13263,13698,14125,14512,14874,15256,15592,15901,16179,16436,16663,16881,17078,17278,17465,17658,17832,18005,18147,18277,18392,18504,18592,18662,18723,18772,18819,18866,18901,18945,18974,18990,18994,18994
0,0,0,0,10,37,105,238,417,655,930,1252,1622,2065,2516,3016,3538,4099,4671,5301,5937,6576,7234,7900,8557,9257,9940,10642,11352,12025,12722,13397,14049,14695,15294,15884,16443,16912,17259,17536,17780,18003,18221,18418,18546,18647,18727,18794,18851,18886,18915,18938,18953,18971,18982,18987,18993,18994,18994,18994,18994,18994,18994,18994,18994,18994,18994
0,0,0,0,10,43,122,249,423,644,924,1247,1622,2010,2464,2983,3503,4002,4516,5055,5577,6152,6714,7268,7831,8357,8866,9334,9832,10283,10683,11071,11446,11808,12157,12482,12779,13059,13327,13581,13821,14056,14292,14506,14732,14956,15169,15368,15554,15730,15905,16063,16225,16374,16515,16651,16778,16903,17024,17135,17252,17365,17455,17546,17626,17707,17782
0,0,0,0,10,43,124,244,432,643,925,1255,1606,1981,2370,2778,3176,3644,4117,4594,5106,5624,6144,6669,7213,7762,8339,8935,9519,10102,10695,11309,11873,12410,12932,13418,13907,14356,14767,15169,15550,15906,16237,16549,16820,17080,17316,17535,17749,17943,18134,18306,18442,18546,18631,18705,18776,18839,18898,18933,18959,18980,18991,18993,18994,18994,18994
0,0,0,0,10,44,121,241,409,614,876,1200,1568,1972,2439,2951,3487,4059,4662,5286,5937,6574,7235,7891,8543,9188,9784,10381,10948,11517,12066,12572,13074,13567,14008,14438,14807,15170,15506,15809,16101,16393,16661,16903,17126,17347,17558,17773,17969,18145,18294,18424,18542,18634,18717,18782,18829,18875,18906,18936,18959,18975,18986,18991,18994,18994,18994
0,0,0,0,10,43,121,258,458,725,1043,1399,1815,2261,2762,3305,3859,4434,5009,5607,6230,6837,7468,8087,8728,9348,9952,10585,11172,11764,12282,12811,13275,13693,14052,14383,14704,15026,15323,15588,15818,16054,16283,16508,16724,16930,17128,17296,17454,17602,17734,17878,18011,18142,18258,18364,18482,18574,18668,18755,18832,18884,18933,18957,18982,18993,18994
0,0,0,0,10,44,121,276,487,759,1088,1473,1910,2389,2889,3441,4007,4601,5151,5699,6241,6782,7319,7860,8385,8909,9440,9977,10517,11058,11573,12107,12644,13149,13658,14165,14643,15094,15529,15930,16294,16632,16933,17212,17459,17715,17920,18112,18289,18427,18545,18635,18703,18757,18797,18835,18873,18908,18932,18952,18972,18985,18991,18992,18994,18994,18994
0,0,0,0,10,41,137,299,503,753,1031,1358,1712,2093,2519,2973,3448,3924,4401,4890,5393,5880,6365,6843,7296,7741,8166,8573,8946,9287,9626,9956,10266,10580,10908,11229,11521,11798,12082,12341,12597,12872,13129,13389,13621,13847,14093,14335,14565,14798,15028,15248,15465,15675,15871,16081,16270,16456,16632,16831,16996,17173,17334,17484,17632,17774,17915
0,0,0,0,10,43,117,226,401,623,906,1218,1577,1946,2374,2846,3305,3798,4285,4810,5350,5898,6443,7025,7605,8240,8813,9402,9981,10595,11160,11713,12249,12759,13285,13804,14357,14857,15311,15743,16119,16442,16741,17018,17287,17519,17715,17868,17999,18128,18244,18345,18456,18551,18636,18711,18778,18841,18879,18910,18936,18952,18972,18984,18990,18994,18994
0,0,0,0,10,42,121,255,445,693,1006,1363,1775,2249,2763,3309,3872,4487,5072,5717,6371,7037,7703,8339,8990,9631,10256,10873,11410,11933,12433,12910,13348,13761,14129,14466,14774,15043,15273,15501,15721,15919,16143,16333,16523,16718,16906,17077,17247,17402,17563,17712,17863,17990,18096,18189,18272,18350,18416,18474,18533,18589,18645,18690,18737,18772,18814
0,0,0,0,10,38,119,259,449,695,970,1288,1637,2010,2411,2826,3282,3741,4208,4673,5161,5648,6105,6554,7012,7478,7932,8382,8845,9309,9714,10120,10484,10869,11263,11630,12005,12404,12777,13130,13476,13831,14196,14549,14892,15237,15572,15911,16255,16624,16966,17323,17617,17867,18104,18302,18452,18588,18701,18798,18871,18925,18954,18978,18987,18991,18994
