0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
10,49,129,278,448,645,816,1021,1190,1326,1450,1549,1668,1748,1819,1855,1867,1865,1819,1748,1680,1663,1619,1630,1597,1567,1507,1432,1366,1257,1148,1056,962,925,863,783,641,491,369,274,220,174,141,100,62,32,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,52,155,306,486,677,873,1060,1228,1378,1516,1639,1756,1867,1968,2028,2030,1960,1913,1850,1827,1750,1674,1544,1421,1257,1134,1011,931,817,721,662,641,616,594,560,542,523,499,463,405,354,308,268,251,221,198,172,163,160,142,117,80,55,28,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,53,156,317,507,713,898,1037,1167,1250,1381,1466,1581,1657,1717,1735,1728,1723,1715,1622,1513,1388,1312,1234,1151,1062,979,929,909,876,844,814,774,721,646,609,571,555,491,437,386,376,361,359,344,332,324,321,326,326,325,320,314,303,292,271,252,223,186,149,122,103,85,69,54,43,28,18,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,42,137,299,497,703,870,1023,1129,1224,1314,1421,1538,1598,1635,1630,1648,1677,1698,1747,1716,1701,1621,1564,1453,1377,1293,1229,1158,1115,1051,966,877,815,766,713,677,616,570,533,493,417,332,284,264,245,228,208,182,151,125,103,81,57,35,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,50,140,282,450,633,819,994,1136,1243,1337,1439,1498,1570,1590,1592,1572,1569,1564,1574,1571,1576,1540,1504,1456,1373,1245,1143,1058,964,830,722,671,669,661,655,641,605,578,530,502,455,429,396,358,336,315,306,287,275,270,274,264,262,243,215,164,118,95,74,60,45,38,25,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
