0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
0,0,0,10,47,132,293,499,750,1053,1407,1819,2278,2736,3217,3763,4347,4956,5563,6215,6854,7455,8073,8688,9285,9869,10453,10991,11488,11975,12391,12761,13120,13440,13715,13966,14193,14393,14552,14699,14832,14973,15092,15208,15310,15401,15485,15570,15636,15703,15771,15816,15854,15885,15913,15933,15947,15952,15957,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960
0,0,0,10,42,120,256,454,727,1052,1433,1849,2323,2829,3351,3909,4485,5054,5641,6241,6825,7392,7947,8481,9006,9528,10050,10542,11031,11500,11940,12378,12790,13194,13564,13938,14289,14621,14907,15143,15329,15482,15611,15722,15796,15862,15897,15921,15937,15947,15955,15958,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960
0,0,0,10,53,148,288,478,708,1010,1373,1781,2267,2758,3278,3842,4426,5019,5650,6280,6904,7504,8119,8706,9301,9865,10448,11011,11568,12095,12618,13111,13578,14004,14348,14666,14907,15075,15235,15376,15499,15604,15685,15753,15806,15846,15880,15906,15929,15945,15957,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960
0,0,0,10,42,118,247,430,661,953,1267,1624,2030,2477,2956,3458,3987,4541,5128,5748,6435,7129,7814,8410,8963,9471,9928,10342,10738,11130,11471,11822,12146,12442,12714,12975,13214,13442,13662,13871,14054,14219,14369,14513,14658,14791,14928,15043,15158,15258,15349,15443,15521,15588,15644,15692,15741,15786,15826,15862,15890,15915,15933,15946,15958,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960
0,0,0,10,49,150,296,529,815,1144,1534,1960,2432,2919,3451,3996,4524,5152,5785,6396,7021,7623,8234,8885,9472,10101,10661,11209,11743,12242,12708,13145,13531,13893,14230,14467,14646,14797,14926,15035,15145,15241,15328,15403,15481,15548,15618,15684,15739,15792,15837,15870,15892,15911,15931,15944,15952,15957,15958,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959
0,0,0,10,44,119,260,458,726,1031,1400,1822,2300,2799,3335,3883,4453,4966,5489,6013,6496,7000,7483,7989,8452,8923,9428,9917,10404,10864,11273,11639,12023,12367,12668,12942,13194,13415,13629,13851,14045,14246,14446,14630,14784,14942,15095,15224,15342,15434,15530,15623,15697,15764,15821,15866,15903,15933,15949,15958,15959,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960
0,0,0,10,49,139,297,501,764,1070,1446,1878,2326,2825,3341,3873,4446,5018,5594,6168,6720,7258,7789,8324,8802,9242,9717,10160,10565,10938,11283,11595,11886,12154,12411,12661,12900,13125,13346,13546,13745,13956,14146,14324,14508,14692,14869,15041,15188,15284,15374,15447,15505,15561,15615,15667,15707,15756,15794,15825,15850,15878,15901,15919,15932,15945,15952,15957,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960
0,0,0,10,45,116,237,402,616,904,1220,1570,1943,2348,2765,3185,3658,4130,4621,5131,5646,6150,6688,7202,7721,8259,8782,9314,9837,10360,10840,11306,11700,12031,12330,12632,12896,13146,13354,13552,13728,13913,14097,14281,14430,14584,14720,14842,14956,15062,15163,15262,15357,15436,15507,15582,15645,15712,15765,15816,15858,15906,15939,15951,15958,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960
0,0,0,10,50,130,272,476,744,1058,1425,1833,2256,2728,3208,3696,4244,4798,5346,5906,6448,6976,7506,7983,8502,9001,9482,9970,10413,10837,11209,11561,11916,12220,12531,12818,13100,13370,13627,13842,14050,14226,14387,14520,14667,14794,14911,15019,15116,15209,15293,15369,15456,15527,15595,15669,15745,15799,15848,15885,15912,15937,15948,15958,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959,15959
0,0,0,10,52,142,304,513,789,1099,1472,1870,2270,2722,3199,3672,4151,4648,5166,5662,6183,6698,7212,7709,8213,8722,9208,9698,10218,10751,11247,11693,12124,12551,12942,13295,13617,13921,14206,14458,14697,14884,15047,15181,15287,15392,15480,15566,15643,15713,15769,15812,15847,15876,15898,15917,15937,15948,15956,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960,15960
