0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
10,88,241,460,685,891,1092,1285,1491,1691,1884,2025,2136,2210,2283,2350,2425,2513,2546,2452,2296,2128,2044,1991,1974,1944,1867,1780,1709,1681,1660,1646,1599,1554,1510,1502,1492,1481,1467,1456,1446,1419,1353,1247,1115,1017,953,931,908,880,846,760,651,553,439,357,274,264,254,245,236,228,219,210,200,190,179,168,157,147
10,87,243,464,693,918,1140,1354,1554,1712,1839,1944,2035,2129,2218,2248,2268,2286,2344,2370,2385,2406,2404,2363,2276,2172,2035,1942,1898,1906,1851,1790,1701,1632,1518,1417,1348,1305,1265,1222,1184,1145,1105,1061,1003,937,872,815,760,708,667,640,622,606,589,569,545,518,487,445,394,334,282,240,210,173,141,113,100,88
10,86,248,477,708,905,1082,1227,1370,1484,1600,1702,1817,1938,1996,2042,2074,2103,2128,2151,2221,2288,2348,2408,2382,2194,1987,1844,1839,1827,1797,1757,1709,1659,1552,1398,1161,932,752,666,636,617,605,596,588,579,572,565,559,552,546,540,533,526,519,513,506,500,494,488,481,474,468,462,456,449,442,435,429,422
10,87,239,456,685,914,1128,1331,1526,1705,1878,2043,2219,2386,2494,2468,2379,2289,2271,2270,2274,2277,2279,2283,2300,2237,2136,2016,1933,1876,1782,1708,1629,1589,1552,1511,1469,1398,1329,1258,1219,1182,1151,1120,1081,1029,906,780,651,575,504,450,422,409,401,394,386,378,370,362,353,337,316,291,267,243,218,193,168,143
10,86,242,454,671,883,1098,1307,1493,1662,1826,1991,2157,2299,2421,2519,2603,2627,2622,2572,2520,2441,2355,2257,2160,2062,1951,1810,1686,1602,1558,1517,1476,1415,1324,1236,1169,1134,1102,1074,1046,1017,989,960,918,871,817,774,734,683,611,540,488,453,427,407,400,392,384,376,368,361,352,345,337,329,315,297,281,268
10,88,240,446,651,836,1000,1149,1287,1409,1504,1588,1671,1759,1847,1936,2019,2070,2089,2098,2119,2158,2199,2241,2206,2154,2045,2006,1969,1969,1962,1944,1931,1884,1806,1720,1655,1610,1569,1537,1497,1401,1294,1201,1156,1111,1065,1011,948,872,802,740,667,599,536,494,445,381,319,271,247,237,228,219,209,199,188,177,167,157
10,85,235,452,680,909,1135,1362,1588,1812,2030,2241,2443,2590,2717,2779,2858,2893,2966,3038,3014,2896,2691,2505,2288,2113,1982,1919,1863,1831,1810,1780,1736,1679,1572,1371,1171,1024,977,939,897,855,808,760,711,671,642,619,599,529,459,386,362,343,330,322,315,308,296,279,259,242,226,210,192,174,158,142,126,78
10,87,237,443,640,829,1015,1196,1358,1509,1641,1756,1847,1940,2017,2093,2142,2206,2268,2346,2410,2446,2380,2297,2215,2209,2172,2125,2035,1946,1839,1750,1682,1604,1541,1382,1245,1108,1058,1007,943,869,806,760,742,731,725,717,703,686,667,649,630,616,605,598,592,585,579,564,548,525,505,479,447,405,357,309,266,240
10,86,248,476,720,957,1182,1401,1610,1819,2010,2185,2333,2460,2482,2474,2430,2423,2352,2275,2198,2182,2151,2139,2122,2041,1926,1798,1742,1684,1592,1505,1439,1387,1336,1274,1220,1161,1110,1070,1029,990,956,924,894,867,842,765,686,607,580,555,537,527,522,517,495,454,413,388,383,375,367,357,347,337,327,317,306,296
10,85,245,474,719,954,1183,1404,1597,1786,1954,2106,2208,2284,2363,2439,2498,2517,2514,2512,2479,2343,2184,2058,2005,1964,1921,1910,1894,1876,1854,1831,1783,1727,1668,1635,1612,1595,1521,1359,1138,951,847,796,765,733,700,639,583,532,512,493,473,453,431,409,389,369,348,326,309,298,289,281,272,263,252,234,212,187
10,88,245,467,695,922,1148,1376,1589,1784,1972,2164,2321,2461,2580,2729,2858,2970,3054,3138,3177,3172,3151,3133,3044,2914,2744,2657,2558,2474,2375,2294,2190,1990,1731,1505,1369,1278,1181,1083,997,894,662,420,212,152,113,85,65,52,41,24,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,88,247,476,716,949,1157,1299,1394,1472,1572,1679,1784,1862,1908,1931,1964,2013,2031,1968,1872,1804,1807,1832,1856,1880,1893,1891,1882,1877,1879,1883,1888,1894,1899,1902,1773,1637,1495,1473,1443,1391,1316,1245,1195,1110,1025,940,910,882,852,819,783,746,697,647,597,565,532,496,461,427,393,354,320,291,268,238,197,149
