0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
19275,19259,19225,19170,19095,19006,18872,18701,18515,18289,18022,17742,17432,17071,16676,16275,15859,15462,15029,14599,14150,13648,13177,12689,12229,11768,11315,10850,10378,9888,9421,9007,8577,8136,7713,7335,6975,6603,6261,5938,5632,5343,5070,4808,4546,4288,4047,3813,3590,3366,3160,2969,2785,2630,2481,2338,2198,2082,1947,1813,1689,1563,1444,1345,1244,1144,1052,964,890,808,734,663,595,530,474,426,381,343,302,266,231,199,168,145,120,103,89,81,77,67,58,54,53,53,53,53,53,53
19275,19260,19235,19174,19078,18972,18821,18638,18455,18221,17970,17692,17420,17124,16811,16489,16147,15795,15442,15072,14683,14277,13844,13400,12989,12515,12024,11575,11103,10591,10104,9595,9121,8675,8252,7838,7446,7063,6686,6328,6006,5650,5351,5018,4702,4413,4180,3931,3722,3531,3333,3148,2984,2826,2645,2486,2325,2162,2009,1853,1690,1556,1430,1294,1161,1035,918,801,693,600,509,423,346,276,223,185,146,123,98,82,74,68,66,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60
19275,19251,19203,19124,19024,18887,18720,18522,18296,18058,17775,17465,17127,16760,16339,15908,15461,14982,14480,13987,13480,12966,12410,11881,11358,10813,10297,9757,9202,8643,8099,7547,7010,6461,5960,5504,5036,4619,4241,3899,3574,3279,3047,2816,2604,2430,2234,2079,1943,1795,1663,1551,1431,1315,1219,1127,1022,928,833,747,665,601,543,489,449,403,360,322,288,246,204,180,158,140,117,101,88,77,67,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
19275,19261,19234,19186,19110,19004,18884,18729,18555,18359,18128,17856,17584,17279,16921,16579,16221,15858,15496,15084,14689,14266,13832,13398,12958,12501,12032,11547,11066,10584,10097,9598,9140,8703,8294,7914,7484,7100,6694,6324,5972,5640,5299,4971,4614,4275,3965,3616,3301,2987,2734,2433,2170,1896,1660,1449,1288,1143,1020,925,834,743,669,593,525,469,425,374,325,289,255,227,198,167,147,125,111,96,87,79,70,65,62,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61
19275,19253,19208,19146,19047,18913,18750,18554,18343,18111,17865,17587,17267,16907,16540,16155,15776,15389,14975,14542,14104,13652,13214,12773,12314,11860,11405,10925,10437,9951,9453,8987,8487,8060,7615,7178,6797,6401,6000,5638,5240,4884,4565,4239,3924,3631,3361,3135,2888,2680,2473,2272,2097,1930,1771,1635,1508,1377,1256,1158,1057,961,853,763,690,617,556,493,434,386,342,300,252,220,190,157,134,114,89,78,68,62,57,56,56,56,55,55,55,55,55,55,55,55,55,55,55,55
19275,19253,19205,19144,19048,18931,18796,18610,18418,18190,17940,17678,17399,17074,16703,16342,15960,15559,15152,14720,14267,13803,13293,12815,12298,11759,11186,10622,10030,9469,8933,8363,7830,7294,6773,6272,5813,5396,4984,4628,4298,3973,3684,3397,3121,2868,2636,2371,2150,1944,1761,1584,1439,1277,1118,973,831,730,614,535,475,425,375,338,301,269,241,214,194,168,146,120,102,91,81,74,66,63,63,63,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62
19275,19247,19209,19143,19042,18898,18721,18538,18313,18035,17766,17454,17119,16791,16432,16075,15715,15326,14942,14556,14192,13798,13423,12983,12537,12094,11628,11158,10686,10212,9741,9334,8912,8516,8097,7681,7277,6901,6552,6229,5921,5648,5388,5120,4839,4556,4305,4048,3804,3583,3363,3162,2942,2745,2572,2394,2236,2118,2002,1897,1812,1729,1636,1557,1478,1398,1324,1248,1168,1096,1033,965,899,834,765,712,652,609,542,489,441,402,369,335,303,280,249,218,192,163,131,110,96,86,74,67,55,55
19275,19260,19229,19184,19119,19028,18915,18774,18607,18435,18229,17959,17697,17426,17148,16856,16540,16210,15846,15471,15071,14687,14304,13921,13545,13173,12780,12412,12020,11649,11280,10913,10598,10280,9962,9678,9360,9066,8809,8546,8317,8107,7881,7678,7483,7298,7117,6961,6790,6642,6476,6321,6169,6031,5892,5773,5631,5496,5348,5212,5091,4977,4862,4738,4624,4494,4386,4266,4152,4037,3934,3810,3690,3583,3468,3378,3277,3198,3108,3014,2903,2817,2735,2635,2531,2440,2330,2230,2152,2055,1954,1864,1785,1698,1616,1540,1468,1403
19275,19258,19230,19174,19095,18976,18837,18662,18465,18247,17996,17726,17416,17064,16701,16323,15960,15576,15161,14730,14321,13909,13474,13045,12604,12162,11752,11338,10928,10543,10178,9791,9408,9049,8681,8314,7950,7602,7273,6939,6604,6282,6013,5708,5450,5193,4940,4691,4453,4211,3996,3778,3570,3376,3184,2984,2801,2600,2444,2307,2169,2040,1927,1802,1670,1533,1396,1282,1175,1075,985,885,789,683,591,513,453,403,335,281,249,216,179,157,134,118,97,85,75,70,65,62,62,61,61,61,61,61
19275,19262,19222,19171,19092,18988,18840,18687,18486,18243,17926,17606,17233,16858,16472,16044,15615,15121,14633,14105,13583,12984,12389,11784,11185,10551,9964,9420,8874,8385,7898,7486,7048,6671,6317,5988,5660,5353,4997,4665,4335,3999,3684,3395,3099,2805,2530,2290,2054,1834,1629,1440,1263,1119,994,883,777,692,602,502,419,355,291,240,197,157,136,114,93,75,61,49,43,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
