0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
14023,13969,13834,13616,13340,13008,12619,12174,11681,11170,10640,10104,9547,8981,8418,7850,7297,6789,6311,5860,5416,4981,4591,4231,3882,3551,3258,2974,2702,2460,2240,2032,1817,1616,1416,1237,1069,923,797,687,587,489,401,328,258,201,148,100,63,32,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13965,13823,13602,13302,12937,12482,11968,11426,10862,10261,9641,9024,8428,7828,7270,6772,6323,5947,5581,5219,4887,4572,4282,4017,3755,3498,3263,3036,2814,2615,2425,2244,2073,1928,1793,1683,1575,1471,1369,1270,1171,1075,981,894,806,721,637,559,483,411,347,283,227,170,120,79,48,30,11,1,0,0,0,0,0,0,0,0,0
14023,13969,13841,13633,13369,13055,12684,12247,11793,11296,10750,10190,9592,8952,8300,7620,6913,6238,5566,4922,4279,3681,3115,2588,2108,1659,1251,924,646,425,274,180,124,88,55,31,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13967,13839,13638,13356,13020,12626,12177,11689,11147,10575,9966,9315,8649,7962,7306,6660,6006,5343,4715,4157,3640,3224,2824,2504,2210,1951,1710,1494,1301,1130,972,836,699,570,457,376,311,248,191,143,106,73,47,27,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13968,13827,13622,13345,13022,12653,12262,11836,11373,10884,10369,9799,9208,8578,7989,7413,6823,6246,5707,5210,4719,4278,3844,3433,3050,2683,2322,1984,1734,1514,1311,1146,1002,871,744,627,532,452,375,311,254,204,163,131,102,74,50,32,18,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13968,13833,13630,13369,13042,12658,12210,11729,11190,10600,9954,9294,8649,8002,7357,6699,6070,5472,4883,4331,3835,3375,2957,2551,2187,1885,1626,1405,1200,1015,869,741,624,517,420,350,290,243,203,165,131,101,77,55,35,21,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13971,13843,13653,13394,13077,12701,12249,11758,11248,10735,10211,9700,9172,8623,8054,7479,6902,6374,5857,5316,4778,4245,3706,3209,2745,2317,1926,1597,1291,1011,750,519,305,129,56,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14023,13964,13826,13628,13366,13046,12685,12278,11863,11416,10946,10438,9937,9418,8904,8406,7946,7507,7104,6728,6353,5979,5619,5278,4958,4643,4331,4034,3789,3577,3381,3192,3015,2843,2677,2519,2362,2221,2087,1961,1836,1719,1606,1491,1373,1269,1164,1059,960,863,780,694,618,537,466,401,339,285,234,187,150,115,86,62,42,25,12,4,0,0
14023,13967,13830,13623,13347,13013,12608,12144,11622,11110,10577,10024,9455,8885,8348,7835,7323,6818,6318,5827,5320,4830,4391,3997,3665,3422,3232,3064,2895,2730,2579,2434,2301,2171,2044,1928,1814,1695,1583,1476,1373,1275,1170,1070,976,881,796,710,622,541,464,395,334,275,231,182,140,100,66,41,20,5,0,0,0,0,0,0,0,0
14023,13971,13838,13643,13370,13021,12596,12119,11578,10994,10386,9754,9096,8450,7792,7128,6479,5861,5249,4652,4026,3445,2952,2486,2052,1687,1397,1187,1026,899,789,698,616,553,494,437,383,336,289,245,203,168,135,104,78,55,36,21,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
