0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
5788,5732,5609,5429,5198,4912,4584,4212,3825,3428,3033,2621,2225,1912,1647,1410,1227,1073,940,818,698,589,493,398,305,224,153,100,63,35,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5724,5581,5372,5124,4824,4477,4113,3730,3357,2986,2612,2246,1877,1520,1183,891,687,501,334,195,100,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5734,5598,5400,5151,4873,4567,4236,3887,3543,3191,2831,2464,2090,1777,1526,1334,1181,1033,898,796,723,648,581,522,462,403,347,296,248,203,160,120,88,65,45,28,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5716,5573,5350,5071,4740,4384,3971,3527,3113,2725,2382,2106,1855,1626,1410,1207,1035,903,779,674,573,484,396,323,260,216,178,144,113,86,62,41,24,12,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5788,5729,5596,5383,5115,4804,4477,4113,3742,3378,3023,2703,2396,2119,1855,1594,1366,1164,968,777,602,456,341,241,158,97,49,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5731,5592,5389,5118,4783,4391,3991,3569,3167,2786,2409,2041,1695,1381,1127,917,747,607,490,381,287,214,154,106,67,38,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5727,5595,5382,5106,4769,4382,3928,3481,3025,2571,2150,1756,1405,1133,906,709,527,380,267,184,120,75,45,23,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5727,5589,5381,5116,4823,4496,4142,3790,3455,3145,2848,2606,2398,2193,1988,1803,1625,1459,1305,1150,1007,881,748,635,535,443,362,293,231,176,132,94,66,44,27,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5728,5585,5371,5096,4739,4329,3905,3475,3084,2698,2320,1991,1707,1458,1226,1009,816,653,522,435,361,305,262,220,183,150,121,94,72,50,33,18,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5788,5728,5594,5400,5138,4811,4466,4121,3795,3487,3180,2853,2539,2258,2000,1759,1534,1327,1137,962,813,681,561,454,361,274,199,137,89,54,35,18,8,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
