0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
0,10,67,211,411,679,1005,1361,1732,2098,2476,2833,3158,3432,3679,3916,4151,4374,4585,4784,4943,5084,5205,5306,5396,5471,5536,5592,5638,5675,5708,5732,5750,5766,5778,5787,5793,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,71,213,427,692,1013,1377,1797,2245,2683,3116,3539,3944,4300,4589,4824,5004,5162,5299,5418,5529,5624,5701,5749,5776,5789,5795,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,64,191,383,629,939,1269,1626,2023,2438,2841,3241,3623,3983,4318,4614,4880,5095,5250,5376,5481,5562,5629,5671,5708,5736,5757,5774,5786,5794,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,9,66,188,379,633,945,1300,1679,2077,2454,2801,3150,3497,3830,4136,4418,4671,4886,5060,5229,5380,5500,5596,5671,5724,5760,5777,5788,5795,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,66,202,401,660,966,1316,1686,2057,2393,2722,3045,3345,3648,3918,4183,4438,4681,4922,5132,5303,5403,5452,5496,5536,5575,5610,5643,5673,5699,5724,5745,5763,5778,5789,5796,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,71,202,388,623,896,1196,1492,1799,2111,2396,2654,2907,3136,3335,3521,3693,3860,3998,4140,4268,4395,4521,4621,4714,4807,4895,4976,5063,5145,5222,5296,5359,5417,5471,5524,5570,5619,5661,5697,5727,5751,5770,5785,5794,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,69,210,396,610,844,1116,1418,1752,2112,2482,2840,3191,3548,3914,4228,4521,4784,5014,5219,5361,5492,5611,5665,5706,5735,5757,5775,5787,5795,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,75,208,405,643,912,1202,1500,1763,2018,2276,2510,2745,2947,3109,3270,3414,3555,3695,3828,3953,4069,4188,4306,4416,4527,4633,4736,4838,4939,5034,5123,5200,5273,5338,5401,5452,5500,5542,5583,5619,5654,5685,5713,5739,5759,5774,5786,5795,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796,5796
0,10,75,213,405,630,885,1183,1489,1807,2140,2488,2849,3213,3560,3855,4121,4381,4615,4811,4977,5119,5241,5341,5428,5498,5560,5595,5626,5656,5684,5709,5731,5750,5763,5777,5787,5794,5797,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,68,220,442,737,1092,1504,1914,2274,2618,2931,3206,3462,3720,3957,4160,4344,4525,4684,4833,4966,5079,5173,5268,5359,5442,5514,5580,5640,5692,5734,5767,5786,5794,5797,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,68,197,402,682,1013,1392,1816,2278,2765,3207,3568,3891,4212,4528,4799,4967,5112,5238,5345,5436,5515,5583,5636,5672,5702,5727,5751,5769,5783,5792,5796,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,65,209,417,675,966,1281,1631,1996,2373,2751,3074,3367,3619,3837,4036,4200,4352,4489,4611,4717,4810,4900,4989,5073,5160,5239,5314,5386,5458,5532,5600,5653,5692,5725,5752,5771,5786,5795,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,66,189,394,655,979,1350,1782,2208,2619,3027,3387,3721,4013,4223,4404,4563,4702,4841,4974,5092,5207,5315,5410,5490,5566,5629,5678,5712,5742,5765,5782,5794,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,69,197,397,656,954,1290,1639,1973,2306,2616,2894,3137,3366,3571,3779,3966,4134,4297,4452,4598,4737,4862,4974,5069,5165,5258,5343,5421,5498,5560,5614,5655,5692,5720,5741,5758,5772,5783,5791,5796,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,65,204,408,662,945,1237,1544,1841,2158,2470,2762,3050,3342,3631,3901,4121,4330,4525,4712,4888,5053,5210,5349,5476,5591,5680,5749,5791,5797,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,76,220,434,712,1047,1431,1821,2190,2547,2901,3249,3550,3803,4044,4224,4394,4565,4726,4874,5009,5133,5244,5339,5424,5500,5566,5626,5675,5714,5747,5771,5786,5794,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,70,206,383,593,845,1123,1440,1780,2123,2466,2788,3104,3403,3703,3987,4210,4403,4581,4751,4910,5049,5183,5305,5391,5457,5513,5560,5601,5641,5676,5707,5734,5756,5774,5786,5794,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
0,10,69,201,393,628,891,1195,1519,1845,2151,2468,2770,3068,3366,3660,3932,4186,4418,4618,4805,4966,5087,5193,5286,5376,5453,5528,5592,5646,5692,5727,5754,5774,5787,5795,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798,5798
0,10,70,207,403,674,981,1286,1623,1965,2316,2684,3051,3429,3799,4159,4444,4684,4915,5134,5359,5513,5633,5709,5758,5787,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797,5797
