0.000000000000000000e+00
0.000000000000000000e+00
4.510000000000000000e+02
9.440000000000000000e+02
1.308000000000000000e+03
1.272000000000000000e+03
1.163000000000000000e+03
1.109000000000000000e+03
1.065000000000000000e+03
1.039000000000000000e+03
1.008000000000000000e+03
9.900000000000000000e+02
9.730000000000000000e+02
9.600000000000000000e+02
9.360000000000000000e+02
9.240000000000000000e+02
9.120000000000000000e+02
8.960000000000000000e+02
8.830000000000000000e+02
8.800000000000000000e+02
8.670000000000000000e+02
8.570000000000000000e+02
8.400000000000000000e+02
8.320000000000000000e+02
8.260000000000000000e+02
8.190000000000000000e+02
8.090000000000000000e+02
8.000000000000000000e+02
7.950000000000000000e+02
7.910000000000000000e+02
7.830000000000000000e+02
7.770000000000000000e+02
7.680000000000000000e+02
7.570000000000000000e+02
7.440000000000000000e+02
7.320000000000000000e+02
7.270000000000000000e+02
7.240000000000000000e+02
7.180000000000000000e+02
7.160000000000000000e+02
